nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0114  -0.0114 -0.00662 -0.00638 -0.00677 -0.00712 -0.00729 -0.00726 -0.00704 -0.00665 -0.00613 -0.00553 -0.00494 -0.00444 -0.00418  -0.0042  -0.0039 -0.00159  0.00704   0.0301   0.0695   0.0695
       20|  -0.0114  -0.0114 -0.00662 -0.00638 -0.00677 -0.00712 -0.00729 -0.00726 -0.00704 -0.00665 -0.00613 -0.00553 -0.00494 -0.00444 -0.00418  -0.0042  -0.0039 -0.00159  0.00704   0.0301   0.0695   0.0695
       19| -0.00767 -0.00767 -0.00736 -0.00722 -0.00722 -0.00725  -0.0072 -0.00704 -0.00673  -0.0063 -0.00576 -0.00517 -0.00456 -0.00403  -0.0037  -0.0037 -0.00413 -0.00408-0.000875   0.0115    0.033    0.033
       18| -0.00614 -0.00614 -0.00619 -0.00621 -0.00626 -0.00628 -0.00621 -0.00605 -0.00576 -0.00537 -0.00489 -0.00434 -0.00375 -0.00319 -0.00268 -0.00229 -0.00201 -0.00157 0.000572  0.00775   0.0179   0.0179
       17| -0.00519 -0.00519 -0.00527 -0.00532 -0.00535 -0.00534 -0.00526 -0.00509 -0.00482 -0.00446   -0.004 -0.00348 -0.00289 -0.00225 -0.00157-0.000793 0.000192  0.00169  0.00444  0.00931   0.0142   0.0142
       16| -0.00446 -0.00446 -0.00453 -0.00457 -0.00458 -0.00454 -0.00444 -0.00426   -0.004 -0.00364 -0.00321 -0.00269 -0.00209 -0.00139-0.000581 0.000419  0.00173  0.00356  0.00614  0.00937   0.0119   0.0119
       15| -0.00385 -0.00385 -0.00391 -0.00393 -0.00391 -0.00385 -0.00373 -0.00355 -0.00328 -0.00294 -0.00251   -0.002  -0.0014-0.000684 0.000169  0.00121  0.00252  0.00417  0.00615  0.00814  0.00947  0.00947
       14| -0.00333 -0.00333 -0.00337 -0.00337 -0.00334 -0.00326 -0.00313 -0.00294 -0.00268 -0.00234 -0.00193 -0.00143-0.000842-0.000148 0.000672  0.00165   0.0028  0.00412  0.00552  0.00674  0.00742  0.00742
       13| -0.00288 -0.00288  -0.0029 -0.00289 -0.00285 -0.00276 -0.00262 -0.00242 -0.00216 -0.00184 -0.00144-0.000971-0.000417 0.000228 0.000973  0.00182  0.00278  0.00379  0.00477  0.00554  0.00592  0.00592
       12| -0.00248 -0.00248  -0.0025 -0.00248 -0.00242 -0.00232 -0.00218 -0.00199 -0.00174 -0.00143 -0.00105-0.000615-0.000106 0.000475  0.00113  0.00185  0.00261  0.00338  0.00408  0.00458  0.00481  0.00481
       11| -0.00213 -0.00213 -0.00214 -0.00212 -0.00205 -0.00195 -0.00181 -0.00162 -0.00138 -0.00109-0.000746-0.000345 0.000113 0.000626  0.00119  0.00178   0.0024  0.00298  0.00348  0.00383  0.00397  0.00397
       10| -0.00183 -0.00183 -0.00184 -0.00181 -0.00174 -0.00164  -0.0015 -0.00132 -0.00109-0.000824-0.000507-0.000144 0.000263 0.000709  0.00119  0.00168  0.00217  0.00262  0.00299  0.00324  0.00334  0.00334
        9| -0.00157 -0.00157 -0.00157 -0.00154 -0.00148 -0.00138 -0.00124 -0.00107-0.000861-0.000611-0.000322 3.06e-06 0.000362 0.000748  0.00115  0.00156  0.00195   0.0023  0.00259  0.00277  0.00284  0.00284
        8| -0.00135 -0.00135 -0.00135 -0.00132 -0.00125 -0.00116 -0.00103-0.000869-0.000673-0.000444-0.000182 0.000109 0.000425 0.000759   0.0011  0.00144  0.00176  0.00204  0.00226   0.0024  0.00245  0.00245
        7| -0.00117 -0.00117 -0.00117 -0.00113 -0.00107 -0.00098-0.000858-0.000706-0.000524-0.000314-7.66e-05 0.000184 0.000463 0.000754  0.00105  0.00133   0.0016  0.00182    0.002  0.00211  0.00215  0.00215
        6| -0.00102 -0.00102 -0.00101-0.000982-0.000923-0.000835 -0.00072-0.000577-0.000408-0.000214 2.13e-06 0.000237 0.000486 0.000741 0.000996  0.00124  0.00146  0.00165   0.0018  0.00189  0.00192  0.00192
        5|  -0.0009  -0.0009-0.000895-0.000863-0.000805-0.000722-0.000612-0.000477-0.000319-0.000139 5.98e-05 0.000274 0.000498 0.000726  0.00095  0.00116  0.00135  0.00152  0.00164  0.00171  0.00174  0.00174
        4|-0.000811-0.000811-0.000805-0.000774-0.000718-0.000637-0.000532-0.000404-0.000254-8.46e-05 0.000101 0.000299 0.000504 0.000712 0.000914   0.0011  0.00127  0.00142  0.00152  0.00159  0.00161  0.00161
        3| -0.00075 -0.00075-0.000743-0.000713-0.000657-0.000579-0.000477-0.000353-0.000209-4.75e-05 0.000129 0.000315 0.000508 0.000701 0.000888  0.00106  0.00122  0.00135  0.00144   0.0015  0.00152  0.00152
        2|-0.000716-0.000716-0.000709-0.000678-0.000623-0.000545-0.000445-0.000323-0.000183-2.55e-05 0.000145 0.000326 0.000511 0.000696 0.000874  0.00104  0.00119  0.00131   0.0014  0.00145  0.00147  0.00147
        1|-0.000708-0.000708  -0.0007-0.000669-0.000614-0.000536-0.000436-0.000314-0.000174-1.76e-05 0.000152 0.000331 0.000514 0.000696 0.000871  0.00103  0.00118  0.00129  0.00138  0.00144  0.00145  0.00145
        0|-0.000708-0.000708  -0.0007-0.000669-0.000614-0.000536-0.000436-0.000314-0.000174-1.76e-05 0.000152 0.000331 0.000514 0.000696 0.000871  0.00103  0.00118  0.00129  0.00138  0.00144  0.00145  0.00145

