nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0106  -0.0106 -0.00562 -0.00528 -0.00565 -0.00606 -0.00637 -0.00653 -0.00654 -0.00639 -0.00611 -0.00575 -0.00538 -0.00511 -0.00511 -0.00555 -0.00591 -0.00395  0.00524   0.0307   0.0738   0.0738
       20|  -0.0106  -0.0106 -0.00562 -0.00528 -0.00565 -0.00606 -0.00637 -0.00653 -0.00654 -0.00639 -0.00611 -0.00575 -0.00538 -0.00511 -0.00511 -0.00555 -0.00591 -0.00395  0.00524   0.0307   0.0738   0.0738
       19| -0.00682 -0.00682 -0.00644 -0.00625 -0.00626 -0.00636 -0.00644 -0.00644 -0.00633 -0.00611  -0.0058 -0.00541 -0.00501  -0.0047 -0.00462 -0.00502 -0.00605 -0.00684 -0.00382   0.0098   0.0337   0.0337
       18| -0.00539 -0.00539 -0.00541 -0.00541 -0.00548 -0.00555 -0.00559 -0.00556 -0.00544 -0.00523 -0.00493 -0.00457 -0.00418 -0.00382 -0.00357 -0.00354  -0.0038 -0.00411 -0.00258  0.00513   0.0166   0.0166
       17| -0.00452 -0.00452  -0.0046 -0.00465  -0.0047 -0.00475 -0.00475  -0.0047 -0.00456 -0.00434 -0.00405 -0.00368 -0.00327 -0.00282 -0.00235 -0.00185 -0.00121-0.000119  0.00237  0.00758   0.0132   0.0132
       16| -0.00387 -0.00387 -0.00394 -0.00399 -0.00403 -0.00404 -0.00402 -0.00393 -0.00378 -0.00355 -0.00324 -0.00286  -0.0024 -0.00186 -0.00122-0.000388 0.000757  0.00247   0.0051  0.00868   0.0117   0.0117
       15| -0.00334 -0.00334 -0.00339 -0.00343 -0.00344 -0.00343 -0.00338 -0.00327 -0.00309 -0.00285 -0.00254 -0.00214 -0.00165 -0.00105 -0.00031 0.000638  0.00189  0.00355  0.00565  0.00789  0.00945  0.00945
       14| -0.00288 -0.00288 -0.00292 -0.00294 -0.00294  -0.0029 -0.00282 -0.00269 -0.00251 -0.00226 -0.00193 -0.00153 -0.00103 -0.00042 0.000327  0.00125  0.00239  0.00375  0.00525  0.00661  0.00741  0.00741
       13| -0.00248 -0.00248 -0.00251 -0.00251 -0.00249 -0.00244 -0.00235 -0.00221 -0.00201 -0.00175 -0.00143 -0.00103-0.000547 3.64e-05 0.000733  0.00156  0.00251  0.00356   0.0046  0.00544  0.00587  0.00587
       12| -0.00213 -0.00213 -0.00215 -0.00214 -0.00211 -0.00204 -0.00194 -0.00179 -0.00159 -0.00134 -0.00103-0.000644-0.000189 0.000347 0.000966  0.00167  0.00244  0.00323  0.00396   0.0045  0.00474  0.00474
       11| -0.00182 -0.00182 -0.00183 -0.00182 -0.00178  -0.0017 -0.00159 -0.00144 -0.00125   -0.001-0.000704-0.000348  6.8e-05 0.000546  0.00108  0.00167  0.00228  0.00288   0.0034  0.00376  0.00391  0.00391
       10| -0.00155 -0.00155 -0.00156 -0.00154 -0.00149 -0.00141  -0.0013 -0.00115-0.000965-0.000732-0.000453-0.000127 0.000247 0.000665  0.00112   0.0016  0.00209  0.00254  0.00293  0.00318  0.00328  0.00328
        9| -0.00132 -0.00132 -0.00132  -0.0013 -0.00125 -0.00117 -0.00106-0.000916-0.000735-0.000517 -0.00026 3.55e-05 0.000367 0.000731  0.00112  0.00151   0.0019  0.00225  0.00254  0.00273  0.00279  0.00279
        8| -0.00112 -0.00112 -0.00112  -0.0011 -0.00105-0.000969-0.000861-0.000722-0.000551-0.000348-0.000113 0.000153 0.000447 0.000762  0.00109  0.00142  0.00173  0.00201  0.00223  0.00237  0.00242  0.00242
