nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|   -0.018   -0.018  -0.0135  -0.0129  -0.0123  -0.0113  -0.0101 -0.00876 -0.00735 -0.00593 -0.00453 -0.00317 -0.00184-0.000514 0.000876  0.00236   0.0042  0.00721   0.0135   0.0273   0.0518   0.0518
       20|   -0.018   -0.018  -0.0135  -0.0129  -0.0123  -0.0113  -0.0101 -0.00876 -0.00735 -0.00593 -0.00453 -0.00317 -0.00184-0.000514 0.000876  0.00236   0.0042  0.00721   0.0135   0.0273   0.0518   0.0518
       19|  -0.0134  -0.0134  -0.0131  -0.0125  -0.0117  -0.0107 -0.00952 -0.00824  -0.0069 -0.00555 -0.00421 -0.00289 -0.00159-0.000282  0.00102   0.0024   0.0039  0.00589  0.00944   0.0172   0.0295   0.0295
       18|  -0.0108  -0.0108  -0.0108  -0.0105 -0.00994 -0.00918 -0.00823 -0.00717 -0.00603 -0.00484 -0.00362 -0.00238 -0.00112 0.000167  0.00152    0.003   0.0047  0.00685  0.00997   0.0149   0.0202   0.0202
       17| -0.00908 -0.00908 -0.00907 -0.00884 -0.00842 -0.00781 -0.00704 -0.00615 -0.00517 -0.00412 -0.00302 -0.00187-0.000675 0.000582  0.00193  0.00343  0.00517  0.00729  0.00996   0.0131   0.0156   0.0156
       16| -0.00773 -0.00773  -0.0077 -0.00751 -0.00716 -0.00666 -0.00601 -0.00525  -0.0044 -0.00346 -0.00247 -0.00141-0.000297 0.000892  0.00218  0.00359  0.00519    0.007  0.00901    0.011   0.0122   0.0122
       15| -0.00662 -0.00662 -0.00659 -0.00642 -0.00611 -0.00568 -0.00512 -0.00446 -0.00371 -0.00288 -0.00199 -0.00103-4.31e-06  0.00109  0.00226  0.00352  0.00489  0.00634   0.0078  0.00903  0.00973  0.00973
       14| -0.00569 -0.00569 -0.00565  -0.0055 -0.00523 -0.00485 -0.00437 -0.00379 -0.00312 -0.00239 -0.00158-0.000718 0.000205  0.00118  0.00222  0.00331  0.00445  0.00558  0.00663  0.00745  0.00786  0.00786
       13|  -0.0049  -0.0049 -0.00486 -0.00472 -0.00448 -0.00415 -0.00372 -0.00321 -0.00262 -0.00197 -0.00125-0.000478 0.000343  0.00121  0.00211  0.00303  0.00396  0.00485  0.00562  0.00619  0.00645  0.00645
       12| -0.00423 -0.00423 -0.00419 -0.00406 -0.00385 -0.00355 -0.00317 -0.00272  -0.0022 -0.00162-0.000981-0.000298 0.000425  0.00118  0.00195  0.00273  0.00348  0.00418  0.00476  0.00517  0.00536  0.00536
       11| -0.00366 -0.00366 -0.00362  -0.0035 -0.00331 -0.00305 -0.00271 -0.00231 -0.00185 -0.00133-0.000768-0.000166 0.000467  0.00112  0.00178  0.00243  0.00305   0.0036  0.00405  0.00436  0.00449  0.00449
       10| -0.00317 -0.00317 -0.00314 -0.00303 -0.00286 -0.00262 -0.00232 -0.00197 -0.00156  -0.0011-0.000601-7.16e-05 0.000481  0.00104  0.00161  0.00215  0.00266  0.00311  0.00346   0.0037   0.0038   0.0038
        9| -0.00276 -0.00276 -0.00273 -0.00263 -0.00248 -0.00227   -0.002 -0.00168 -0.00132 -0.00091-0.000471-5.84e-06 0.000476 0.000964  0.00145  0.00191  0.00233  0.00269  0.00298  0.00317  0.00324  0.00324
        8| -0.00242 -0.00242 -0.00239  -0.0023 -0.00216 -0.00197 -0.00173 -0.00145 -0.00112 -0.00076-0.000371 3.92e-05 0.000461 0.000885   0.0013  0.00169  0.00205  0.00235  0.00258  0.00273   0.0028   0.0028
        7| -0.00213 -0.00213 -0.00211 -0.00203  -0.0019 -0.00173 -0.00151 -0.00126-0.000963-0.000641-0.000294 6.93e-05 0.000441 0.000812  0.00117  0.00151  0.00181  0.00206  0.00226  0.00239  0.00244  0.00244
        6|  -0.0019  -0.0019 -0.00188 -0.00181 -0.00169 -0.00153 -0.00134  -0.0011-0.000838-0.000547-0.000236  8.9e-05  0.00042 0.000747  0.00106  0.00136  0.00162  0.00184    0.002  0.00211  0.00216  0.00216
        5| -0.00172 -0.00172  -0.0017 -0.00163 -0.00152 -0.00138  -0.0012-0.000983-0.000741-0.000476-0.000193 0.000102   0.0004 0.000694 0.000975  0.00124  0.00147  0.00166   0.0018   0.0019  0.00193  0.00193
        4| -0.00158 -0.00158 -0.00156  -0.0015  -0.0014 -0.00126 -0.00109-0.000893-0.000668-0.000423-0.000161 0.000109 0.000383 0.000651 0.000907  0.00114  0.00135  0.00152  0.00165  0.00174  0.00177  0.00177
        3| -0.00148 -0.00148 -0.00146  -0.0014 -0.00131 -0.00118 -0.00102 -0.00083-0.000617-0.000386 -0.00014 0.000114  0.00037  0.00062 0.000858  0.00108  0.00127  0.00143  0.00155  0.00162  0.00165  0.00165
        2| -0.00142 -0.00142  -0.0014 -0.00134 -0.00125 -0.00113-0.000973-0.000791-0.000586-0.000363-0.000127 0.000117 0.000362 0.000602 0.000829  0.00104  0.00122  0.00137  0.00148  0.00155  0.00158  0.00158
        1|  -0.0014  -0.0014 -0.00138 -0.00132 -0.00123 -0.00111-0.000955-0.000776-0.000574-0.000354-0.000121 0.000119  0.00036 0.000595 0.000818  0.00102   0.0012  0.00135  0.00146  0.00153  0.00156  0.00156
        0|  -0.0014  -0.0014 -0.00138 -0.00132 -0.00123 -0.00111-0.000955-0.000776-0.000574-0.000354-0.000121 0.000119  0.00036 0.000595 0.000818  0.00102   0.0012  0.00135  0.00146  0.00153  0.00156  0.00156

