nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|   -0.013   -0.013 -0.00958  -0.0092 -0.00877 -0.00803 -0.00704 -0.00593 -0.00475 -0.00358 -0.00241 -0.00114 0.000475  0.00299  0.00816   0.0196   0.0398   0.0398
       16|   -0.013   -0.013 -0.00958  -0.0092 -0.00877 -0.00803 -0.00704 -0.00593 -0.00475 -0.00358 -0.00241 -0.00114 0.000475  0.00299  0.00816   0.0196   0.0398   0.0398
       15| -0.00943 -0.00943 -0.00928 -0.00891  -0.0083 -0.00748 -0.00651 -0.00544 -0.00432 -0.00318 -0.00204-0.000895 0.000362  0.00202  0.00493   0.0113   0.0216   0.0216
       14| -0.00742 -0.00742 -0.00743 -0.00723 -0.00681 -0.00619  -0.0054  -0.0045  -0.0035 -0.00244 -0.00132-9.66e-05  0.00131   0.0031  0.00569  0.00974   0.0142   0.0142
       13| -0.00607 -0.00607 -0.00607  -0.0059 -0.00556 -0.00505  -0.0044 -0.00362 -0.00273 -0.00175-0.000669 0.000554  0.00199  0.00375  0.00597  0.00861   0.0108   0.0108
       12| -0.00502 -0.00502   -0.005 -0.00484 -0.00455 -0.00412 -0.00355 -0.00287 -0.00208 -0.00119-0.000182 0.000954  0.00225  0.00375  0.00543  0.00708  0.00818  0.00818
       11| -0.00418 -0.00418 -0.00414 -0.00399 -0.00373 -0.00335 -0.00285 -0.00225 -0.00155-0.000753 0.000143  0.00114  0.00224  0.00343  0.00464  0.00568  0.00628  0.00628
       10| -0.00348 -0.00348 -0.00344  -0.0033 -0.00306 -0.00273 -0.00229 -0.00176 -0.00114 -0.00044 0.000338  0.00119  0.00209  0.00301  0.00387  0.00455  0.00491  0.00491
        9|  -0.0029  -0.0029 -0.00286 -0.00274 -0.00252 -0.00222 -0.00184 -0.00137-0.000831-0.000225 0.000439  0.00115  0.00187  0.00258  0.00321  0.00368   0.0039   0.0039
        8| -0.00243 -0.00243 -0.00239 -0.00228 -0.00208 -0.00182 -0.00148 -0.00107-0.000601-8.06e-05  0.00048  0.00106  0.00165   0.0022  0.00267    0.003  0.00315  0.00315
        7| -0.00205 -0.00205 -0.00201 -0.00191 -0.00173  -0.0015  -0.0012 -0.00084-0.000434 1.24e-05 0.000486  0.00097  0.00144  0.00187  0.00223  0.00248  0.00259  0.00259
        6| -0.00174 -0.00174 -0.00171 -0.00161 -0.00146 -0.00124-0.000979-0.000667-0.000313 7.07e-05 0.000473 0.000877  0.00126  0.00161  0.00189  0.00208  0.00216  0.00216
        5|  -0.0015  -0.0015 -0.00147 -0.00138 -0.00124 -0.00105-0.000815-0.000538-0.000228 0.000106 0.000452 0.000794  0.00112   0.0014  0.00163  0.00178  0.00185  0.00185
        4| -0.00132 -0.00132 -0.00129 -0.00121 -0.00108-0.000909-0.000695-0.000445-0.000168 0.000128  0.00043 0.000728    0.001  0.00125  0.00144  0.00156  0.00162  0.00162
        3| -0.00119 -0.00119 -0.00116 -0.00109-0.000971 -0.00081-0.000612-0.000382-0.000129  0.00014 0.000413 0.000679 0.000924  0.00114   0.0013  0.00141  0.00146  0.00146
        2| -0.00112 -0.00112 -0.00109 -0.00102-0.000903 -0.00075-0.000562-0.000344-0.000105 0.000147 0.000401 0.000648 0.000875  0.00107  0.00122  0.00132  0.00136  0.00136
        1| -0.00109 -0.00109 -0.00106-0.000989-0.000877-0.000726-0.000541-0.000329-9.54e-05  0.00015 0.000398 0.000637 0.000855  0.00104  0.00119  0.00128  0.00132  0.00132
        0| -0.00109 -0.00109 -0.00106-0.000989-0.000877-0.000726-0.000541-0.000329-9.54e-05  0.00015 0.000398 0.000637 0.000855  0.00104  0.00119  0.00128  0.00132  0.00132

