nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00631 -0.00631 -0.00227 -0.00173 -0.00181 -0.00208 -0.00245 -0.00293 -0.00355 -0.00439 -0.00559 -0.00739  -0.0101  -0.0122 -0.00568   0.0218   0.0703   0.0703
       16| -0.00631 -0.00631 -0.00227 -0.00173 -0.00181 -0.00208 -0.00245 -0.00293 -0.00355 -0.00439 -0.00559 -0.00739  -0.0101  -0.0122 -0.00568   0.0218   0.0703   0.0703
       15| -0.00331 -0.00331 -0.00296 -0.00265 -0.00255 -0.00264 -0.00288 -0.00326 -0.00378 -0.00452 -0.00564 -0.00745  -0.0106  -0.0156  -0.0175 -0.00366   0.0246   0.0246
       14| -0.00236 -0.00236 -0.00231 -0.00223 -0.00227 -0.00241 -0.00265   -0.003 -0.00348 -0.00416 -0.00518 -0.00685 -0.00978  -0.0145  -0.0185  -0.0128  0.00109  0.00109
       13| -0.00179 -0.00179 -0.00182 -0.00184 -0.00192 -0.00206 -0.00227 -0.00257 -0.00296  -0.0035 -0.00426 -0.00544 -0.00732    -0.01  -0.0121 -0.00859 -0.00145 -0.00145
       12| -0.00137 -0.00137 -0.00142 -0.00147 -0.00156 -0.00168 -0.00184 -0.00205 -0.00232 -0.00264 -0.00305 -0.00357 -0.00423 -0.00485 -0.00451 -0.00131  0.00287  0.00287
       11| -0.00104 -0.00104 -0.00108 -0.00113  -0.0012 -0.00129 -0.00139 -0.00151 -0.00164 -0.00175 -0.00184 -0.00184 -0.00165 -0.00101 0.000539  0.00337  0.00604  0.00604
       10|-0.000746-0.000746-0.000785-0.000824-0.000868-0.000915 -0.00096-0.000993-0.000999-0.000953-0.000811-0.000506 8.13e-05  0.00112  0.00271  0.00474  0.00634  0.00634
        9| -0.00049 -0.00049-0.000521-0.000545-0.000564-0.000575-0.000569-0.000535-0.000455-0.000302-3.65e-05 0.000396  0.00107  0.00204  0.00326   0.0045  0.00535  0.00535
        8|-0.000267-0.000267-0.000289-0.000299-0.000297-0.000278-0.000234-0.000153-1.88e-05 0.000191 0.000504 0.000956  0.00157  0.00234  0.00319  0.00393  0.00435  0.00435
        7|-7.44e-05-7.44e-05 -8.9e-05-8.74e-05-6.86e-05-2.77e-05 4.27e-05 0.000153 0.000315 0.000545  0.00086  0.00127  0.00179  0.00237  0.00295  0.00341  0.00362  0.00362
        6| 8.68e-05 8.68e-05 7.79e-05 8.83e-05 0.000119 0.000175 0.000262 0.000388 0.000561  0.00079  0.00108  0.00145  0.00186   0.0023  0.00271    0.003  0.00312  0.00312
        5| 0.000217 0.000217 0.000212 0.000229 0.000268 0.000334  0.00043 0.000562 0.000736 0.000955  0.00122  0.00153  0.00187   0.0022   0.0025   0.0027  0.00278  0.00278
        4| 0.000315 0.000315 0.000313 0.000335  0.00038 0.000452 0.000553 0.000687 0.000856  0.00106   0.0013  0.00157  0.00185  0.00212  0.00234  0.00249  0.00254  0.00254
        3| 0.000382 0.000382 0.000383 0.000407 0.000456 0.000532 0.000636  0.00077 0.000935  0.00113  0.00135  0.00159  0.00183  0.00205  0.00223  0.00235  0.00239  0.00239
        2| 0.000417 0.000417  0.00042 0.000447 0.000499 0.000577 0.000683 0.000818 0.000981  0.00117  0.00138   0.0016  0.00182  0.00201  0.00217  0.00227  0.00231  0.00231
        1| 0.000423 0.000423 0.000426 0.000455 0.000509 0.000589 0.000698 0.000835 0.000998  0.00119  0.00139  0.00161  0.00181    0.002  0.00215  0.00225  0.00228  0.00228
        0| 0.000423 0.000423 0.000426 0.000455 0.000509 0.000589 0.000698 0.000835 0.000998  0.00119  0.00139  0.00161  0.00181    0.002  0.00215  0.00225  0.00228  0.00228

