nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0221  -0.0221  -0.0164  -0.0131  -0.0104 -0.00799 -0.00587 -0.00393  -0.0021-0.000316   0.0015  0.00342  0.00558  0.00826    0.012   0.0182   0.0291   0.0291
       16|  -0.0221  -0.0221  -0.0164  -0.0131  -0.0104 -0.00799 -0.00587 -0.00393  -0.0021-0.000316   0.0015  0.00342  0.00558  0.00826    0.012   0.0182   0.0291   0.0291
       15|  -0.0159  -0.0159  -0.0141  -0.0118 -0.00956 -0.00746 -0.00551 -0.00369 -0.00195-0.000249  0.00148   0.0033  0.00528  0.00757   0.0104   0.0142    0.019    0.019
       14|   -0.012   -0.012  -0.0112 -0.00983 -0.00821 -0.00654 -0.00489 -0.00328  -0.0017-0.000112   0.0015  0.00319  0.00501  0.00702  0.00928   0.0117   0.0138   0.0138
       13| -0.00952 -0.00952 -0.00903 -0.00811 -0.00693 -0.00561 -0.00424 -0.00284 -0.00143-5.75e-06  0.00145  0.00297  0.00455   0.0062   0.0079  0.00948   0.0105   0.0105
       12| -0.00768 -0.00768 -0.00735  -0.0067  -0.0058 -0.00476 -0.00362 -0.00243  -0.0012 6.29e-05  0.00135  0.00266  0.00399  0.00531  0.00657  0.00761  0.00821  0.00821
       11| -0.00627 -0.00627 -0.00603 -0.00554 -0.00485 -0.00401 -0.00306 -0.00205-0.000991 9.91e-05  0.00121  0.00232  0.00342  0.00447  0.00541  0.00613  0.00651  0.00651
       10| -0.00517 -0.00517 -0.00499  -0.0046 -0.00405 -0.00337 -0.00258 -0.00173-0.000822 0.000111  0.00106  0.00199   0.0029  0.00373  0.00444  0.00497  0.00523  0.00523
        9| -0.00429 -0.00429 -0.00415 -0.00384 -0.00339 -0.00283 -0.00217 -0.00145-0.000686 0.000107 0.000906  0.00169  0.00243   0.0031  0.00365  0.00405  0.00424  0.00424
        8| -0.00359 -0.00359 -0.00348 -0.00323 -0.00286 -0.00239 -0.00184 -0.00123-0.000579 9.37e-05 0.000768  0.00142  0.00203  0.00258  0.00301  0.00332  0.00347  0.00347
        7| -0.00304 -0.00304 -0.00294 -0.00273 -0.00243 -0.00203 -0.00157 -0.00105-0.000496  7.6e-05 0.000647   0.0012  0.00171  0.00215   0.0025  0.00275  0.00287  0.00287
        6|  -0.0026  -0.0026 -0.00252 -0.00234 -0.00208 -0.00175 -0.00135-0.000906-0.000432 5.75e-05 0.000544  0.00101  0.00144  0.00181   0.0021   0.0023   0.0024   0.0024
        5| -0.00226 -0.00226 -0.00219 -0.00204 -0.00181 -0.00152 -0.00118-0.000796-0.000384 4.03e-05 0.000461 0.000863  0.00123  0.00154  0.00179  0.00196  0.00204  0.00204
        4| -0.00201 -0.00201 -0.00194 -0.00181 -0.00161 -0.00136 -0.00105-0.000713-0.000349 2.57e-05 0.000396 0.000749  0.00107  0.00134  0.00156   0.0017  0.00177  0.00177
        3| -0.00182 -0.00182 -0.00177 -0.00165 -0.00147 -0.00124-0.000962-0.000654-0.000324 1.45e-05 0.000349 0.000667 0.000954   0.0012  0.00139  0.00152  0.00158  0.00158
        2| -0.00171 -0.00171 -0.00166 -0.00155 -0.00138 -0.00116-0.000905-0.000617-0.000309 7.19e-06 0.000319 0.000615 0.000882  0.00111  0.00129  0.00141  0.00146  0.00146
        1| -0.00166 -0.00166 -0.00161  -0.0015 -0.00134 -0.00113-0.000879  -0.0006-0.000302 3.86e-06 0.000306 0.000591 0.000849  0.00107  0.00124  0.00135  0.00141  0.00141
        0| -0.00166 -0.00166 -0.00161  -0.0015 -0.00134 -0.00113-0.000879  -0.0006-0.000302 3.86e-06 0.000306 0.000591 0.000849  0.00107  0.00124  0.00135  0.00141  0.00141

