nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00779 -0.00779 -0.00414 -0.00405 -0.00446 -0.00486 -0.00516 -0.00534 -0.00542 -0.00548 -0.00566 -0.00618 -0.00694 -0.00583 0.000969   0.0206   0.0546   0.0546
       16| -0.00779 -0.00779 -0.00414 -0.00405 -0.00446 -0.00486 -0.00516 -0.00534 -0.00542 -0.00548 -0.00566 -0.00618 -0.00694 -0.00583 0.000969   0.0206   0.0546   0.0546
       15| -0.00493 -0.00493 -0.00479 -0.00476 -0.00485 -0.00498 -0.00509 -0.00514 -0.00513 -0.00511 -0.00519 -0.00561 -0.00655 -0.00769 -0.00566  0.00468   0.0234   0.0234
       14| -0.00383 -0.00383  -0.0039 -0.00397 -0.00409  -0.0042 -0.00427 -0.00428 -0.00423 -0.00416 -0.00411 -0.00418 -0.00444 -0.00472 -0.00362  0.00217    0.011    0.011
       13| -0.00313 -0.00313 -0.00322  -0.0033 -0.00338 -0.00344 -0.00346 -0.00342 -0.00331 -0.00314 -0.00292 -0.00262 -0.00217 -0.00131 0.000649  0.00465    0.009    0.009
       12|  -0.0026  -0.0026 -0.00267 -0.00272 -0.00276 -0.00278 -0.00275 -0.00265 -0.00248 -0.00222 -0.00184  -0.0013-0.000474 0.000828  0.00285   0.0056   0.0079   0.0079
       11| -0.00215 -0.00215  -0.0022 -0.00223 -0.00224 -0.00221 -0.00214   -0.002 -0.00178 -0.00145-0.000997-0.000358  0.00054  0.00177  0.00336  0.00507  0.00627  0.00627
       10| -0.00178 -0.00178 -0.00181 -0.00182  -0.0018 -0.00174 -0.00163 -0.00146 -0.00121 -0.00086-0.000388 0.000239  0.00105  0.00205  0.00317   0.0042  0.00481  0.00481
        9| -0.00145 -0.00145 -0.00147 -0.00146 -0.00142 -0.00135 -0.00122 -0.00103-0.000771-0.000425 2.08e-05 0.000581  0.00125  0.00202  0.00279  0.00343  0.00375  0.00375
        8| -0.00118 -0.00118 -0.00119 -0.00117 -0.00112 -0.00103-0.000889-0.000698-0.000444 -0.00012 0.000281 0.000758   0.0013  0.00187  0.00241  0.00282    0.003    0.003
        7|-0.000948-0.000948-0.000951-0.000925-0.000865-0.000769 -0.00063-0.000444-0.000205 8.89e-05 0.000439 0.000836  0.00127   0.0017  0.00208  0.00235  0.00247  0.00247
        6| -0.00076 -0.00076-0.000759-0.000729-0.000666-0.000568-0.000432-0.000255-3.47e-05 0.000228  0.00053 0.000861   0.0012  0.00153  0.00181  0.00201  0.00209  0.00209
        5|-0.000612-0.000612-0.000608-0.000575-0.000511-0.000414-0.000283-0.000117 8.47e-05 0.000319 0.000581 0.000859  0.00114   0.0014  0.00161  0.00175  0.00181  0.00181
        4|  -0.0005  -0.0005-0.000495 -0.00046-0.000396-0.000302-0.000176-1.96e-05 0.000166 0.000377 0.000608 0.000846  0.00108  0.00129  0.00146  0.00157  0.00162  0.00162
        3|-0.000424-0.000424-0.000417-0.000382-0.000318-0.000225-0.000104 4.52e-05 0.000219 0.000414 0.000622 0.000834  0.00104  0.00122  0.00136  0.00145  0.00149  0.00149
        2|-0.000381-0.000381-0.000373-0.000337-0.000273-0.000181-6.18e-05  8.3e-05  0.00025 0.000435  0.00063 0.000826  0.00101  0.00118   0.0013  0.00139  0.00141  0.00141
        1| -0.00037 -0.00037-0.000362-0.000325 -0.00026-0.000167-4.75e-05 9.69e-05 0.000263 0.000444 0.000635 0.000826  0.00101  0.00116  0.00128  0.00136  0.00139  0.00139
        0| -0.00037 -0.00037-0.000362-0.000325 -0.00026-0.000167-4.75e-05 9.69e-05 0.000263 0.000444 0.000635 0.000826  0.00101  0.00116  0.00128  0.00136  0.00139  0.00139

