nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0065  -0.0065 -0.00238 -0.00173 -0.00172 -0.00189 -0.00217 -0.00258 -0.00315 -0.00397  -0.0052 -0.00704 -0.00937  -0.0103 -0.00226   0.0266   0.0764   0.0764
       16|  -0.0065  -0.0065 -0.00238 -0.00173 -0.00172 -0.00189 -0.00217 -0.00258 -0.00315 -0.00397  -0.0052 -0.00704 -0.00937  -0.0103 -0.00226   0.0266   0.0764   0.0764
       15| -0.00342 -0.00342 -0.00303 -0.00264 -0.00246 -0.00248 -0.00266   -0.003 -0.00351 -0.00429 -0.00551  -0.0075  -0.0106  -0.0146  -0.0149-1.62e-05   0.0291   0.0291
       14| -0.00247 -0.00247 -0.00239 -0.00226 -0.00224 -0.00234 -0.00256 -0.00292 -0.00345 -0.00426 -0.00556 -0.00772  -0.0112  -0.0162  -0.0199  -0.0145-0.000565-0.000565
       13| -0.00187 -0.00187 -0.00188 -0.00188 -0.00193 -0.00207  -0.0023 -0.00265 -0.00316 -0.00393 -0.00515  -0.0072  -0.0107  -0.0156  -0.0195  -0.0163 -0.00864 -0.00864
       12| -0.00143 -0.00143 -0.00147 -0.00151 -0.00159 -0.00172 -0.00192 -0.00222 -0.00263 -0.00323 -0.00415 -0.00564 -0.00806  -0.0113  -0.0135  -0.0109 -0.00608 -0.00608
       11| -0.00105 -0.00105 -0.00109 -0.00114 -0.00121 -0.00132 -0.00147 -0.00168 -0.00194 -0.00231 -0.00281 -0.00354 -0.00459 -0.00576 -0.00593 -0.00324 0.000137 0.000137
       10| -0.00071 -0.00071-0.000746-0.000787 -0.00084-0.000908-0.000994 -0.00109 -0.00121 -0.00133 -0.00145 -0.00155 -0.00155 -0.00125 8.92e-06  0.00269  0.00519  0.00519
        9|  -0.0004  -0.0004-0.000428-0.000453-0.000479-0.000505-0.000526-0.000534-0.000516 -0.00045-0.000299-2.99e-06  0.00054  0.00155  0.00316  0.00534  0.00706  0.00706
        8|-0.000119-0.000119-0.000139-0.000148-0.000148-0.000134-9.96e-05-3.35e-05  8.2e-05 0.000273 0.000579  0.00106  0.00179  0.00285   0.0042  0.00565  0.00666  0.00666
        7| 0.000129 0.000129 0.000117 0.000123 0.000146 0.000191 0.000268 0.000386 0.000564 0.000824   0.0012  0.00172  0.00243  0.00331  0.00429  0.00517  0.00569  0.00569
        6| 0.000342 0.000342 0.000336 0.000354 0.000395 0.000464 0.000569 0.000721 0.000932  0.00122   0.0016   0.0021  0.00271   0.0034  0.00409  0.00464   0.0049   0.0049
        5| 0.000516 0.000516 0.000516 0.000542 0.000596 0.000682 0.000806 0.000976   0.0012  0.00149  0.00186   0.0023  0.00281  0.00335  0.00384   0.0042  0.00435  0.00435
        4| 0.000651 0.000651 0.000655 0.000687  0.00075 0.000847 0.000982  0.00116  0.00139  0.00168  0.00202  0.00241  0.00284  0.00326  0.00363  0.00389  0.00398  0.00398
        3| 0.000744 0.000744 0.000751 0.000788 0.000857 0.000961   0.0011  0.00129  0.00152  0.00179  0.00211  0.00246  0.00283  0.00318  0.00347  0.00367  0.00374  0.00374
        2| 0.000795 0.000795 0.000804 0.000845 0.000918  0.00103  0.00117  0.00136  0.00159  0.00186  0.00216  0.00249  0.00282  0.00313  0.00338  0.00355  0.00361  0.00361
        1| 0.000807 0.000807 0.000817 0.000859 0.000935  0.00105   0.0012  0.00139  0.00162  0.00188  0.00218   0.0025  0.00282  0.00311  0.00335  0.00351  0.00356  0.00356
        0| 0.000807 0.000807 0.000817 0.000859 0.000935  0.00105   0.0012  0.00139  0.00162  0.00188  0.00218   0.0025  0.00282  0.00311  0.00335  0.00351  0.00356  0.00356

