nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00786 -0.00786 -0.00421 -0.00414 -0.00454 -0.00494 -0.00522 -0.00539 -0.00545 -0.00548 -0.00563 -0.00611 -0.00681 -0.00562  0.00115   0.0206   0.0543   0.0543
       16| -0.00786 -0.00786 -0.00421 -0.00414 -0.00454 -0.00494 -0.00522 -0.00539 -0.00545 -0.00548 -0.00563 -0.00611 -0.00681 -0.00562  0.00115   0.0206   0.0543   0.0543
       15| -0.00499 -0.00499 -0.00486 -0.00483 -0.00492 -0.00505 -0.00515 -0.00518 -0.00514  -0.0051 -0.00516 -0.00553 -0.00641 -0.00747 -0.00539  0.00486   0.0233   0.0233
       14| -0.00388 -0.00388 -0.00396 -0.00403 -0.00414 -0.00424  -0.0043  -0.0043 -0.00424 -0.00414 -0.00407 -0.00411 -0.00431 -0.00453 -0.00336  0.00241   0.0112   0.0112
       13| -0.00318 -0.00318 -0.00327 -0.00334 -0.00342 -0.00348 -0.00348 -0.00343 -0.00331 -0.00313 -0.00288 -0.00256 -0.00208 -0.00118 0.000814   0.0048  0.00909  0.00909
       12| -0.00264 -0.00264 -0.00271 -0.00276  -0.0028 -0.00281 -0.00277 -0.00266 -0.00248 -0.00221 -0.00182 -0.00126-0.000411 0.000904  0.00293  0.00565  0.00792  0.00792
       11| -0.00219 -0.00219 -0.00224 -0.00226 -0.00227 -0.00224 -0.00216 -0.00201 -0.00178 -0.00144-0.000978-0.000328 0.000577  0.00181  0.00339  0.00508  0.00626  0.00626
       10| -0.00181 -0.00181 -0.00184 -0.00184 -0.00182 -0.00176 -0.00165 -0.00147 -0.00121-0.000855-0.000377 0.000256  0.00107  0.00207  0.00318   0.0042  0.00481  0.00481
        9| -0.00148 -0.00148  -0.0015 -0.00149 -0.00145 -0.00136 -0.00123 -0.00104-0.000776-0.000425 2.61e-05 0.000589  0.00126  0.00203  0.00279  0.00342  0.00375  0.00375
        8|  -0.0012  -0.0012 -0.00121 -0.00119 -0.00114 -0.00104-0.000903-0.000708 -0.00045-0.000122 0.000282 0.000761   0.0013  0.00187  0.00241  0.00281    0.003    0.003
        7|-0.000969-0.000969-0.000972-0.000945-0.000884-0.000785-0.000644-0.000454-0.000213 8.42e-05 0.000436 0.000836  0.00127   0.0017  0.00208  0.00235  0.00247  0.00247
        6| -0.00078 -0.00078-0.000779-0.000747-0.000683-0.000583-0.000445-0.000265 -4.3e-05 0.000222 0.000526 0.000858   0.0012  0.00153  0.00181    0.002  0.00208  0.00208
        5| -0.00063 -0.00063-0.000626-0.000592-0.000527-0.000429-0.000296-0.000128 7.58e-05 0.000312 0.000575 0.000854  0.00113  0.00139  0.00161  0.00175  0.00181  0.00181
        4|-0.000517-0.000517-0.000512-0.000476-0.000411-0.000316-0.000189-3.05e-05 0.000157 0.000369 0.000601  0.00084  0.00107  0.00129  0.00146  0.00157  0.00161  0.00161
        3| -0.00044 -0.00044-0.000433-0.000397-0.000333-0.000239-0.000116 3.43e-05  0.00021 0.000405 0.000614 0.000827  0.00103  0.00121  0.00136  0.00145  0.00148  0.00148
        2|-0.000397-0.000397-0.000389-0.000352-0.000287-0.000194-7.39e-05 7.21e-05  0.00024 0.000426 0.000622 0.000819  0.00101  0.00117   0.0013  0.00138  0.00141  0.00141
        1|-0.000386-0.000386-0.000377 -0.00034-0.000274 -0.00018-5.96e-05  8.6e-05 0.000253 0.000436 0.000627 0.000819 0.000999  0.00116  0.00128  0.00136  0.00138  0.00138
        0|-0.000386-0.000386-0.000377 -0.00034-0.000274 -0.00018-5.96e-05  8.6e-05 0.000253 0.000436 0.000627 0.000819 0.000999  0.00116  0.00128  0.00136  0.00138  0.00138

