nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00659 -0.00659 -0.00245 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00511 -0.00682 -0.00876 -0.00875 0.000388   0.0293   0.0781   0.0781
       16| -0.00659 -0.00659 -0.00245 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00511 -0.00682 -0.00876 -0.00875 0.000388   0.0293   0.0781   0.0781
       15| -0.00351 -0.00351  -0.0031 -0.00268 -0.00249 -0.00249 -0.00267 -0.00299  -0.0035 -0.00428  -0.0055  -0.0074  -0.0101  -0.0131  -0.0118  0.00349   0.0319   0.0319
       14| -0.00257 -0.00257 -0.00247 -0.00233  -0.0023 -0.00239 -0.00261 -0.00297 -0.00352 -0.00437 -0.00573 -0.00788  -0.0112  -0.0154  -0.0175  -0.0116  0.00147  0.00147
       13| -0.00197 -0.00197 -0.00197 -0.00196 -0.00201 -0.00215 -0.00239 -0.00276 -0.00333 -0.00418 -0.00557 -0.00789  -0.0116  -0.0165  -0.0199  -0.0168 -0.00932 -0.00932
       12| -0.00151 -0.00151 -0.00155 -0.00159 -0.00167 -0.00182 -0.00205 -0.00238 -0.00287 -0.00362 -0.00481 -0.00682  -0.0101  -0.0142  -0.0168  -0.0142 -0.00933 -0.00933
       11| -0.00112 -0.00112 -0.00116 -0.00121 -0.00129 -0.00142  -0.0016 -0.00185 -0.00221 -0.00273 -0.00353 -0.00482  -0.0068 -0.00913  -0.0102 -0.00761 -0.00411 -0.00411
       10|-0.000754-0.000754-0.000792-0.000836-0.000899-0.000986  -0.0011 -0.00125 -0.00144  -0.0017 -0.00205 -0.00256 -0.00322 -0.00377 -0.00326-0.000609  0.00205  0.00205
        9|-0.000416-0.000416-0.000445-0.000474-0.000509-0.000549-0.000593-0.000638-0.000677  -0.0007-0.000689-0.000606-0.000367  0.00026  0.00171  0.00418  0.00619  0.00619
        8|-0.000104-0.000104-0.000124-0.000136-0.000141-0.000136-0.000116-7.09e-05 1.37e-05 0.000162  0.00041 0.000819  0.00148  0.00256  0.00412  0.00601  0.00737  0.00737
        7| 0.000176 0.000176 0.000164 0.000169 0.000191 0.000233 0.000305 0.000418 0.000588 0.000841  0.00121  0.00175  0.00253  0.00357   0.0048  0.00602  0.00681  0.00681
        6| 0.000418 0.000418 0.000414 0.000433 0.000476 0.000548 0.000657 0.000815  0.00104  0.00134  0.00176  0.00232  0.00304  0.00389  0.00478  0.00553  0.00594  0.00594
        5| 0.000619 0.000619  0.00062  0.00065 0.000709 0.000803 0.000938  0.00112  0.00137   0.0017  0.00212  0.00264  0.00325  0.00392  0.00456  0.00505  0.00527  0.00527
        4| 0.000775 0.000775  0.00078 0.000818 0.000889 0.000997  0.00115  0.00135  0.00161  0.00194  0.00234  0.00281  0.00333  0.00386  0.00434  0.00468  0.00481  0.00481
        3| 0.000883 0.000883 0.000892 0.000935  0.00101  0.00113  0.00129   0.0015  0.00177  0.00209  0.00247  0.00289  0.00334  0.00379  0.00416  0.00442  0.00451  0.00451
        2| 0.000943 0.000943 0.000954    0.001  0.00109  0.00121  0.00138  0.00159  0.00186  0.00218  0.00254  0.00294  0.00335  0.00373  0.00406  0.00427  0.00434  0.00434
        1| 0.000958 0.000958  0.00097  0.00102  0.00111  0.00123  0.00141  0.00163  0.00189  0.00221  0.00257  0.00296  0.00335  0.00372  0.00402  0.00422  0.00429  0.00429
        0| 0.000958 0.000958  0.00097  0.00102  0.00111  0.00123  0.00141  0.00163  0.00189  0.00221  0.00257  0.00296  0.00335  0.00372  0.00402  0.00422  0.00429  0.00429

