nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00916 -0.00916 -0.00375 -0.00281  -0.0027 -0.00279 -0.00297 -0.00322 -0.00353 -0.00393 -0.00444  -0.0051 -0.00597  -0.0072   -0.009  -0.0116  -0.0146  -0.0147 -0.00177   0.0385    0.104    0.104
       20| -0.00916 -0.00916 -0.00375 -0.00281  -0.0027 -0.00279 -0.00297 -0.00322 -0.00353 -0.00393 -0.00444  -0.0051 -0.00597  -0.0072   -0.009  -0.0116  -0.0146  -0.0147 -0.00177   0.0385    0.104    0.104
       19| -0.00517 -0.00517 -0.00453 -0.00395 -0.00364 -0.00353 -0.00357 -0.00371 -0.00394 -0.00428 -0.00472 -0.00532 -0.00613  -0.0073 -0.00907  -0.0119  -0.0161  -0.0214  -0.0194  0.00294   0.0419   0.0419
       18| -0.00387 -0.00387 -0.00373  -0.0035 -0.00338 -0.00336 -0.00344 -0.00359 -0.00382 -0.00414 -0.00457 -0.00514 -0.00592 -0.00706 -0.00882  -0.0117  -0.0164  -0.0229  -0.0267  -0.0171  0.00235  0.00235
       17| -0.00314 -0.00314 -0.00313 -0.00307 -0.00304 -0.00307 -0.00316 -0.00331 -0.00353 -0.00383 -0.00422 -0.00474 -0.00545 -0.00648 -0.00806  -0.0107   -0.015  -0.0208  -0.0249  -0.0191 -0.00835 -0.00835
       16| -0.00265 -0.00265 -0.00267 -0.00267 -0.00269 -0.00275 -0.00284 -0.00298 -0.00317 -0.00342 -0.00374 -0.00416 -0.00471 -0.00548  -0.0066 -0.00835  -0.0111  -0.0145  -0.0162  -0.0117 -0.00518 -0.00518
       15| -0.00226 -0.00226  -0.0023 -0.00232 -0.00236 -0.00242 -0.00251 -0.00262 -0.00277 -0.00295 -0.00318 -0.00346  -0.0038 -0.00423 -0.00478 -0.00553  -0.0065 -0.00735  -0.0066 -0.00249  0.00189  0.00189
       14| -0.00194 -0.00194 -0.00198 -0.00201 -0.00205  -0.0021 -0.00216 -0.00224 -0.00234 -0.00245 -0.00258 -0.00271 -0.00284 -0.00296 -0.00302 -0.00299 -0.00273 -0.00186 0.000171  0.00375  0.00677  0.00677
       13| -0.00165 -0.00165 -0.00169 -0.00172 -0.00175 -0.00178 -0.00183 -0.00187 -0.00192 -0.00196 -0.00199   -0.002 -0.00195 -0.00183 -0.00157 -0.00109-0.000211  0.00122  0.00332  0.00592  0.00785  0.00785
       12|  -0.0014  -0.0014 -0.00143 -0.00145 -0.00147 -0.00149 -0.00151 -0.00152 -0.00152  -0.0015 -0.00146 -0.00136  -0.0012-0.000924-0.000491 0.000185  0.00117  0.00252  0.00415  0.00575  0.00681  0.00681
       11| -0.00117 -0.00117 -0.00119 -0.00121 -0.00122 -0.00122 -0.00122  -0.0012 -0.00116 -0.00109 -0.00099 -0.00083-0.000591-0.000245  0.00025 0.000934  0.00183   0.0029  0.00403  0.00497   0.0055   0.0055
       10|-0.000963-0.000963-0.000982 -0.00099 -0.00099-0.000978-0.000953 -0.00091-0.000843-0.000744-0.000602-0.000403-0.000131 0.000236 0.000722  0.00134  0.00207  0.00288  0.00365  0.00422  0.00448  0.00448
        9| -0.00078 -0.00078-0.000795-0.000797-0.000787-0.000763-0.000722-0.000661-0.000573-0.000452-0.000289 -7.3e-05 0.000207 0.000563    0.001  0.00153  0.00211  0.00271  0.00324  0.00361  0.00375  0.00375
        8| -0.00062 -0.00062-0.000631-0.000628 -0.00061-0.000577-0.000525 -0.00045-0.000349-0.000215-4.26e-05 0.000176 0.000447 0.000777  0.00116   0.0016  0.00206  0.00251  0.00289  0.00314  0.00322  0.00322
        7|-0.000483-0.000483-0.000491-0.000483 -0.00046-0.000419-0.000359-0.000276-0.000167-2.75e-05 0.000147  0.00036 0.000614 0.000912  0.00125  0.00161  0.00198  0.00232   0.0026  0.00277  0.00283  0.00283
        6|-0.000369-0.000369-0.000375-0.000363-0.000336 -0.00029-0.000224-0.000136 -2.3e-05 0.000118 0.000289 0.000492 0.000728 0.000995  0.00129  0.00159  0.00189  0.00215  0.00236   0.0025  0.00253  0.00253
        5|-0.000278-0.000278-0.000282-0.000268-0.000237-0.000188-0.000118-2.71e-05 8.76e-05 0.000227 0.000394 0.000587 0.000805  0.00104   0.0013  0.00156   0.0018  0.00202  0.00219  0.00229  0.00232  0.00232
        4| -0.00021 -0.00021-0.000212-0.000197-0.000163-0.000111-3.93e-05 5.36e-05 0.000169 0.000307 0.000468 0.000652 0.000856  0.00107   0.0013  0.00153  0.00174  0.00192  0.00206  0.00214  0.00216  0.00216
        3|-0.000165-0.000165-0.000166-0.000149-0.000114-5.97e-05  1.4e-05 0.000108 0.000224 0.000361 0.000519 0.000695 0.000888  0.00109   0.0013   0.0015  0.00169  0.00185  0.00197  0.00204  0.00206  0.00206
        2|-0.000143-0.000143-0.000143-0.000125-8.81e-05-3.24e-05 4.31e-05 0.000139 0.000255 0.000392 0.000548 0.000721 0.000908   0.0011   0.0013  0.00149  0.00167  0.00181  0.00192  0.00199  0.00201  0.00201
        1|-0.000142-0.000142-0.000141-0.000123-8.54e-05-2.84e-05 4.87e-05 0.000146 0.000264 0.000402 0.000559 0.000732 0.000918  0.00111  0.00131  0.00149  0.00166  0.00181  0.00191  0.00197  0.00199  0.00199
        0|-0.000142-0.000142-0.000141-0.000123-8.54e-05-2.84e-05 4.87e-05 0.000146 0.000264 0.000402 0.000559 0.000732 0.000918  0.00111  0.00131  0.00149  0.00166  0.00181  0.00191  0.00197  0.00199  0.00199

