nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0066  -0.0066 -0.00246 -0.00177 -0.00173 -0.00188 -0.00216 -0.00255 -0.00311 -0.00392  -0.0051 -0.00678 -0.00868 -0.00856 0.000682   0.0296   0.0783   0.0783
       16|  -0.0066  -0.0066 -0.00246 -0.00177 -0.00173 -0.00188 -0.00216 -0.00255 -0.00311 -0.00392  -0.0051 -0.00678 -0.00868 -0.00856 0.000682   0.0296   0.0783   0.0783
       15| -0.00352 -0.00352 -0.00311 -0.00268 -0.00249 -0.00249 -0.00267 -0.00299  -0.0035 -0.00428  -0.0055 -0.00738  -0.0101  -0.0129  -0.0115  0.00389   0.0322   0.0322
       14| -0.00258 -0.00258 -0.00248 -0.00233  -0.0023 -0.00239 -0.00261 -0.00297 -0.00353 -0.00438 -0.00574 -0.00789  -0.0112  -0.0152  -0.0172  -0.0112  0.00178  0.00178
       13| -0.00198 -0.00198 -0.00198 -0.00197 -0.00202 -0.00216  -0.0024 -0.00278 -0.00334 -0.00421 -0.00561 -0.00795  -0.0117  -0.0165  -0.0197  -0.0167 -0.00929 -0.00929
       12| -0.00152 -0.00152 -0.00156  -0.0016 -0.00168 -0.00183 -0.00206  -0.0024  -0.0029 -0.00367 -0.00489 -0.00695  -0.0103  -0.0145  -0.0171  -0.0144  -0.0096  -0.0096
       11| -0.00113 -0.00113 -0.00117 -0.00122  -0.0013 -0.00143 -0.00162 -0.00188 -0.00225 -0.00279 -0.00363 -0.00498 -0.00707 -0.00954  -0.0107 -0.00808 -0.00457 -0.00457
       10|-0.000759-0.000759-0.000797-0.000842-0.000907-0.000996 -0.00111 -0.00127 -0.00148 -0.00175 -0.00214  -0.0027 -0.00345 -0.00412  -0.0037 -0.00106  0.00162  0.00162
        9|-0.000418-0.000418-0.000447-0.000477-0.000513-0.000555-0.000603-0.000653-0.000701-0.000738-0.000749-0.000701-0.000514 4.57e-05  0.00146  0.00394  0.00597  0.00597
        8|-0.000103-0.000103-0.000123-0.000135-0.000141-0.000138 -0.00012 -7.9e-05 2.93e-07  0.00014 0.000378 0.000771  0.00141  0.00249  0.00405  0.00599  0.00739  0.00739
        7| 0.000181 0.000181 0.000169 0.000173 0.000194 0.000236 0.000307 0.000418 0.000586 0.000837  0.00121  0.00174  0.00252  0.00357  0.00484  0.00611  0.00693  0.00693
        6| 0.000426 0.000426 0.000422 0.000441 0.000484 0.000556 0.000665 0.000823  0.00105  0.00135  0.00177  0.00233  0.00306  0.00394  0.00485  0.00563  0.00607  0.00607
        5|  0.00063  0.00063 0.000631 0.000661 0.000721 0.000815 0.000951  0.00114  0.00139  0.00172  0.00214  0.00267   0.0033  0.00399  0.00465  0.00515  0.00538  0.00538
        4| 0.000788 0.000788 0.000794 0.000832 0.000904  0.00101  0.00117  0.00137  0.00163  0.00196  0.00237  0.00285  0.00338  0.00393  0.00442  0.00477  0.00491  0.00491
        3| 0.000899 0.000899 0.000907 0.000951  0.00103  0.00115  0.00131  0.00153  0.00179  0.00212  0.00251  0.00294   0.0034  0.00386  0.00425  0.00451  0.00461  0.00461
        2| 0.000959 0.000959 0.000971  0.00102   0.0011  0.00123   0.0014  0.00162  0.00189  0.00221  0.00258  0.00299  0.00341   0.0038  0.00414  0.00435  0.00443  0.00443
        1| 0.000974 0.000974 0.000987  0.00104  0.00112  0.00125  0.00143  0.00165  0.00193  0.00225  0.00261  0.00301  0.00341  0.00379   0.0041   0.0043  0.00437  0.00437
        0| 0.000974 0.000974 0.000987  0.00104  0.00112  0.00125  0.00143  0.00165  0.00193  0.00225  0.00261  0.00301  0.00341  0.00379   0.0041   0.0043  0.00437  0.00437

