nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0156  -0.0156  -0.0118  -0.0108  -0.0097 -0.00835 -0.00689  -0.0054 -0.00394 -0.00249 -0.00103  0.00057  0.00242  0.00504  0.00968   0.0191   0.0358   0.0358
       16|  -0.0156  -0.0156  -0.0118  -0.0108  -0.0097 -0.00835 -0.00689  -0.0054 -0.00394 -0.00249 -0.00103  0.00057  0.00242  0.00504  0.00968   0.0191   0.0358   0.0358
       15|  -0.0114  -0.0114   -0.011  -0.0101 -0.00901 -0.00773 -0.00636 -0.00497 -0.00358 -0.00219-0.000796 0.000642  0.00224   0.0042  0.00712   0.0125   0.0207   0.0207
       14| -0.00885 -0.00885 -0.00871 -0.00822 -0.00744 -0.00646 -0.00536 -0.00417 -0.00293 -0.00165-0.000313  0.00112  0.00275   0.0047  0.00725   0.0107   0.0143   0.0143
       13| -0.00717 -0.00717 -0.00706  -0.0067 -0.00611 -0.00534 -0.00443 -0.00342 -0.00232 -0.00116 9.16e-05  0.00145  0.00298  0.00474  0.00679  0.00902   0.0107   0.0107
       12| -0.00588 -0.00588 -0.00579  -0.0055 -0.00502 -0.00439 -0.00363 -0.00276  -0.0018-0.000759 0.000365  0.00158  0.00292  0.00436  0.00588  0.00729  0.00817  0.00817
       11| -0.00486 -0.00486 -0.00478 -0.00453 -0.00414 -0.00361 -0.00296 -0.00221 -0.00138-0.000463 0.000521  0.00157  0.00268  0.00382  0.00492  0.00583  0.00634  0.00634
       10| -0.00404 -0.00404 -0.00396 -0.00375 -0.00342 -0.00296 -0.00241 -0.00177 -0.00104-0.000254  0.00059  0.00147  0.00238  0.00327  0.00407  0.00469    0.005    0.005
        9| -0.00337 -0.00337  -0.0033 -0.00312 -0.00283 -0.00244 -0.00197 -0.00141 -0.00079-0.000115   0.0006  0.00134  0.00207  0.00276  0.00336   0.0038    0.004    0.004
        8| -0.00282 -0.00282 -0.00276  -0.0026 -0.00235 -0.00202 -0.00161 -0.00113-0.000601-2.54e-05 0.000577  0.00119  0.00178  0.00232  0.00278   0.0031  0.00325  0.00325
        7| -0.00238 -0.00238 -0.00233 -0.00219 -0.00197 -0.00168 -0.00133-0.000919-0.000461 2.93e-05 0.000537  0.00104  0.00153  0.00196  0.00232  0.00256  0.00267  0.00267
        6| -0.00203 -0.00203 -0.00198 -0.00186 -0.00167 -0.00142 -0.00111-0.000754-0.000359 6.12e-05 0.000493 0.000918  0.00132  0.00167  0.00196  0.00215  0.00223  0.00223
        5| -0.00176 -0.00176 -0.00171 -0.00161 -0.00144 -0.00122-0.000945-0.000631-0.000286 7.86e-05  0.00045 0.000812  0.00115  0.00144  0.00168  0.00183   0.0019   0.0019
        4| -0.00155 -0.00155 -0.00151 -0.00142 -0.00127 -0.00107-0.000822-0.000542-0.000235 8.75e-05 0.000413 0.000729  0.00102  0.00127  0.00147   0.0016  0.00166  0.00166
        3| -0.00141 -0.00141 -0.00137 -0.00128 -0.00114 -0.00096-0.000736 -0.00048-0.000201 9.18e-05 0.000386 0.000669 0.000928  0.00115  0.00133  0.00144  0.00149  0.00149
        2| -0.00132 -0.00132 -0.00129  -0.0012 -0.00107-0.000895-0.000683-0.000442 -0.00018 9.39e-05 0.000368 0.000631 0.000871  0.00108  0.00124  0.00134  0.00139  0.00139
        1| -0.00128 -0.00128 -0.00125 -0.00117 -0.00104-0.000868-0.000661-0.000426-0.000171 9.51e-05 0.000361 0.000616 0.000848  0.00105   0.0012   0.0013  0.00135  0.00135
        0| -0.00128 -0.00128 -0.00125 -0.00117 -0.00104-0.000868-0.000661-0.000426-0.000171 9.51e-05 0.000361 0.000616 0.000848  0.00105   0.0012   0.0013  0.00135  0.00135

