nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00637 -0.00637 -0.00228 -0.00168  -0.0017  -0.0019 -0.00222 -0.00266 -0.00326  -0.0041 -0.00536 -0.00726 -0.00988  -0.0118 -0.00475   0.0237   0.0737   0.0737
       16| -0.00637 -0.00637 -0.00228 -0.00168  -0.0017  -0.0019 -0.00222 -0.00266 -0.00326  -0.0041 -0.00536 -0.00726 -0.00988  -0.0118 -0.00475   0.0237   0.0737   0.0737
       15| -0.00332 -0.00332 -0.00295 -0.00258 -0.00244 -0.00249 -0.00269 -0.00305 -0.00357 -0.00434 -0.00555 -0.00753  -0.0108  -0.0157  -0.0174 -0.00299   0.0264   0.0264
       14| -0.00236 -0.00236  -0.0023 -0.00219 -0.00219 -0.00231 -0.00254 -0.00289  -0.0034 -0.00416 -0.00534 -0.00732  -0.0107   -0.016  -0.0205  -0.0151-0.000818-0.000818
       13| -0.00178 -0.00178  -0.0018 -0.00181 -0.00187   -0.002 -0.00222 -0.00254   -0.003 -0.00366 -0.00465 -0.00627 -0.00898   -0.013  -0.0164  -0.0132 -0.00566 -0.00566
       12| -0.00135 -0.00135  -0.0014 -0.00144 -0.00152 -0.00164 -0.00182 -0.00207 -0.00241 -0.00286  -0.0035 -0.00444 -0.00585 -0.00765 -0.00863 -0.00579 -0.00123 -0.00123
       11|-0.000999-0.000999 -0.00104 -0.00109 -0.00116 -0.00125 -0.00138 -0.00154 -0.00172 -0.00195  -0.0022 -0.00248 -0.00275 -0.00278 -0.00182  0.00106  0.00416  0.00416
       10|-0.000688-0.000688-0.000726-0.000764-0.000811-0.000867-0.000929-0.000992 -0.00104 -0.00107 -0.00102-0.000854-0.000452 0.000433  0.00205  0.00451   0.0066   0.0066
        9|-0.000411-0.000411 -0.00044-0.000464-0.000485-0.000502-0.000507-0.000491-0.000436-0.000315-8.65e-05 0.000313 0.000985  0.00204  0.00349  0.00515  0.00639  0.00639
        8|-0.000165-0.000165-0.000185-0.000194-0.000193-0.000176-0.000135-6.02e-05 6.76e-05 0.000273 0.000591  0.00107  0.00175  0.00266  0.00373  0.00473  0.00537  0.00537
        7| 5.01e-05 5.01e-05  3.7e-05 4.05e-05 6.13e-05 0.000104 0.000177 0.000291 0.000461 0.000706  0.00105  0.00151  0.00211  0.00282  0.00356  0.00417  0.00449  0.00449
        6| 0.000232 0.000232 0.000225 0.000238 0.000273 0.000335  0.00043 0.000566 0.000756  0.00101  0.00134  0.00176  0.00226   0.0028  0.00331   0.0037  0.00387  0.00387
        5|  0.00038  0.00038 0.000377 0.000398 0.000443 0.000517 0.000625 0.000773 0.000968  0.00122  0.00153  0.00189   0.0023  0.00271  0.00308  0.00334  0.00344  0.00344
        4| 0.000492 0.000492 0.000493 0.000519 0.000572 0.000654 0.000769 0.000921  0.00112  0.00135  0.00164  0.00195  0.00229  0.00262   0.0029  0.00309  0.00316  0.00316
        3|  0.00057  0.00057 0.000573 0.000603  0.00066 0.000747 0.000866  0.00102  0.00121  0.00144   0.0017  0.00198  0.00227  0.00254  0.00277  0.00292  0.00297  0.00297
        2| 0.000611 0.000611 0.000617 0.000649  0.00071 0.000801 0.000923  0.00108  0.00127  0.00149  0.00174    0.002  0.00226   0.0025  0.00269  0.00282  0.00286  0.00286
        1|  0.00062  0.00062 0.000626  0.00066 0.000723 0.000816 0.000941   0.0011  0.00129  0.00151  0.00175  0.00201  0.00226  0.00249  0.00267  0.00279  0.00283  0.00283
        0|  0.00062  0.00062 0.000626  0.00066 0.000723 0.000816 0.000941   0.0011  0.00129  0.00151  0.00175  0.00201  0.00226  0.00249  0.00267  0.00279  0.00283  0.00283

