nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0154  -0.0154  -0.0117  -0.0107 -0.00965 -0.00834 -0.00691 -0.00545   -0.004 -0.00257 -0.00113 0.000456   0.0023   0.0049  0.00958   0.0191   0.0361   0.0361
       16|  -0.0154  -0.0154  -0.0117  -0.0107 -0.00965 -0.00834 -0.00691 -0.00545   -0.004 -0.00257 -0.00113 0.000456   0.0023   0.0049  0.00958   0.0191   0.0361   0.0361
       15|  -0.0112  -0.0112  -0.0109  -0.0101 -0.00897 -0.00772 -0.00638 -0.00501 -0.00363 -0.00226-0.000882 0.000537  0.00212  0.00406  0.00698   0.0124   0.0208   0.0208
       14| -0.00875 -0.00875 -0.00862 -0.00815  -0.0074 -0.00645 -0.00537  -0.0042 -0.00298 -0.00171-0.000382  0.00104  0.00265   0.0046  0.00715   0.0107   0.0143   0.0143
       13| -0.00709 -0.00709 -0.00699 -0.00664 -0.00607 -0.00532 -0.00443 -0.00343 -0.00235  -0.0012 3.92e-05  0.00139  0.00291  0.00468  0.00674    0.009   0.0107   0.0107
       12| -0.00582 -0.00582 -0.00573 -0.00545 -0.00499 -0.00438 -0.00363 -0.00277 -0.00182-0.000789 0.000328  0.00154  0.00287  0.00432  0.00585  0.00727  0.00817  0.00817
       11| -0.00482 -0.00482 -0.00473 -0.00449 -0.00411 -0.00359 -0.00295 -0.00222 -0.00139-0.000483 0.000495  0.00154  0.00265   0.0038  0.00491  0.00582  0.00633  0.00633
       10|   -0.004   -0.004 -0.00392 -0.00372 -0.00339 -0.00295  -0.0024 -0.00177 -0.00105-0.000268 0.000572  0.00145  0.00236  0.00325  0.00406  0.00468  0.00499  0.00499
        9| -0.00333 -0.00333 -0.00327 -0.00309 -0.00281 -0.00243 -0.00196 -0.00141-0.000793-0.000123 0.000589  0.00132  0.00206  0.00275  0.00335  0.00379    0.004    0.004
        8| -0.00279 -0.00279 -0.00273 -0.00258 -0.00234 -0.00201  -0.0016 -0.00113-0.000601-2.95e-05  0.00057  0.00118  0.00177  0.00232  0.00277  0.00309  0.00324  0.00324
        7| -0.00236 -0.00236  -0.0023 -0.00217 -0.00196 -0.00167 -0.00132-0.000914 -0.00046 2.79e-05 0.000534  0.00104  0.00152  0.00196  0.00231  0.00256  0.00267  0.00267
        6| -0.00201 -0.00201 -0.00196 -0.00184 -0.00166 -0.00141  -0.0011-0.000749-0.000356 6.15e-05 0.000491 0.000915  0.00131  0.00167  0.00195  0.00214  0.00223  0.00223
        5| -0.00174 -0.00174  -0.0017 -0.00159 -0.00143 -0.00121-0.000936-0.000625-0.000282 8.03e-05  0.00045 0.000811  0.00115  0.00144  0.00167  0.00183   0.0019   0.0019
        4| -0.00154 -0.00154  -0.0015  -0.0014 -0.00125 -0.00105-0.000813-0.000535-0.000231 9.01e-05 0.000414 0.000729  0.00102  0.00127  0.00147   0.0016  0.00166  0.00166
        3| -0.00139 -0.00139 -0.00136 -0.00127 -0.00113-0.000949-0.000728-0.000473-0.000196 9.49e-05 0.000387 0.000669 0.000928  0.00115  0.00132  0.00144  0.00149  0.00149
        2| -0.00131 -0.00131 -0.00127 -0.00119 -0.00106-0.000885-0.000675-0.000436-0.000175 9.73e-05  0.00037 0.000632 0.000871  0.00108  0.00124  0.00134  0.00139  0.00139
        1| -0.00127 -0.00127 -0.00124 -0.00115 -0.00103-0.000858-0.000653 -0.00042-0.000166 9.86e-05 0.000363 0.000617 0.000848  0.00105   0.0012   0.0013  0.00134  0.00134
        0| -0.00127 -0.00127 -0.00124 -0.00115 -0.00103-0.000858-0.000653 -0.00042-0.000166 9.86e-05 0.000363 0.000617 0.000848  0.00105   0.0012   0.0013  0.00134  0.00134

