nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00655 -0.00655 -0.00242 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00516 -0.00694 -0.00909 -0.00961 -0.00102   0.0279   0.0773   0.0773
       16| -0.00655 -0.00655 -0.00242 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00516 -0.00694 -0.00909 -0.00961 -0.00102   0.0279   0.0773   0.0773
       15| -0.00347 -0.00347 -0.00307 -0.00266 -0.00248 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00747  -0.0104  -0.0139  -0.0135   0.0016   0.0304   0.0304
       14| -0.00252 -0.00252 -0.00243 -0.00229 -0.00227 -0.00237 -0.00259 -0.00294 -0.00349 -0.00432 -0.00565 -0.00782  -0.0113   -0.016   -0.019  -0.0133 0.000219 0.000219
       13| -0.00192 -0.00192 -0.00193 -0.00192 -0.00197 -0.00211 -0.00234  -0.0027 -0.00324 -0.00405 -0.00535 -0.00754  -0.0112  -0.0162    -0.02  -0.0168 -0.00918 -0.00918
       12| -0.00147 -0.00147 -0.00151 -0.00155 -0.00163 -0.00177 -0.00198 -0.00229 -0.00274 -0.00341 -0.00445 -0.00619 -0.00902  -0.0127  -0.0153  -0.0126 -0.00779 -0.00779
       11| -0.00108 -0.00108 -0.00112 -0.00117 -0.00125 -0.00137 -0.00153 -0.00176 -0.00206 -0.00249 -0.00313  -0.0041 -0.00557 -0.00728 -0.00794 -0.00531 -0.00187 -0.00187
       10| -0.00073 -0.00073-0.000767-0.000809-0.000866-0.000942 -0.00104 -0.00116 -0.00131 -0.00149 -0.00171 -0.00197 -0.00224  -0.0023 -0.00137  0.00131   0.0039   0.0039
        9|-0.000406-0.000406-0.000434-0.000461 -0.00049-0.000522-0.000552-0.000575 -0.00058 -0.00055-0.000453-0.000239 0.000192  0.00107  0.00265    0.005  0.00688  0.00688
        8|-0.000111-0.000111 -0.00013 -0.00014-0.000142-0.000131-0.000102-4.36e-05 6.07e-05 0.000237 0.000523  0.00098   0.0017  0.00279  0.00425  0.00591   0.0071   0.0071
        7| 0.000152 0.000152 0.000141 0.000146  0.00017 0.000215  0.00029 0.000408 0.000584 0.000845  0.00122  0.00176  0.00251  0.00347  0.00457  0.00559  0.00623  0.00623
        6| 0.000379 0.000379 0.000374 0.000393 0.000435 0.000507 0.000615 0.000771 0.000989  0.00129  0.00169  0.00222  0.00288  0.00364  0.00442  0.00505  0.00538  0.00538
        5| 0.000566 0.000566 0.000567 0.000595 0.000652 0.000741 0.000871  0.00105  0.00129   0.0016  0.00199  0.00247  0.00303  0.00362  0.00418  0.00459  0.00477  0.00477
        4|  0.00071  0.00071 0.000715  0.00075 0.000817  0.00092  0.00106  0.00125   0.0015   0.0018  0.00217   0.0026  0.00307  0.00354  0.00396  0.00425  0.00436  0.00436
        3| 0.000811 0.000811 0.000818 0.000859 0.000933  0.00104  0.00119  0.00139  0.00164  0.00193  0.00228  0.00266  0.00307  0.00346  0.00379  0.00401   0.0041   0.0041
        2| 0.000866 0.000866 0.000876  0.00092 0.000999  0.00111  0.00127  0.00147  0.00172  0.00201  0.00234   0.0027  0.00306  0.00341  0.00369  0.00388  0.00394  0.00394
        1| 0.000879 0.000879  0.00089 0.000935  0.00102  0.00114   0.0013   0.0015  0.00175  0.00204  0.00237  0.00271  0.00307  0.00339  0.00366  0.00383  0.00389  0.00389
        0| 0.000879 0.000879  0.00089 0.000935  0.00102  0.00114   0.0013   0.0015  0.00175  0.00204  0.00237  0.00271  0.00307  0.00339  0.00366  0.00383  0.00389  0.00389

