nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00659 -0.00659 -0.00245 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00512 -0.00682 -0.00878  -0.0088 0.000313   0.0292   0.0781   0.0781
       16| -0.00659 -0.00659 -0.00245 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00512 -0.00682 -0.00878  -0.0088 0.000313   0.0292   0.0781   0.0781
       15| -0.00351 -0.00351  -0.0031 -0.00268 -0.00249 -0.00249 -0.00267 -0.00299  -0.0035 -0.00429  -0.0055  -0.0074  -0.0102  -0.0132  -0.0119  0.00339   0.0318   0.0318
       14| -0.00256 -0.00256 -0.00247 -0.00232 -0.00229 -0.00239 -0.00261 -0.00297 -0.00352 -0.00437 -0.00573 -0.00788  -0.0112  -0.0154  -0.0176  -0.0117  0.00139  0.00139
       13| -0.00196 -0.00196 -0.00197 -0.00196 -0.00201 -0.00215 -0.00239 -0.00276 -0.00332 -0.00418 -0.00556 -0.00787  -0.0116  -0.0165  -0.0199  -0.0168 -0.00933 -0.00933
       12| -0.00151 -0.00151 -0.00155 -0.00159 -0.00167 -0.00182 -0.00204 -0.00238 -0.00287 -0.00361 -0.00479 -0.00678    -0.01  -0.0141  -0.0168  -0.0141 -0.00926 -0.00926
       11| -0.00112 -0.00112 -0.00116 -0.00121 -0.00129 -0.00142  -0.0016 -0.00185  -0.0022 -0.00272 -0.00351 -0.00478 -0.00673 -0.00903  -0.0101 -0.00749 -0.00399 -0.00399
       10|-0.000753-0.000753 -0.00079-0.000835-0.000897-0.000983  -0.0011 -0.00125 -0.00144 -0.00169 -0.00203 -0.00252 -0.00316 -0.00368 -0.00315-0.000498  0.00216  0.00216
        9|-0.000415-0.000415-0.000444-0.000473-0.000508-0.000547 -0.00059-0.000634-0.000671-0.000691-0.000674-0.000583-0.000332 0.000312  0.00177  0.00423  0.00624  0.00624
        8|-0.000104-0.000104-0.000124-0.000136-0.000141-0.000135-0.000115 -6.9e-05 1.69e-05 0.000167 0.000418  0.00083   0.0015  0.00258  0.00413  0.00601  0.00737  0.00737
        7| 0.000175 0.000175 0.000163 0.000168  0.00019 0.000233 0.000305 0.000417 0.000588 0.000842  0.00122  0.00175  0.00253  0.00356  0.00479    0.006  0.00678  0.00678
        6| 0.000416 0.000416 0.000412 0.000431 0.000474 0.000546 0.000655 0.000813  0.00104  0.00134  0.00176  0.00231  0.00303  0.00388  0.00476  0.00551  0.00591  0.00591
        5| 0.000616 0.000616 0.000617 0.000647 0.000706   0.0008 0.000934  0.00112  0.00137  0.00169  0.00211  0.00263  0.00324  0.00391  0.00454  0.00502  0.00524  0.00524
        4| 0.000772 0.000772 0.000777 0.000815 0.000885 0.000993  0.00114  0.00134   0.0016  0.00193  0.00233  0.00279  0.00331  0.00384  0.00432  0.00465  0.00478  0.00478
        3| 0.000879 0.000879 0.000888 0.000931  0.00101  0.00113  0.00129   0.0015  0.00176  0.00208  0.00246  0.00288  0.00333  0.00377  0.00414   0.0044  0.00449  0.00449
        2| 0.000939 0.000939  0.00095 0.000997  0.00108  0.00121  0.00137  0.00159  0.00185  0.00217  0.00253  0.00292  0.00333  0.00372  0.00404  0.00425  0.00432  0.00432
        1| 0.000954 0.000954 0.000966  0.00101   0.0011  0.00123   0.0014  0.00162  0.00189   0.0022  0.00256  0.00294  0.00334   0.0037    0.004  0.00419  0.00426  0.00426
        0| 0.000954 0.000954 0.000966  0.00101   0.0011  0.00123   0.0014  0.00162  0.00189   0.0022  0.00256  0.00294  0.00334   0.0037    0.004  0.00419  0.00426  0.00426

