nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00645 -0.00645 -0.00235 -0.00171  -0.0017 -0.00188 -0.00218  -0.0026 -0.00317   -0.004 -0.00525 -0.00713 -0.00958  -0.0109 -0.00323   0.0256   0.0756   0.0756
       16| -0.00645 -0.00645 -0.00235 -0.00171  -0.0017 -0.00188 -0.00218  -0.0026 -0.00317   -0.004 -0.00525 -0.00713 -0.00958  -0.0109 -0.00323   0.0256   0.0756   0.0756
       15| -0.00339 -0.00339   -0.003 -0.00261 -0.00245 -0.00247 -0.00266   -0.003 -0.00352  -0.0043 -0.00552 -0.00753  -0.0107  -0.0151   -0.016 -0.00124   0.0281   0.0281
       14| -0.00243 -0.00243 -0.00235 -0.00223 -0.00222 -0.00232 -0.00254  -0.0029 -0.00342 -0.00422 -0.00548  -0.0076  -0.0111  -0.0163  -0.0205   -0.015-0.000932-0.000932
       13| -0.00183 -0.00183 -0.00185 -0.00185  -0.0019 -0.00204 -0.00226  -0.0026 -0.00309 -0.00383 -0.00497 -0.00688  -0.0101  -0.0148  -0.0187  -0.0156 -0.00787 -0.00787
       12|  -0.0014  -0.0014 -0.00144 -0.00148 -0.00155 -0.00168 -0.00188 -0.00216 -0.00254 -0.00309 -0.00391  -0.0052 -0.00726    -0.01  -0.0119  -0.0092 -0.00447 -0.00447
       11| -0.00103 -0.00103 -0.00107 -0.00112 -0.00119 -0.00129 -0.00143 -0.00162 -0.00186 -0.00216 -0.00257 -0.00313 -0.00387 -0.00459 -0.00435 -0.00158  0.00172  0.00172
       10|-0.000696-0.000696-0.000733-0.000772-0.000822-0.000886-0.000962 -0.00105 -0.00114 -0.00122 -0.00128 -0.00126 -0.00109-0.000522 0.000923  0.00357  0.00595  0.00595
        9|-0.000398-0.000398-0.000426-0.000451-0.000475-0.000496-0.000511-0.000509-0.000475-0.000386-0.000201 0.000144 0.000752  0.00181  0.00339   0.0054  0.00696  0.00696
        8| -0.00013 -0.00013 -0.00015-0.000158-0.000157-0.000142-0.000105 -3.4e-05 8.78e-05 0.000287 0.000601  0.00108  0.00181  0.00282  0.00408  0.00535  0.00622  0.00622
        7| 0.000106 0.000106 9.39e-05  9.9e-05 0.000122 0.000167 0.000243  0.00036 0.000536 0.000793  0.00116  0.00166  0.00233  0.00316  0.00404  0.00481  0.00525  0.00525
        6| 0.000307 0.000307 0.000302 0.000318 0.000357 0.000424 0.000526 0.000673 0.000877  0.00115  0.00152  0.00199  0.00256  0.00319  0.00381  0.00429  0.00452  0.00452
        5| 0.000472 0.000472 0.000471 0.000496 0.000547 0.000629 0.000747 0.000909  0.00112   0.0014  0.00175  0.00216  0.00263  0.00312  0.00357  0.00389  0.00402  0.00402
        4| 0.000599 0.000599 0.000602 0.000632 0.000691 0.000783 0.000911  0.00108   0.0013  0.00156  0.00188  0.00225  0.00264  0.00303  0.00336  0.00359  0.00368  0.00368
        3| 0.000686 0.000686 0.000692 0.000726 0.000791 0.000889  0.00102   0.0012  0.00141  0.00167  0.00197  0.00229  0.00263  0.00295  0.00322   0.0034  0.00346  0.00346
        2| 0.000734 0.000734 0.000741 0.000779 0.000848  0.00095  0.00109  0.00126  0.00148  0.00173  0.00201  0.00231  0.00262   0.0029  0.00313  0.00328  0.00334  0.00334
        1| 0.000745 0.000745 0.000753 0.000792 0.000863 0.000968  0.00111  0.00129   0.0015  0.00175  0.00203  0.00233  0.00262  0.00289   0.0031  0.00324  0.00329  0.00329
        0| 0.000745 0.000745 0.000753 0.000792 0.000863 0.000968  0.00111  0.00129   0.0015  0.00175  0.00203  0.00233  0.00262  0.00289   0.0031  0.00324  0.00329  0.00329

