nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00642 -0.00642 -0.00244 -0.00201 -0.00219 -0.00254 -0.00298 -0.00348 -0.00407 -0.00481 -0.00583 -0.00739 -0.00985  -0.0116 -0.00491   0.0209   0.0661   0.0661
       16| -0.00642 -0.00642 -0.00244 -0.00201 -0.00219 -0.00254 -0.00298 -0.00348 -0.00407 -0.00481 -0.00583 -0.00739 -0.00985  -0.0116 -0.00491   0.0209   0.0661   0.0661
       15| -0.00348 -0.00348 -0.00317 -0.00293  -0.0029 -0.00305 -0.00332 -0.00369 -0.00417  -0.0048 -0.00572 -0.00723    -0.01  -0.0144  -0.0153 -0.00222   0.0238   0.0238
       14| -0.00252 -0.00252  -0.0025 -0.00247 -0.00255 -0.00271 -0.00296 -0.00328 -0.00369 -0.00423 -0.00501 -0.00627 -0.00851   -0.012  -0.0147 -0.00857  0.00423  0.00423
       13| -0.00195 -0.00195   -0.002 -0.00205 -0.00214 -0.00229 -0.00249 -0.00274 -0.00304 -0.00342 -0.00393 -0.00466 -0.00575 -0.00713 -0.00766 -0.00367  0.00278  0.00278
       12| -0.00154 -0.00154  -0.0016 -0.00166 -0.00174 -0.00186   -0.002 -0.00216 -0.00233 -0.00252  -0.0027 -0.00288 -0.00296 -0.00272 -0.00141  0.00194  0.00561  0.00561
       11|  -0.0012  -0.0012 -0.00125 -0.00131 -0.00137 -0.00145 -0.00152 -0.00159 -0.00164 -0.00165 -0.00158 -0.00137-0.000894  9.3e-05  0.00183  0.00437  0.00654  0.00654
       10|-0.000916-0.000916-0.000957-0.000995 -0.00103 -0.00107 -0.00109 -0.00108 -0.00104 -0.00092-0.000691-0.000289 0.000392  0.00144  0.00288   0.0045  0.00568  0.00568
        9|-0.000666-0.000666-0.000697-0.000719-0.000732-0.000732-0.000708-0.000649-0.000536-0.000346-4.37e-05 0.000416  0.00108  0.00195  0.00298  0.00394  0.00453  0.00453
        8|-0.000449-0.000449-0.000471-0.000479-0.000473-0.000446-0.000391-0.000296-0.000146 7.76e-05 0.000396 0.000833   0.0014  0.00207  0.00277  0.00335  0.00365  0.00365
        7|-0.000265-0.000265 -0.00028-0.000277-0.000256 -0.00021-0.000134-1.87e-05 0.000148 0.000377  0.00068  0.00106  0.00152  0.00202   0.0025  0.00287  0.00303  0.00303
        6|-0.000112-0.000112-0.000121 -0.00011-7.84e-05-2.14e-05 6.65e-05 0.000192 0.000361 0.000581 0.000856  0.00118  0.00155  0.00193  0.00226  0.00251   0.0026   0.0026
        5| 1.07e-05 1.07e-05 5.66e-06 2.19e-05 6.06e-05 0.000125 0.000219 0.000346 0.000511 0.000717 0.000962  0.00124  0.00154  0.00182  0.00207  0.00224   0.0023   0.0023
        4| 0.000103 0.000103 0.000101 0.000121 0.000164 0.000233 0.000329 0.000456 0.000615 0.000805  0.00102  0.00126  0.00151  0.00174  0.00193  0.00206   0.0021   0.0021
        3| 0.000165 0.000165 0.000165 0.000188 0.000234 0.000306 0.000403 0.000529 0.000682 0.000861  0.00106  0.00127  0.00148  0.00168  0.00183  0.00193  0.00197  0.00197
        2| 0.000198 0.000198   0.0002 0.000225 0.000273 0.000347 0.000446 0.000571 0.000721 0.000893  0.00108  0.00128  0.00147  0.00164  0.00178  0.00186  0.00189  0.00189
        1| 0.000203 0.000203 0.000205 0.000232 0.000282 0.000358 0.000459 0.000585 0.000736 0.000907  0.00109  0.00128  0.00147  0.00163  0.00176  0.00184  0.00187  0.00187
        0| 0.000203 0.000203 0.000205 0.000232 0.000282 0.000358 0.000459 0.000585 0.000736 0.000907  0.00109  0.00128  0.00147  0.00163  0.00176  0.00184  0.00187  0.00187

