nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00633 -0.00633 -0.00231  -0.0018 -0.00192 -0.00222 -0.00262 -0.00311 -0.00373 -0.00454 -0.00569 -0.00741    -0.01  -0.0121 -0.00557   0.0213   0.0687   0.0687
       16| -0.00633 -0.00633 -0.00231  -0.0018 -0.00192 -0.00222 -0.00262 -0.00311 -0.00373 -0.00454 -0.00569 -0.00741    -0.01  -0.0121 -0.00557   0.0213   0.0687   0.0687
       15| -0.00335 -0.00335 -0.00301 -0.00272 -0.00265 -0.00277 -0.00302  -0.0034 -0.00392 -0.00462 -0.00568 -0.00738  -0.0104  -0.0153  -0.0168 -0.00332   0.0242   0.0242
       14|  -0.0024  -0.0024 -0.00236  -0.0023 -0.00235  -0.0025 -0.00275 -0.00309 -0.00355 -0.00418 -0.00511 -0.00664 -0.00932  -0.0136  -0.0172  -0.0113  0.00223  0.00223
       13| -0.00183 -0.00183 -0.00187  -0.0019 -0.00198 -0.00213 -0.00234 -0.00262 -0.00298 -0.00346 -0.00413 -0.00513  -0.0067 -0.00888  -0.0104 -0.00663 0.000265 0.000265
       12| -0.00142 -0.00142 -0.00147 -0.00153 -0.00161 -0.00173 -0.00189 -0.00208 -0.00231 -0.00258 -0.00291 -0.00329  -0.0037 -0.00396 -0.00317 0.000117  0.00411  0.00411
       11| -0.00108 -0.00108 -0.00113 -0.00119 -0.00125 -0.00133 -0.00143 -0.00153 -0.00163 -0.00171 -0.00173 -0.00164 -0.00133-0.000524  0.00114  0.00387  0.00635  0.00635
       10|-0.000798-0.000798-0.000838-0.000877-0.000919-0.000962-0.000999 -0.00102 -0.00101-0.000934-0.000758-0.000414 0.000218  0.00127  0.00281  0.00466  0.00609  0.00609
        9|-0.000547-0.000547-0.000577-0.000601-0.000619-0.000626-0.000615-0.000573-0.000482-0.000315-3.66e-05 0.000406  0.00108  0.00201  0.00314  0.00426  0.00499  0.00499
        8|-0.000328-0.000328 -0.00035 -0.00036-0.000357-0.000336-0.000289-0.000204-6.53e-05 0.000148 0.000461 0.000905   0.0015  0.00222    0.003  0.00367  0.00404  0.00404
        7|-0.000141-0.000141-0.000156-0.000154-0.000135-9.34e-05-2.21e-05 8.86e-05 0.000251 0.000478 0.000786  0.00119  0.00167  0.00222  0.00276  0.00317  0.00336  0.00336
        6| 1.58e-05 1.58e-05 6.57e-06 1.66e-05 4.72e-05 0.000103 0.000189 0.000312 0.000482 0.000706  0.00099  0.00133  0.00173  0.00214  0.00251  0.00278  0.00289  0.00289
        5| 0.000141 0.000141 0.000136 0.000152 0.000191 0.000255 0.000349 0.000478 0.000646 0.000858  0.00111  0.00141  0.00173  0.00204  0.00231   0.0025  0.00257  0.00257
        4| 0.000236 0.000236 0.000234 0.000255 0.000298 0.000368 0.000466 0.000596 0.000759 0.000957  0.00119  0.00144   0.0017  0.00195  0.00216   0.0023  0.00235  0.00235
        3|   0.0003   0.0003 0.000301 0.000324 0.000371 0.000444 0.000545 0.000674 0.000833  0.00102  0.00123  0.00146  0.00168  0.00189  0.00206  0.00217  0.00221  0.00221
        2| 0.000334 0.000334 0.000336 0.000362 0.000412 0.000487  0.00059 0.000719 0.000876  0.00106  0.00125  0.00146  0.00167  0.00185    0.002   0.0021  0.00213  0.00213
        1| 0.000339 0.000339 0.000342 0.000369 0.000421 0.000499 0.000604 0.000735 0.000892  0.00107  0.00127  0.00147  0.00167  0.00184  0.00198  0.00207   0.0021   0.0021
        0| 0.000339 0.000339 0.000342 0.000369 0.000421 0.000499 0.000604 0.000735 0.000892  0.00107  0.00127  0.00147  0.00167  0.00184  0.00198  0.00207   0.0021   0.0021

