nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00632 -0.00632 -0.00229 -0.00177 -0.00188 -0.00217 -0.00256 -0.00305 -0.00367 -0.00449 -0.00566 -0.00741    -0.01  -0.0122 -0.00564   0.0215   0.0693   0.0693
       16| -0.00632 -0.00632 -0.00229 -0.00177 -0.00188 -0.00217 -0.00256 -0.00305 -0.00367 -0.00449 -0.00566 -0.00741    -0.01  -0.0122 -0.00564   0.0215   0.0693   0.0693
       15| -0.00333 -0.00333 -0.00299 -0.00269 -0.00261 -0.00272 -0.00297 -0.00335 -0.00387 -0.00459 -0.00567 -0.00741  -0.0105  -0.0154  -0.0171 -0.00347   0.0243   0.0243
       14| -0.00238 -0.00238 -0.00234 -0.00227 -0.00232 -0.00247 -0.00271 -0.00306 -0.00352 -0.00417 -0.00514 -0.00671 -0.00948  -0.0139  -0.0177  -0.0118  0.00182  0.00182
       13| -0.00181 -0.00181 -0.00185 -0.00188 -0.00196  -0.0021 -0.00231  -0.0026 -0.00297 -0.00347 -0.00418 -0.00523 -0.00691 -0.00927   -0.011  -0.0073-0.000312-0.000312
       12|  -0.0014  -0.0014 -0.00145 -0.00151 -0.00159 -0.00171 -0.00187 -0.00207 -0.00231  -0.0026 -0.00296 -0.00338 -0.00388 -0.00425 -0.00361-0.000347  0.00371  0.00371
       11| -0.00107 -0.00107 -0.00111 -0.00117 -0.00123 -0.00132 -0.00141 -0.00152 -0.00163 -0.00172 -0.00176 -0.00171 -0.00144-0.000681 0.000949  0.00372  0.00627  0.00627
       10|-0.000778-0.000778-0.000818-0.000857-0.000899-0.000944-0.000984 -0.00101   -0.001-0.000939-0.000775-0.000443 0.000174  0.00122  0.00278  0.00469  0.00618  0.00618
        9|-0.000526-0.000526-0.000556 -0.00058-0.000599-0.000607-0.000598-0.000559-0.000472 -0.00031-3.59e-05 0.000403  0.00108  0.00202  0.00318  0.00434  0.00511  0.00511
        8|-0.000306-0.000306-0.000328-0.000338-0.000335-0.000315-0.000269-0.000186-4.89e-05 0.000163 0.000475 0.000922  0.00152  0.00226  0.00306  0.00376  0.00414  0.00414
        7|-0.000117-0.000117-0.000132 -0.00013-0.000111-7.02e-05 6.59e-07 0.000111 0.000273 0.000501 0.000811  0.00122  0.00171  0.00227  0.00282  0.00325  0.00345  0.00345
        6|  4.1e-05  4.1e-05 3.18e-05 4.19e-05 7.25e-05 0.000128 0.000214 0.000338 0.000509 0.000734  0.00102  0.00137  0.00177  0.00219  0.00258  0.00285  0.00297  0.00297
        5| 0.000168 0.000168 0.000163 0.000179 0.000218 0.000282 0.000377 0.000507 0.000677 0.000891  0.00115  0.00145  0.00177  0.00209  0.00237  0.00257  0.00264  0.00264
        4| 0.000264 0.000264 0.000262 0.000283 0.000327 0.000397 0.000496 0.000627 0.000792 0.000993  0.00123  0.00148  0.00175  0.00201  0.00222  0.00236  0.00241  0.00241
        3| 0.000329 0.000329 0.000329 0.000353 0.000401 0.000474 0.000576 0.000706 0.000867  0.00106  0.00127   0.0015  0.00173  0.00194  0.00212  0.00223  0.00227  0.00227
        2| 0.000363 0.000363 0.000365 0.000391 0.000442 0.000518 0.000622 0.000753 0.000911  0.00109   0.0013  0.00151  0.00172  0.00191  0.00206  0.00215  0.00219  0.00219
        1| 0.000368 0.000368 0.000371 0.000399 0.000451  0.00053 0.000636 0.000769 0.000928  0.00111  0.00131  0.00151  0.00172   0.0019  0.00204  0.00213  0.00216  0.00216
        0| 0.000368 0.000368 0.000371 0.000399 0.000451  0.00053 0.000636 0.000769 0.000928  0.00111  0.00131  0.00151  0.00172   0.0019  0.00204  0.00213  0.00216  0.00216

