nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00633 -0.00633 -0.00226 -0.00168 -0.00172 -0.00194 -0.00228 -0.00273 -0.00334 -0.00418 -0.00543 -0.00732 -0.00998  -0.0121 -0.00528   0.0229   0.0726   0.0726
       16| -0.00633 -0.00633 -0.00226 -0.00168 -0.00172 -0.00194 -0.00228 -0.00273 -0.00334 -0.00418 -0.00543 -0.00732 -0.00998  -0.0121 -0.00528   0.0229   0.0726   0.0726
       15|  -0.0033  -0.0033 -0.00294 -0.00259 -0.00246 -0.00252 -0.00273  -0.0031 -0.00362 -0.00439 -0.00558 -0.00751  -0.0108  -0.0158  -0.0177 -0.00351   0.0256   0.0256
       14| -0.00235 -0.00235 -0.00229 -0.00219  -0.0022 -0.00232 -0.00256 -0.00291 -0.00341 -0.00415 -0.00528 -0.00716  -0.0104  -0.0156  -0.0201  -0.0145-0.000331-0.000331
       13| -0.00177 -0.00177 -0.00179  -0.0018 -0.00187 -0.00201 -0.00222 -0.00254 -0.00297 -0.00359  -0.0045 -0.00596 -0.00837  -0.0119  -0.0149  -0.0117 -0.00421 -0.00421
       12| -0.00135 -0.00135 -0.00139 -0.00144 -0.00152 -0.00164 -0.00182 -0.00205 -0.00236 -0.00277 -0.00332  -0.0041 -0.00521 -0.00654 -0.00703 -0.00405 0.000388 0.000388
       11|   -0.001   -0.001 -0.00104 -0.00109 -0.00116 -0.00125 -0.00137 -0.00151 -0.00168 -0.00186 -0.00205 -0.00222 -0.00229 -0.00204-0.000804   0.0021  0.00506  0.00506
       10|-0.000698-0.000698-0.000736-0.000774 -0.00082-0.000873-0.000929-0.000981 -0.00102 -0.00101-0.000929-0.000703 -0.00022 0.000754  0.00239   0.0047  0.00661  0.00661
        9| -0.00043 -0.00043-0.000459-0.000483-0.000504-0.000519-0.000521-0.000498-0.000434  -0.0003-5.68e-05 0.000358  0.00104  0.00207  0.00343  0.00492    0.006    0.006
        8|-0.000193-0.000193-0.000214-0.000224-0.000222-0.000205-0.000164 -8.7e-05 4.28e-05  0.00025 0.000566  0.00103  0.00169  0.00255  0.00352  0.00442  0.00496  0.00496
        7| 1.17e-05 1.17e-05-2.01e-06 6.29e-07 2.04e-05 6.23e-05 0.000134 0.000246 0.000412 0.000651 0.000982  0.00143  0.00199  0.00265  0.00332  0.00387  0.00414  0.00414
        6| 0.000185 0.000185 0.000177 0.000189 0.000222 0.000281 0.000373 0.000504 0.000687 0.000931  0.00125  0.00164  0.00211   0.0026  0.00307  0.00342  0.00357  0.00357
        5| 0.000325 0.000325 0.000321 0.000341 0.000383 0.000454 0.000556 0.000698 0.000884  0.00112  0.00141  0.00175  0.00213  0.00251  0.00285  0.00309  0.00318  0.00318
        4| 0.000432 0.000432 0.000431 0.000456 0.000505 0.000582 0.000691 0.000836  0.00102  0.00124  0.00151  0.00181  0.00212  0.00242  0.00268  0.00285  0.00291  0.00291
        3| 0.000504 0.000504 0.000507 0.000534 0.000588  0.00067 0.000783 0.000929  0.00111  0.00132  0.00157  0.00183   0.0021  0.00235  0.00256  0.00269  0.00274  0.00274
        2| 0.000543 0.000543 0.000548 0.000578 0.000635  0.00072 0.000836 0.000983  0.00116  0.00137   0.0016  0.00184  0.00209  0.00231  0.00249   0.0026  0.00264  0.00264
        1| 0.000551 0.000551 0.000556 0.000587 0.000646 0.000734 0.000853    0.001  0.00118  0.00139  0.00161  0.00185  0.00209   0.0023  0.00247  0.00258  0.00261  0.00261
        0| 0.000551 0.000551 0.000556 0.000587 0.000646 0.000734 0.000853    0.001  0.00118  0.00139  0.00161  0.00185  0.00209   0.0023  0.00247  0.00258  0.00261  0.00261

