nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00642 -0.00642 -0.00232  -0.0017  -0.0017 -0.00188 -0.00219 -0.00261  -0.0032 -0.00403 -0.00528 -0.00718  -0.0097  -0.0113 -0.00385   0.0249    0.075    0.075
       16| -0.00642 -0.00642 -0.00232  -0.0017  -0.0017 -0.00188 -0.00219 -0.00261  -0.0032 -0.00403 -0.00528 -0.00718  -0.0097  -0.0113 -0.00385   0.0249    0.075    0.075
       15| -0.00336 -0.00336 -0.00298  -0.0026 -0.00244 -0.00247 -0.00267 -0.00301 -0.00353 -0.00431 -0.00553 -0.00753  -0.0108  -0.0153  -0.0166 -0.00198   0.0274   0.0274
       14|  -0.0024  -0.0024 -0.00233 -0.00221  -0.0022 -0.00231 -0.00253 -0.00289 -0.00341 -0.00419 -0.00543  -0.0075   -0.011  -0.0163  -0.0206  -0.0152 -0.00102 -0.00102
       13| -0.00181 -0.00181 -0.00183 -0.00183 -0.00189 -0.00202 -0.00224 -0.00258 -0.00306 -0.00376 -0.00485 -0.00665 -0.00971  -0.0142   -0.018  -0.0148 -0.00716 -0.00716
       12| -0.00138 -0.00138 -0.00142 -0.00146 -0.00154 -0.00166 -0.00185 -0.00212 -0.00249   -0.003 -0.00375  -0.0049 -0.00672 -0.00912  -0.0107 -0.00796 -0.00328 -0.00328
       11| -0.00101 -0.00101 -0.00106  -0.0011 -0.00117 -0.00127 -0.00141 -0.00158  -0.0018 -0.00208 -0.00242 -0.00287 -0.00341 -0.00386 -0.00334-0.000518  0.00272  0.00272
       10| -0.00069 -0.00069-0.000727-0.000766-0.000814-0.000875-0.000945 -0.00102  -0.0011 -0.00116 -0.00117 -0.00109-0.000819-0.000112  0.00143  0.00402   0.0063   0.0063
        9|  -0.0004  -0.0004-0.000428-0.000452-0.000475-0.000495-0.000506-0.000498-0.000455-0.000353-0.000149 0.000221 0.000862  0.00193  0.00347  0.00535  0.00679  0.00679
        8| -0.00014 -0.00014 -0.00016-0.000169-0.000167-0.000151-0.000112-3.97e-05 8.49e-05 0.000287 0.000605  0.00109   0.0018  0.00278  0.00396  0.00512   0.0059   0.0059
        7| 8.78e-05 8.78e-05 7.53e-05 7.98e-05 0.000102 0.000146 0.000221 0.000338 0.000512 0.000764  0.00112  0.00161  0.00226  0.00304  0.00386  0.00457  0.00496  0.00496
        6| 0.000282 0.000282 0.000275 0.000291 0.000328 0.000393 0.000492 0.000636 0.000834   0.0011  0.00146  0.00191  0.00245  0.00304  0.00362  0.00407  0.00427  0.00427
        5|  0.00044  0.00044 0.000438 0.000461  0.00051 0.000589 0.000703  0.00086  0.00107  0.00133  0.00167  0.00206  0.00251  0.00297  0.00338  0.00368   0.0038   0.0038
        4| 0.000561 0.000561 0.000563 0.000592 0.000649 0.000736 0.000859  0.00102  0.00123  0.00149  0.00179  0.00214  0.00251  0.00287  0.00319   0.0034  0.00348  0.00348
        3| 0.000645 0.000645 0.000649 0.000682 0.000744 0.000838 0.000966  0.00113  0.00134  0.00158  0.00187  0.00218  0.00249   0.0028  0.00305  0.00321  0.00327  0.00327
        2|  0.00069  0.00069 0.000697 0.000732 0.000798 0.000896  0.00103   0.0012   0.0014  0.00164  0.00191  0.00219  0.00248  0.00275  0.00296  0.00311  0.00315  0.00315
        1|   0.0007   0.0007 0.000707 0.000744 0.000812 0.000913  0.00105  0.00122  0.00142  0.00166  0.00193  0.00221  0.00248  0.00273  0.00294  0.00307  0.00312  0.00312
        0|   0.0007   0.0007 0.000707 0.000744 0.000812 0.000913  0.00105  0.00122  0.00142  0.00166  0.00193  0.00221  0.00248  0.00273  0.00294  0.00307  0.00312  0.00312

