nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00643 -0.00643 -0.00233  -0.0017  -0.0017 -0.00188 -0.00218 -0.00261 -0.00319 -0.00402 -0.00527 -0.00716 -0.00966  -0.0111 -0.00362   0.0251   0.0752   0.0752
       16| -0.00643 -0.00643 -0.00233  -0.0017  -0.0017 -0.00188 -0.00218 -0.00261 -0.00319 -0.00402 -0.00527 -0.00716 -0.00966  -0.0111 -0.00362   0.0251   0.0752   0.0752
       15| -0.00337 -0.00337 -0.00299  -0.0026 -0.00244 -0.00247 -0.00266 -0.00301 -0.00352  -0.0043 -0.00553 -0.00753  -0.0107  -0.0152  -0.0164 -0.00171   0.0277   0.0277
       14| -0.00241 -0.00241 -0.00234 -0.00222 -0.00221 -0.00231 -0.00254 -0.00289 -0.00342  -0.0042 -0.00545 -0.00754  -0.0111  -0.0163  -0.0206  -0.0152   -0.001   -0.001
       13| -0.00182 -0.00182 -0.00184 -0.00184 -0.00189 -0.00203 -0.00225 -0.00259 -0.00307 -0.00378 -0.00489 -0.00674 -0.00987  -0.0145  -0.0183  -0.0151 -0.00745 -0.00745
       12| -0.00138 -0.00138 -0.00142 -0.00147 -0.00154 -0.00167 -0.00186 -0.00213 -0.00251 -0.00303 -0.00381 -0.00501 -0.00692 -0.00945  -0.0111 -0.00844 -0.00374 -0.00374
       11| -0.00102 -0.00102 -0.00106 -0.00111 -0.00118 -0.00128 -0.00142 -0.00159 -0.00182 -0.00211 -0.00248 -0.00296 -0.00358 -0.00413 -0.00371 -0.00091  0.00235  0.00235
       10|-0.000692-0.000692-0.000729-0.000768-0.000817-0.000878-0.000951 -0.00103 -0.00111 -0.00118 -0.00121 -0.00115-0.000916-0.000259  0.00125  0.00386  0.00619  0.00619
        9|-0.000399-0.000399-0.000427-0.000451-0.000475-0.000495-0.000507-0.000501-0.000462-0.000364-0.000167 0.000194 0.000824  0.00189  0.00345  0.00538  0.00686  0.00686
        8|-0.000136-0.000136-0.000156-0.000165-0.000163-0.000147-0.000109 -3.7e-05 8.67e-05 0.000288 0.000604  0.00109  0.00181   0.0028    0.004  0.00521  0.00602  0.00602
        7|  9.5e-05  9.5e-05 8.26e-05 8.74e-05  0.00011 0.000154  0.00023 0.000347 0.000522 0.000776  0.00114  0.00163  0.00229  0.00308  0.00393  0.00466  0.00507  0.00507
        6| 0.000292 0.000292 0.000286 0.000301 0.000339 0.000405 0.000505  0.00065 0.000851  0.00112  0.00148  0.00194  0.00249   0.0031  0.00369  0.00415  0.00437  0.00437
        5| 0.000452 0.000452 0.000451 0.000475 0.000524 0.000604  0.00072 0.000879  0.00109  0.00136   0.0017   0.0021  0.00255  0.00302  0.00345  0.00376  0.00388  0.00388
        4| 0.000576 0.000576 0.000578 0.000607 0.000665 0.000754 0.000879  0.00104  0.00126  0.00152  0.00183  0.00218  0.00256  0.00293  0.00325  0.00347  0.00355  0.00355
        3|  0.00066  0.00066 0.000665 0.000699 0.000762 0.000857 0.000988  0.00116  0.00137  0.00162   0.0019  0.00222  0.00255  0.00285  0.00311  0.00328  0.00334  0.00334
        2| 0.000707 0.000707 0.000714  0.00075 0.000817 0.000917  0.00105  0.00122  0.00143  0.00167  0.00195  0.00224  0.00253  0.00281  0.00303  0.00317  0.00322  0.00322
        1| 0.000717 0.000717 0.000725 0.000762 0.000832 0.000934  0.00107  0.00124  0.00145   0.0017  0.00197  0.00225  0.00253  0.00279    0.003  0.00313  0.00318  0.00318
        0| 0.000717 0.000717 0.000725 0.000762 0.000832 0.000934  0.00107  0.00124  0.00145   0.0017  0.00197  0.00225  0.00253  0.00279    0.003  0.00313  0.00318  0.00318

