nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00935 -0.00935 -0.00589 -0.00591 -0.00622 -0.00637 -0.00629 -0.00601 -0.00559 -0.00513 -0.00474 -0.00449 -0.00398 -0.00197  0.00426   0.0204   0.0485   0.0485
       16| -0.00935 -0.00935 -0.00589 -0.00591 -0.00622 -0.00637 -0.00629 -0.00601 -0.00559 -0.00513 -0.00474 -0.00449 -0.00398 -0.00197  0.00426   0.0204   0.0485   0.0485
       15| -0.00638 -0.00638 -0.00632 -0.00631 -0.00629 -0.00619 -0.00597 -0.00562 -0.00517 -0.00467 -0.00423 -0.00394 -0.00383 -0.00338-0.000765  0.00789   0.0229   0.0229
       14| -0.00504 -0.00504 -0.00514  -0.0052 -0.00521 -0.00513 -0.00493 -0.00461 -0.00419  -0.0037 -0.00317 -0.00262 -0.00201 -0.00111    0.001  0.00615    0.013    0.013
       13| -0.00416 -0.00416 -0.00424 -0.00428 -0.00427 -0.00417 -0.00397 -0.00366 -0.00325 -0.00273 -0.00211 -0.00136-0.000359  0.00109   0.0034  0.00692   0.0102   0.0102
       12| -0.00347 -0.00347 -0.00352 -0.00353 -0.00349 -0.00337 -0.00316 -0.00285 -0.00243  -0.0019 -0.00123 -0.00039 0.000713  0.00219  0.00415  0.00641  0.00812  0.00812
       11|  -0.0029  -0.0029 -0.00293 -0.00291 -0.00284  -0.0027 -0.00248 -0.00217 -0.00176 -0.00124 -0.00058  0.00024  0.00126  0.00251  0.00394  0.00533  0.00621  0.00621
       10| -0.00242 -0.00242 -0.00243  -0.0024 -0.00231 -0.00216 -0.00194 -0.00163 -0.00124 -0.00074-0.000132 0.000601  0.00146  0.00244  0.00344   0.0043  0.00477  0.00477
        9| -0.00201 -0.00201 -0.00201 -0.00197 -0.00187 -0.00172  -0.0015 -0.00121-0.000838-0.000385 0.000155  0.00078  0.00148  0.00222  0.00292  0.00347  0.00374  0.00374
        8| -0.00167 -0.00167 -0.00166 -0.00161 -0.00151 -0.00136 -0.00115-0.000879-0.000543 -0.00014 0.000327 0.000848  0.00141  0.00196  0.00247  0.00284    0.003    0.003
        7| -0.00138 -0.00138 -0.00137 -0.00132 -0.00122 -0.00108-0.000881-0.000631-0.000329 2.46e-05 0.000423 0.000855   0.0013  0.00173  0.00209  0.00235  0.00246  0.00246
        6| -0.00115 -0.00115 -0.00114 -0.00109-0.000994-0.000856-0.000674-0.000446-0.000176 0.000133 0.000473 0.000831  0.00119  0.00152   0.0018  0.00199  0.00207  0.00207
        5|-0.000973-0.000973 -0.00096-0.000908-0.000817-0.000688-0.000518-0.000311-6.92e-05 0.000203 0.000495 0.000797  0.00109  0.00136  0.00158  0.00172  0.00178  0.00178
        4|-0.000837-0.000837-0.000823-0.000773-0.000686-0.000564-0.000406-0.000215 4.06e-06 0.000247 0.000503 0.000763  0.00101  0.00123  0.00141  0.00153  0.00157  0.00157
        3|-0.000743-0.000743-0.000728-0.000679-0.000596-0.000479-0.000329-0.000151  5.2e-05 0.000274 0.000505 0.000736 0.000955  0.00115   0.0013  0.00139  0.00143  0.00143
        2|-0.000688-0.000688-0.000673-0.000625-0.000543-0.000429-0.000284-0.000113 8.02e-05 0.000289 0.000506  0.00072  0.00092  0.00109  0.00123  0.00132  0.00135  0.00135
        1|-0.000671-0.000671-0.000656-0.000607-0.000525-0.000411-0.000268-9.86e-05 9.17e-05 0.000297 0.000508 0.000716 0.000909  0.00108  0.00121  0.00129  0.00132  0.00132
        0|-0.000671-0.000671-0.000656-0.000607-0.000525-0.000411-0.000268-9.86e-05 9.17e-05 0.000297 0.000508 0.000716 0.000909  0.00108  0.00121  0.00129  0.00132  0.00132

