nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00634 -0.00634 -0.00226 -0.00167 -0.00171 -0.00193 -0.00226 -0.00271 -0.00332 -0.00416 -0.00542 -0.00731 -0.00996   -0.012 -0.00519   0.0231   0.0728   0.0728
       16| -0.00634 -0.00634 -0.00226 -0.00167 -0.00171 -0.00193 -0.00226 -0.00271 -0.00332 -0.00416 -0.00542 -0.00731 -0.00996   -0.012 -0.00519   0.0231   0.0728   0.0728
       15| -0.00331 -0.00331 -0.00294 -0.00259 -0.00245 -0.00251 -0.00272 -0.00309 -0.00361 -0.00438 -0.00558 -0.00751  -0.0108  -0.0158  -0.0176 -0.00343   0.0258   0.0258
       14| -0.00235 -0.00235 -0.00229 -0.00219  -0.0022 -0.00232 -0.00255  -0.0029 -0.00341 -0.00415 -0.00529 -0.00719  -0.0105  -0.0157  -0.0202  -0.0147-0.000453-0.000453
       13| -0.00177 -0.00177 -0.00179  -0.0018 -0.00187   -0.002 -0.00222 -0.00254 -0.00298  -0.0036 -0.00453 -0.00602 -0.00849  -0.0122  -0.0153   -0.012 -0.00451 -0.00451
       12| -0.00135 -0.00135 -0.00139 -0.00144 -0.00151 -0.00164 -0.00182 -0.00205 -0.00237 -0.00279 -0.00336 -0.00416 -0.00533 -0.00676 -0.00735  -0.0044 6.47e-05 6.47e-05
       11|-0.000998-0.000998 -0.00104 -0.00109 -0.00116 -0.00125 -0.00137 -0.00152 -0.00169 -0.00188 -0.00208 -0.00227 -0.00238 -0.00219-0.000998   0.0019   0.0049   0.0049
       10|-0.000695-0.000695-0.000733-0.000771-0.000817 -0.00087-0.000928-0.000982 -0.00102 -0.00102-0.000947-0.000731-0.000263 0.000697  0.00233  0.00467  0.00662  0.00662
        9|-0.000425-0.000425-0.000455-0.000478-0.000499-0.000515-0.000517-0.000496-0.000433-0.000302-6.16e-05  0.00035  0.00103  0.00206  0.00345  0.00497  0.00608  0.00608
        8|-0.000187-0.000187-0.000208-0.000217-0.000216-0.000198-0.000157-8.08e-05 4.86e-05 0.000255 0.000572  0.00104  0.00171  0.00257  0.00357  0.00448  0.00504  0.00504
        7| 2.02e-05 2.02e-05  6.6e-06 9.41e-06 2.94e-05 7.15e-05 0.000143 0.000256 0.000423 0.000662 0.000996  0.00145  0.00202  0.00269  0.00337  0.00393  0.00421  0.00421
        6| 0.000195 0.000195 0.000187   0.0002 0.000233 0.000293 0.000385 0.000517 0.000701 0.000948  0.00127  0.00167  0.00214  0.00264  0.00312  0.00348  0.00363  0.00363
        5| 0.000337 0.000337 0.000333 0.000353 0.000396 0.000467 0.000571 0.000713 0.000901  0.00114  0.00143  0.00178  0.00216  0.00255   0.0029  0.00314  0.00323  0.00323
        4| 0.000444 0.000444 0.000444 0.000469 0.000519 0.000597 0.000707 0.000854  0.00104  0.00127  0.00154  0.00184  0.00215  0.00246  0.00272   0.0029  0.00296  0.00296
        3| 0.000518 0.000518 0.000521 0.000549 0.000603 0.000686   0.0008 0.000948  0.00113  0.00135  0.00159  0.00186  0.00213  0.00239   0.0026  0.00274  0.00279  0.00279
        2| 0.000558 0.000558 0.000562 0.000593  0.00065 0.000737 0.000854    0.001  0.00118  0.00139  0.00163  0.00187  0.00212  0.00235  0.00253  0.00265  0.00269  0.00269
        1| 0.000565 0.000565  0.00057 0.000602 0.000662 0.000751 0.000871  0.00102   0.0012  0.00141  0.00164  0.00188  0.00212  0.00234  0.00251  0.00262  0.00266  0.00266
        0| 0.000565 0.000565  0.00057 0.000602 0.000662 0.000751 0.000871  0.00102   0.0012  0.00141  0.00164  0.00188  0.00212  0.00234  0.00251  0.00262  0.00266  0.00266

