nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00915 -0.00915 -0.00567 -0.00568 -0.00602 -0.00621 -0.00618 -0.00596  -0.0056  -0.0052 -0.00487  -0.0047 -0.00432 -0.00238  0.00393   0.0204   0.0491   0.0491
       16| -0.00915 -0.00915 -0.00567 -0.00568 -0.00602 -0.00621 -0.00618 -0.00596  -0.0056  -0.0052 -0.00487  -0.0047 -0.00432 -0.00238  0.00393   0.0204   0.0491   0.0491
       15|  -0.0062  -0.0062 -0.00613 -0.00612 -0.00613 -0.00607 -0.00589 -0.00559 -0.00519 -0.00474 -0.00435 -0.00414 -0.00414 -0.00383 -0.00126  0.00758   0.0229   0.0229
       14| -0.00489 -0.00489 -0.00499 -0.00506 -0.00508 -0.00503 -0.00487 -0.00459 -0.00421 -0.00376 -0.00329  -0.0028 -0.00227 -0.00147 0.000563  0.00579   0.0129   0.0129
       13| -0.00404 -0.00404 -0.00412 -0.00417 -0.00417 -0.00409 -0.00392 -0.00364 -0.00326 -0.00279 -0.00221  -0.0015-0.000548 0.000857  0.00315  0.00673   0.0102   0.0102
       12| -0.00337 -0.00337 -0.00343 -0.00344 -0.00341  -0.0033 -0.00312 -0.00283 -0.00244 -0.00194 -0.00131 -0.00049  0.00059  0.00206  0.00403  0.00634  0.00811  0.00811
       11| -0.00281 -0.00281 -0.00285 -0.00284 -0.00278 -0.00265 -0.00245 -0.00216 -0.00177 -0.00126-0.000629 0.000174  0.00118  0.00243  0.00388   0.0053  0.00621  0.00621
       10| -0.00234 -0.00234 -0.00236 -0.00233 -0.00225 -0.00211 -0.00191 -0.00162 -0.00124-0.000757-0.000163  0.00056  0.00142  0.00239  0.00341  0.00428  0.00477  0.00477
        9| -0.00195 -0.00195 -0.00195 -0.00191 -0.00182 -0.00168 -0.00147 -0.00119-0.000833-0.000393 0.000137 0.000756  0.00145  0.00219   0.0029  0.00346  0.00374  0.00374
        8| -0.00161 -0.00161 -0.00161 -0.00156 -0.00147 -0.00132 -0.00112-0.000862-0.000535-0.000141 0.000319 0.000835  0.00139  0.00195  0.00246  0.00283    0.003    0.003
        7| -0.00133 -0.00133 -0.00133 -0.00128 -0.00118 -0.00104-0.000855-0.000613-0.000318 2.89e-05 0.000422  0.00085  0.00129  0.00172  0.00209  0.00235  0.00246  0.00246
        6| -0.00111 -0.00111  -0.0011 -0.00105-0.000959-0.000826-0.000649-0.000427-0.000163 0.000141 0.000476 0.000831  0.00119  0.00152   0.0018  0.00199  0.00206  0.00206
        5|-0.000934-0.000934-0.000922-0.000872-0.000785-0.000659-0.000494-0.000292-5.47e-05 0.000213 0.000502 0.000801  0.00109  0.00136  0.00158  0.00172  0.00178  0.00178
        4|-0.000801-0.000801-0.000788 -0.00074-0.000656-0.000536-0.000383-0.000196 1.95e-05 0.000258 0.000512 0.000769  0.00102  0.00124  0.00141  0.00153  0.00157  0.00157
        3|-0.000709-0.000709-0.000695-0.000648-0.000567-0.000453-0.000307-0.000132  6.8e-05 0.000286 0.000515 0.000744  0.00096  0.00115   0.0013   0.0014  0.00143  0.00143
        2|-0.000655-0.000655-0.000641-0.000594-0.000515-0.000403-0.000262-9.38e-05 9.65e-05 0.000303 0.000517 0.000729 0.000927   0.0011  0.00123  0.00132  0.00135  0.00135
        1|-0.000639-0.000639-0.000625-0.000577-0.000497-0.000386-0.000246-7.93e-05 0.000108  0.00031 0.000519 0.000725 0.000916  0.00108  0.00121  0.00129  0.00133  0.00133
        0|-0.000639-0.000639-0.000625-0.000577-0.000497-0.000386-0.000246-7.93e-05 0.000108  0.00031 0.000519 0.000725 0.000916  0.00108  0.00121  0.00129  0.00133  0.00133

