nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00658 -0.00658 -0.00244 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00513 -0.00685 -0.00883 -0.00894 8.57e-05    0.029    0.078    0.078
       16| -0.00658 -0.00658 -0.00244 -0.00177 -0.00173 -0.00189 -0.00216 -0.00256 -0.00312 -0.00393 -0.00513 -0.00685 -0.00883 -0.00894 8.57e-05    0.029    0.078    0.078
       15|  -0.0035  -0.0035  -0.0031 -0.00268 -0.00248 -0.00249 -0.00267   -0.003  -0.0035 -0.00429 -0.00551 -0.00742  -0.0102  -0.0133  -0.0122  0.00309   0.0316   0.0316
       14| -0.00256 -0.00256 -0.00246 -0.00232 -0.00229 -0.00238  -0.0026 -0.00297 -0.00351 -0.00436 -0.00572 -0.00788  -0.0112  -0.0155  -0.0179   -0.012  0.00117  0.00117
       13| -0.00196 -0.00196 -0.00196 -0.00195   -0.002 -0.00214 -0.00238 -0.00275 -0.00331 -0.00416 -0.00552 -0.00782  -0.0115  -0.0165    -0.02  -0.0169 -0.00933 -0.00933
       12|  -0.0015  -0.0015 -0.00154 -0.00158 -0.00166 -0.00181 -0.00203 -0.00236 -0.00285 -0.00357 -0.00474 -0.00668 -0.00984  -0.0139  -0.0166  -0.0139 -0.00903 -0.00903
       11| -0.00111 -0.00111 -0.00115  -0.0012 -0.00128 -0.00141 -0.00159 -0.00183 -0.00218 -0.00268 -0.00344 -0.00466 -0.00652 -0.00873 -0.00973 -0.00713 -0.00363 -0.00363
       10|-0.000749-0.000749-0.000786 -0.00083-0.000892-0.000976 -0.00109 -0.00123 -0.00141 -0.00165 -0.00197 -0.00242 -0.00299 -0.00343 -0.00282-0.000167  0.00248  0.00248
        9|-0.000413-0.000413-0.000442-0.000471-0.000504-0.000542-0.000583-0.000623-0.000654-0.000664-0.000632-0.000516-0.000229 0.000462  0.00195   0.0044  0.00638  0.00638
        8|-0.000105-0.000105-0.000125-0.000136 -0.00014-0.000134-0.000112-6.36e-05  2.6e-05 0.000181  0.00044 0.000861  0.00154  0.00263  0.00417  0.00601  0.00734  0.00734
        7| 0.000171 0.000171 0.000159 0.000164 0.000186  0.00023 0.000303 0.000417 0.000589 0.000845  0.00122  0.00176  0.00253  0.00355  0.00476  0.00593  0.00669  0.00669
        6|  0.00041  0.00041 0.000405 0.000424 0.000467  0.00054 0.000649 0.000807  0.00103  0.00133  0.00175   0.0023  0.00301  0.00384  0.00471  0.00543  0.00582  0.00582
        5| 0.000608 0.000608 0.000609 0.000638 0.000697  0.00079 0.000924  0.00111  0.00136  0.00168  0.00209   0.0026   0.0032  0.00386  0.00448  0.00495  0.00516  0.00516
        4| 0.000761 0.000761 0.000766 0.000804 0.000874 0.000981  0.00113  0.00133  0.00159  0.00191   0.0023  0.00276  0.00327  0.00379  0.00426  0.00458  0.00471  0.00471
        3| 0.000868 0.000868 0.000876 0.000919 0.000997  0.00111  0.00127  0.00148  0.00174  0.00206  0.00243  0.00284  0.00329  0.00372  0.00408  0.00433  0.00442  0.00442
        2| 0.000927 0.000927 0.000938 0.000984  0.00107  0.00119  0.00136  0.00157  0.00183  0.00214   0.0025  0.00288  0.00328  0.00366  0.00398  0.00418  0.00426  0.00426
        1| 0.000941 0.000941 0.000953    0.001  0.00109  0.00121  0.00138   0.0016  0.00186  0.00217  0.00253   0.0029  0.00329  0.00365  0.00394  0.00413   0.0042   0.0042
        0| 0.000941 0.000941 0.000953    0.001  0.00109  0.00121  0.00138   0.0016  0.00186  0.00217  0.00253   0.0029  0.00329  0.00365  0.00394  0.00413   0.0042   0.0042

