nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00652 -0.00652  -0.0024 -0.00174 -0.00172 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00518 -0.00699 -0.00924 -0.00999 -0.00168   0.0272   0.0768   0.0768
       16| -0.00652 -0.00652  -0.0024 -0.00174 -0.00172 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00518 -0.00699 -0.00924 -0.00999 -0.00168   0.0272   0.0768   0.0768
       15| -0.00344 -0.00344 -0.00305 -0.00265 -0.00247 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00749  -0.0105  -0.0143  -0.0143 0.000727   0.0297   0.0297
       14| -0.00249 -0.00249 -0.00241 -0.00227 -0.00225 -0.00235 -0.00257 -0.00293 -0.00347 -0.00429  -0.0056 -0.00777  -0.0113  -0.0161  -0.0195   -0.014-0.000243-0.000243
       13| -0.00189 -0.00189  -0.0019  -0.0019 -0.00195 -0.00209 -0.00232 -0.00267  -0.0032 -0.00399 -0.00524 -0.00736  -0.0109  -0.0159  -0.0199  -0.0166 -0.00894 -0.00894
       12| -0.00145 -0.00145 -0.00148 -0.00152  -0.0016 -0.00174 -0.00195 -0.00225 -0.00268 -0.00332 -0.00429  -0.0059 -0.00852   -0.012  -0.0144  -0.0117 -0.00692 -0.00692
       11| -0.00106 -0.00106 -0.00111 -0.00116 -0.00123 -0.00134  -0.0015 -0.00171   -0.002 -0.00239 -0.00295  -0.0038 -0.00504 -0.00646 -0.00688 -0.00421-0.000802-0.000802
       10|-0.000719-0.000719-0.000756-0.000796-0.000851-0.000923 -0.00101 -0.00112 -0.00125  -0.0014 -0.00157 -0.00174 -0.00186 -0.00172-0.000605  0.00209  0.00463  0.00463
        9|-0.000402-0.000402-0.000431-0.000456-0.000484-0.000512-0.000537-0.000552-0.000544-0.000494-0.000367-0.000106  0.00039  0.00135  0.00295  0.00522  0.00702  0.00702
        8|-0.000115-0.000115-0.000134-0.000144-0.000144-0.000132-9.97e-05-3.68e-05  7.4e-05 0.000259 0.000557  0.00103  0.00176  0.00284  0.00424  0.00579  0.00688  0.00688
        7|  0.00014  0.00014 0.000129 0.000134 0.000158 0.000203 0.000279 0.000398 0.000575 0.000836  0.00121  0.00174  0.00247  0.00339  0.00443  0.00537  0.00595  0.00595
        6|  0.00036  0.00036 0.000355 0.000373 0.000414 0.000485 0.000592 0.000745  0.00096  0.00125  0.00165  0.00216  0.00279  0.00352  0.00425  0.00483  0.00513  0.00513
        5|  0.00054  0.00054  0.00054 0.000568 0.000623 0.000711 0.000837  0.00101  0.00124  0.00154  0.00192  0.00238  0.00291  0.00348    0.004  0.00438  0.00455  0.00455
        4| 0.000679 0.000679 0.000684 0.000718 0.000783 0.000882  0.00102  0.00121  0.00144  0.00174  0.00209   0.0025  0.00295  0.00339  0.00378  0.00405  0.00416  0.00416
        3| 0.000776 0.000776 0.000783 0.000822 0.000893    0.001  0.00115  0.00134  0.00157  0.00186  0.00219  0.00256  0.00294  0.00331  0.00362  0.00383  0.00391  0.00391
        2| 0.000829 0.000829 0.000838 0.000881 0.000957  0.00107  0.00122  0.00141  0.00165  0.00193  0.00225  0.00259  0.00293  0.00326  0.00353   0.0037  0.00377  0.00377
        1| 0.000842 0.000842 0.000852 0.000895 0.000974  0.00109  0.00124  0.00144  0.00168  0.00196  0.00227   0.0026  0.00294  0.00324  0.00349  0.00366  0.00372  0.00372
        0| 0.000842 0.000842 0.000852 0.000895 0.000974  0.00109  0.00124  0.00144  0.00168  0.00196  0.00227   0.0026  0.00294  0.00324  0.00349  0.00366  0.00372  0.00372

