nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00631 -0.00631 -0.00227 -0.00175 -0.00184 -0.00212  -0.0025 -0.00299 -0.00361 -0.00444 -0.00562  -0.0074  -0.0101  -0.0122 -0.00567   0.0216   0.0698   0.0698
       16| -0.00631 -0.00631 -0.00227 -0.00175 -0.00184 -0.00212  -0.0025 -0.00299 -0.00361 -0.00444 -0.00562  -0.0074  -0.0101  -0.0122 -0.00567   0.0216   0.0698   0.0698
       15| -0.00332 -0.00332 -0.00298 -0.00267 -0.00258 -0.00268 -0.00292  -0.0033 -0.00383 -0.00455 -0.00565 -0.00743  -0.0105  -0.0155  -0.0173 -0.00358   0.0245   0.0245
       14| -0.00237 -0.00237 -0.00232 -0.00225 -0.00229 -0.00243 -0.00268 -0.00303  -0.0035 -0.00416 -0.00516 -0.00678 -0.00964  -0.0142  -0.0181  -0.0123  0.00144  0.00144
       13|  -0.0018  -0.0018 -0.00183 -0.00186 -0.00194 -0.00208 -0.00229 -0.00258 -0.00297 -0.00349 -0.00422 -0.00534 -0.00712 -0.00966  -0.0116 -0.00795-0.000883-0.000883
       12| -0.00138 -0.00138 -0.00143 -0.00149 -0.00157 -0.00169 -0.00185 -0.00206 -0.00231 -0.00262   -0.003 -0.00348 -0.00405 -0.00455 -0.00405-0.000823   0.0033   0.0033
       11| -0.00105 -0.00105  -0.0011 -0.00115 -0.00122  -0.0013  -0.0014 -0.00152 -0.00163 -0.00174  -0.0018 -0.00177 -0.00154-0.000844  0.00075  0.00356  0.00617  0.00617
       10|-0.000761-0.000761  -0.0008-0.000839-0.000882-0.000928-0.000971   -0.001   -0.001-0.000945-0.000793-0.000474 0.000129  0.00117  0.00275  0.00472  0.00626  0.00626
        9|-0.000507-0.000507-0.000538-0.000561 -0.00058 -0.00059-0.000583-0.000547-0.000463-0.000306-3.58e-05   0.0004  0.00108  0.00203  0.00322  0.00442  0.00523  0.00523
        8|-0.000285-0.000285-0.000307-0.000317-0.000315-0.000296-0.000251-0.000169-3.34e-05 0.000177  0.00049 0.000939  0.00155   0.0023  0.00313  0.00384  0.00424  0.00424
        7|-9.49e-05-9.49e-05 -0.00011-0.000108-8.93e-05-4.83e-05 2.22e-05 0.000132 0.000294 0.000523 0.000835  0.00125  0.00175  0.00232  0.00288  0.00333  0.00353  0.00353
        6| 6.46e-05 6.46e-05 5.56e-05 6.58e-05 9.66e-05 0.000152 0.000239 0.000363 0.000535 0.000763  0.00105  0.00141  0.00182  0.00225  0.00264  0.00293  0.00305  0.00305
        5| 0.000193 0.000193 0.000188 0.000205 0.000244 0.000309 0.000404 0.000535 0.000707 0.000923  0.00119  0.00149  0.00182  0.00215  0.00244  0.00263  0.00271  0.00271
        4|  0.00029  0.00029 0.000288 0.000309 0.000354 0.000424 0.000524 0.000657 0.000824  0.00103  0.00126  0.00153   0.0018  0.00206  0.00228  0.00243  0.00248  0.00248
        3| 0.000356 0.000356 0.000356 0.000381 0.000429 0.000503 0.000606 0.000738 0.000901  0.00109  0.00131  0.00154  0.00178    0.002  0.00217  0.00229  0.00233  0.00233
        2|  0.00039  0.00039 0.000393 0.000419 0.000471 0.000548 0.000653 0.000786 0.000946  0.00113  0.00134  0.00155  0.00177  0.00196  0.00211  0.00221  0.00224  0.00224
        1| 0.000396 0.000396 0.000399 0.000427  0.00048  0.00056 0.000667 0.000802 0.000963  0.00115  0.00135  0.00156  0.00177  0.00195   0.0021  0.00219  0.00222  0.00222
        0| 0.000396 0.000396 0.000399 0.000427  0.00048  0.00056 0.000667 0.000802 0.000963  0.00115  0.00135  0.00156  0.00177  0.00195   0.0021  0.00219  0.00222  0.00222

