nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00652 -0.00652  -0.0024 -0.00175 -0.00172 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00518 -0.00699 -0.00922 -0.00995 -0.00159   0.0273   0.0769   0.0769
       16| -0.00652 -0.00652  -0.0024 -0.00175 -0.00172 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00518 -0.00699 -0.00922 -0.00995 -0.00159   0.0273   0.0769   0.0769
       15| -0.00345 -0.00345 -0.00305 -0.00265 -0.00247 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00748  -0.0105  -0.0142  -0.0142 0.000836   0.0298   0.0298
       14| -0.00249 -0.00249 -0.00241 -0.00228 -0.00225 -0.00235 -0.00257 -0.00293 -0.00347 -0.00429 -0.00561 -0.00778  -0.0113  -0.0161  -0.0194  -0.0139 -0.00019 -0.00019
       13|  -0.0019  -0.0019 -0.00191  -0.0019 -0.00195 -0.00209 -0.00232 -0.00268  -0.0032 -0.00399 -0.00526 -0.00739   -0.011   -0.016  -0.0199  -0.0166 -0.00897 -0.00897
       12| -0.00145 -0.00145 -0.00149 -0.00153 -0.00161 -0.00174 -0.00195 -0.00226 -0.00269 -0.00333 -0.00431 -0.00594 -0.00858  -0.0121  -0.0145  -0.0119 -0.00703 -0.00703
       11| -0.00107 -0.00107 -0.00111 -0.00116 -0.00123 -0.00135  -0.0015 -0.00172 -0.00201 -0.00241 -0.00298 -0.00384 -0.00511 -0.00657 -0.00701 -0.00435-0.000936-0.000936
       10| -0.00072 -0.00072-0.000757-0.000798-0.000853-0.000926 -0.00102 -0.00113 -0.00126 -0.00141 -0.00158 -0.00177 -0.00191 -0.00179-0.000696  0.00199  0.00455  0.00455
        9|-0.000403-0.000403-0.000431-0.000457-0.000485-0.000513-0.000539-0.000555-0.000548  -0.0005-0.000377-0.000121 0.000367  0.00132  0.00292   0.0052  0.00701  0.00701
        8|-0.000114-0.000114-0.000134-0.000143-0.000144-0.000132-9.98e-05-3.75e-05 7.26e-05 0.000256 0.000553  0.00102  0.00175  0.00283  0.00425  0.00581  0.00691  0.00691
        7| 0.000142 0.000142  0.00013 0.000136 0.000159 0.000205 0.000281 0.000399 0.000577 0.000837  0.00121  0.00174  0.00247   0.0034  0.00445   0.0054  0.00598  0.00598
        6| 0.000362 0.000362 0.000357 0.000375 0.000417 0.000488 0.000595 0.000749 0.000964  0.00126  0.00165  0.00216   0.0028  0.00353  0.00427  0.00486  0.00516  0.00516
        5| 0.000544 0.000544 0.000544 0.000571 0.000627 0.000715 0.000842  0.00102  0.00125  0.00155  0.00193  0.00239  0.00293   0.0035  0.00402  0.00441  0.00458  0.00458
        4| 0.000683 0.000683 0.000688 0.000722 0.000787 0.000887  0.00103  0.00121  0.00145  0.00174   0.0021  0.00251  0.00296  0.00341  0.00381  0.00408  0.00418  0.00418
        3|  0.00078  0.00078 0.000788 0.000827 0.000898  0.00101  0.00115  0.00134  0.00158  0.00187   0.0022  0.00257  0.00296  0.00333  0.00364  0.00385  0.00393  0.00393
        2| 0.000834 0.000834 0.000843 0.000886 0.000962  0.00107  0.00123  0.00142  0.00166  0.00194  0.00226   0.0026  0.00295  0.00328  0.00355  0.00372  0.00379  0.00379
        1| 0.000846 0.000846 0.000857   0.0009 0.000979   0.0011  0.00125  0.00145  0.00169  0.00197  0.00228  0.00262  0.00295  0.00326  0.00352  0.00368  0.00374  0.00374
        0| 0.000846 0.000846 0.000857   0.0009 0.000979   0.0011  0.00125  0.00145  0.00169  0.00197  0.00228  0.00262  0.00295  0.00326  0.00352  0.00368  0.00374  0.00374

