nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00773 -0.00773 -0.00406 -0.00397 -0.00438 -0.00478  -0.0051 -0.00529  -0.0054 -0.00548 -0.00569 -0.00624 -0.00707 -0.00603  0.00079   0.0206   0.0549   0.0549
       16| -0.00773 -0.00773 -0.00406 -0.00397 -0.00438 -0.00478  -0.0051 -0.00529  -0.0054 -0.00548 -0.00569 -0.00624 -0.00707 -0.00603  0.00079   0.0206   0.0549   0.0549
       15| -0.00487 -0.00487 -0.00473 -0.00469 -0.00478 -0.00492 -0.00504 -0.00511 -0.00512 -0.00512 -0.00523 -0.00568 -0.00668  -0.0079 -0.00592   0.0045   0.0234   0.0234
       14| -0.00378 -0.00378 -0.00385 -0.00392 -0.00403 -0.00415 -0.00423 -0.00425 -0.00422 -0.00417 -0.00415 -0.00425 -0.00456 -0.00491 -0.00389  0.00193   0.0109   0.0109
       13| -0.00309 -0.00309 -0.00317 -0.00325 -0.00333  -0.0034 -0.00343  -0.0034 -0.00331 -0.00316 -0.00295 -0.00268 -0.00227 -0.00144 0.000482  0.00451  0.00891  0.00891
       12| -0.00256 -0.00256 -0.00263 -0.00268 -0.00273 -0.00275 -0.00272 -0.00264 -0.00248 -0.00223 -0.00187 -0.00135-0.000537 0.000751  0.00278  0.00555  0.00788  0.00788
       11| -0.00212 -0.00212 -0.00217  -0.0022 -0.00221 -0.00219 -0.00212 -0.00199 -0.00177 -0.00146 -0.00102-0.000387 0.000503  0.00174  0.00333  0.00506  0.00627  0.00627
       10| -0.00175 -0.00175 -0.00178 -0.00179 -0.00177 -0.00172 -0.00162 -0.00145 -0.00121-0.000864  -0.0004 0.000222  0.00103  0.00203  0.00316   0.0042  0.00482  0.00482
        9| -0.00143 -0.00143 -0.00145 -0.00144  -0.0014 -0.00133  -0.0012 -0.00102-0.000766-0.000426 1.58e-05 0.000572  0.00124  0.00201  0.00279  0.00343  0.00376  0.00376
        8| -0.00115 -0.00115 -0.00116 -0.00115  -0.0011 -0.00101-0.000875-0.000687-0.000438-0.000117  0.00028 0.000755   0.0013  0.00187  0.00241  0.00282  0.00301  0.00301
        7|-0.000926-0.000926-0.000931-0.000905-0.000847-0.000753-0.000617-0.000433-0.000198 9.36e-05 0.000441 0.000837  0.00127   0.0017  0.00208  0.00236  0.00247  0.00247
        6|-0.000741-0.000741 -0.00074 -0.00071-0.000649-0.000553-0.000419-0.000244-2.63e-05 0.000234 0.000535 0.000864  0.00121  0.00154  0.00182  0.00201  0.00209  0.00209
        5|-0.000594-0.000594 -0.00059-0.000558-0.000495  -0.0004-0.000271-0.000106 9.38e-05 0.000327 0.000587 0.000864  0.00114   0.0014  0.00162  0.00176  0.00181  0.00181
        4|-0.000483-0.000483-0.000478-0.000444-0.000381-0.000288-0.000164-8.66e-06 0.000176 0.000386 0.000615 0.000852  0.00109   0.0013  0.00147  0.00158  0.00162  0.00162
        3|-0.000407-0.000407-0.000401-0.000366-0.000303-0.000212-9.16e-05 5.62e-05 0.000229 0.000422 0.000629  0.00084  0.00104  0.00122  0.00137  0.00146  0.00149  0.00149
        2|-0.000365-0.000365-0.000358-0.000322-0.000259-0.000168-4.97e-05  9.4e-05  0.00026 0.000444 0.000638 0.000833  0.00102  0.00118  0.00131  0.00139  0.00142  0.00142
        1|-0.000355-0.000355-0.000347 -0.00031-0.000246-0.000154-3.55e-05 0.000108 0.000273 0.000453 0.000643 0.000833  0.00101  0.00117  0.00129  0.00137   0.0014   0.0014
        0|-0.000355-0.000355-0.000347 -0.00031-0.000246-0.000154-3.55e-05 0.000108 0.000273 0.000453 0.000643 0.000833  0.00101  0.00117  0.00129  0.00137   0.0014   0.0014

