nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0101  -0.0101 -0.00672 -0.00672 -0.00692 -0.00689 -0.00661 -0.00612  -0.0055 -0.00484 -0.00423 -0.00369 -0.00279-0.000579  0.00539   0.0202   0.0462   0.0462
       16|  -0.0101  -0.0101 -0.00672 -0.00672 -0.00692 -0.00689 -0.00661 -0.00612  -0.0055 -0.00484 -0.00423 -0.00369 -0.00279-0.000579  0.00539   0.0202   0.0462   0.0462
       15| -0.00706 -0.00706 -0.00701 -0.00696 -0.00685 -0.00661 -0.00622 -0.00568 -0.00505 -0.00437 -0.00373 -0.00319 -0.00273 -0.00185 0.000887  0.00892   0.0226   0.0226
       14| -0.00559 -0.00559 -0.00569 -0.00571 -0.00564 -0.00545 -0.00512 -0.00465 -0.00408 -0.00343 -0.00273 -0.00197 -0.00111 0.000117  0.00244  0.00732   0.0135   0.0135
       13| -0.00461 -0.00461 -0.00469 -0.00469 -0.00461 -0.00443 -0.00412  -0.0037 -0.00316 -0.00252 -0.00176-0.000858  0.00029  0.00187  0.00421  0.00751   0.0105   0.0105
       12| -0.00385 -0.00385 -0.00389 -0.00387 -0.00377 -0.00358 -0.00329 -0.00288 -0.00237 -0.00174-0.000975-3.78e-05  0.00114  0.00264  0.00454  0.00663  0.00816  0.00816
       11| -0.00321 -0.00321 -0.00323 -0.00319 -0.00308 -0.00288  -0.0026 -0.00222 -0.00173 -0.00113-0.000402 0.000474  0.00152  0.00277  0.00414  0.00542  0.00622  0.00622
       10| -0.00268 -0.00268 -0.00268 -0.00263 -0.00251 -0.00231 -0.00204 -0.00168 -0.00123-0.000675-1.85e-05 0.000749  0.00163  0.00259  0.00355  0.00436  0.00479  0.00479
        9| -0.00223 -0.00223 -0.00223 -0.00216 -0.00204 -0.00185 -0.00159 -0.00126-0.000847-0.000354  0.00022 0.000869  0.00158  0.00231  0.00299  0.00352  0.00377  0.00377
        8| -0.00186 -0.00186 -0.00185 -0.00178 -0.00166 -0.00148 -0.00124-0.000937-0.000567-0.000134 0.000359 0.000898  0.00146  0.00202  0.00251  0.00287  0.00303  0.00303
        7| -0.00155 -0.00155 -0.00154 -0.00147 -0.00136 -0.00119-0.000969-0.000693-0.000364 1.35e-05 0.000432 0.000877  0.00133  0.00176  0.00212  0.00238  0.00249  0.00249
        6| -0.00131 -0.00131 -0.00129 -0.00123 -0.00112-0.000961-0.000759 -0.00051-0.000219 0.000109 0.000465 0.000835   0.0012  0.00154  0.00181    0.002  0.00208  0.00208
        5| -0.00111 -0.00111 -0.00109 -0.00103-0.000931-0.000786-0.000601-0.000376-0.000117 0.000171 0.000477 0.000789  0.00109  0.00136  0.00158  0.00173  0.00179  0.00179
        4|-0.000964-0.000964-0.000946-0.000889-0.000792-0.000658-0.000486-0.000281 -4.7e-05 0.000209 0.000477 0.000747    0.001  0.00123  0.00141  0.00153  0.00157  0.00157
        3|-0.000862-0.000862-0.000844-0.000789-0.000697-0.000569-0.000408-0.000217-1.07e-06 0.000232 0.000474 0.000714 0.000939  0.00114  0.00129  0.00139  0.00143  0.00143
        2|-0.000802-0.000802-0.000784 -0.00073 -0.00064-0.000516-0.000361-0.000179  2.6e-05 0.000246 0.000472 0.000694 0.000901  0.00108  0.00122  0.00131  0.00135  0.00135
        1|-0.000782-0.000782-0.000764-0.000709 -0.00062-0.000497-0.000344-0.000164 3.72e-05 0.000252 0.000473 0.000688 0.000888  0.00106  0.00119  0.00128  0.00131  0.00131
        0|-0.000782-0.000782-0.000764-0.000709 -0.00062-0.000497-0.000344-0.000164 3.72e-05 0.000252 0.000473 0.000688 0.000888  0.00106  0.00119  0.00128  0.00131  0.00131

