nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0113  -0.0113 -0.00793 -0.00782  -0.0078 -0.00749  -0.0069 -0.00613 -0.00524 -0.00434 -0.00347 -0.00258 -0.00125  0.00112  0.00673   0.0199   0.0432   0.0432
       16|  -0.0113  -0.0113 -0.00793 -0.00782  -0.0078 -0.00749  -0.0069 -0.00613 -0.00524 -0.00434 -0.00347 -0.00258 -0.00125  0.00112  0.00673   0.0199   0.0432   0.0432
       15| -0.00805 -0.00805 -0.00799 -0.00784 -0.00754 -0.00707 -0.00643 -0.00565 -0.00478 -0.00389 -0.00301 -0.00216 -0.00131-8.95e-06  0.00284   0.0101   0.0222   0.0222
       14| -0.00637 -0.00637 -0.00645 -0.00639 -0.00619 -0.00583  -0.0053 -0.00464 -0.00387 -0.00302 -0.00211 -0.00112  1.9e-05  0.00156  0.00406  0.00857   0.0139   0.0139
       13| -0.00524 -0.00524 -0.00529 -0.00523 -0.00505 -0.00474 -0.00428  -0.0037   -0.003 -0.00219 -0.00128-0.000212  0.00109  0.00278   0.0051   0.0081   0.0107   0.0107
       12| -0.00436 -0.00436 -0.00438  -0.0043 -0.00413 -0.00384 -0.00343  -0.0029 -0.00226  -0.0015-0.000623 0.000416  0.00166  0.00318  0.00498  0.00686  0.00818  0.00818
       11| -0.00364 -0.00364 -0.00363 -0.00355 -0.00338  -0.0031 -0.00273 -0.00225 -0.00166-0.000969 -0.00016 0.000778  0.00186  0.00308  0.00438  0.00554  0.00624  0.00624
       10| -0.00304 -0.00304 -0.00302 -0.00293 -0.00276 -0.00251 -0.00216 -0.00173  -0.0012-0.000577 0.000138 0.000946  0.00184  0.00278   0.0037  0.00445  0.00484  0.00484
        9| -0.00253 -0.00253 -0.00251 -0.00242 -0.00226 -0.00203 -0.00171 -0.00132-0.000848-0.000302 0.000315 0.000992  0.00171  0.00243  0.00309  0.00359  0.00383  0.00383
        8| -0.00212 -0.00212 -0.00209 -0.00201 -0.00186 -0.00164 -0.00135   -0.001-0.000589-0.000115 0.000409  0.00097  0.00154   0.0021  0.00258  0.00292  0.00308  0.00308
        7| -0.00178 -0.00178 -0.00175 -0.00167 -0.00153 -0.00133 -0.00108-0.000764-0.000401 8.05e-06 0.000452 0.000915  0.00138  0.00181  0.00217  0.00242  0.00253  0.00253
        6|  -0.0015  -0.0015 -0.00148  -0.0014 -0.00127 -0.00109-0.000862-0.000585-0.000266 8.73e-05 0.000464  0.00085  0.00122  0.00157  0.00184  0.00203  0.00212  0.00212
        5| -0.00129 -0.00129 -0.00126 -0.00119 -0.00107-0.000909-0.000701-0.000453-0.000171 0.000137 0.000461 0.000787   0.0011  0.00138   0.0016  0.00175  0.00181  0.00181
        4| -0.00113 -0.00113  -0.0011 -0.00104-0.000926-0.000774-0.000584-0.000359-0.000106 0.000168 0.000452 0.000734 0.000999  0.00123  0.00142  0.00154  0.00159  0.00159
        3| -0.00101 -0.00101-0.000991-0.000927-0.000823-0.000681-0.000503-0.000295-6.27e-05 0.000186 0.000442 0.000694 0.000928  0.00113  0.00129   0.0014  0.00144  0.00144
        2|-0.000946-0.000946-0.000924-0.000862-0.000762-0.000625-0.000455-0.000257-3.72e-05 0.000197 0.000436 0.000669 0.000885  0.00107  0.00122  0.00131  0.00135  0.00135
        1|-0.000922-0.000922  -0.0009-0.000838-0.000739-0.000604-0.000437-0.000242-2.65e-05 0.000202 0.000435 0.000661 0.000869  0.00105  0.00119  0.00128  0.00131  0.00131
        0|-0.000922-0.000922  -0.0009-0.000838-0.000739-0.000604-0.000437-0.000242-2.65e-05 0.000202 0.000435 0.000661 0.000869  0.00105  0.00119  0.00128  0.00131  0.00131

