nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00661 -0.00661 -0.00246 -0.00177 -0.00173 -0.00188 -0.00215 -0.00255  -0.0031 -0.00391 -0.00509 -0.00676 -0.00862 -0.00843 0.000898   0.0298   0.0784   0.0784
       16| -0.00661 -0.00661 -0.00246 -0.00177 -0.00173 -0.00188 -0.00215 -0.00255  -0.0031 -0.00391 -0.00509 -0.00676 -0.00862 -0.00843 0.000898   0.0298   0.0784   0.0784
       15| -0.00352 -0.00352 -0.00311 -0.00268 -0.00249 -0.00249 -0.00266 -0.00299 -0.00349 -0.00428 -0.00549 -0.00736    -0.01  -0.0128  -0.0112  0.00418   0.0324   0.0324
       14| -0.00258 -0.00258 -0.00249 -0.00234  -0.0023 -0.00239 -0.00261 -0.00298 -0.00353 -0.00439 -0.00575 -0.00789  -0.0112  -0.0151  -0.0169  -0.0109  0.00202  0.00202
       13| -0.00198 -0.00198 -0.00199 -0.00198 -0.00203 -0.00216 -0.00241 -0.00279 -0.00336 -0.00423 -0.00564   -0.008  -0.0117  -0.0165  -0.0196  -0.0166 -0.00925 -0.00925
       12| -0.00153 -0.00153 -0.00157  -0.0016 -0.00169 -0.00184 -0.00207 -0.00241 -0.00292  -0.0037 -0.00495 -0.00705  -0.0104  -0.0147  -0.0173  -0.0146 -0.00979 -0.00979
       11| -0.00113 -0.00113 -0.00117 -0.00123 -0.00131 -0.00144 -0.00163 -0.00189 -0.00227 -0.00283  -0.0037 -0.00511 -0.00728 -0.00983   -0.011 -0.00842  -0.0049  -0.0049
       10|-0.000763-0.000763-0.000801-0.000847-0.000912   -0.001 -0.00113 -0.00129  -0.0015 -0.00179  -0.0022 -0.00281 -0.00363 -0.00439 -0.00404 -0.00139  0.00129  0.00129
        9|-0.000419-0.000419-0.000449-0.000479-0.000516 -0.00056 -0.00061-0.000665-0.000719-0.000767-0.000795-0.000775-0.000629-0.000123  0.00125  0.00375  0.00579  0.00579
        8|-0.000102-0.000102-0.000122-0.000135-0.000141 -0.00014-0.000124-8.54e-05-1.04e-05 0.000123 0.000352 0.000734  0.00136  0.00243  0.00399  0.00597  0.00739  0.00739
        7| 0.000184 0.000184 0.000172 0.000176 0.000197 0.000238 0.000308 0.000417 0.000584 0.000832   0.0012  0.00173  0.00252  0.00358  0.00487  0.00616  0.00701  0.00701
        6| 0.000432 0.000432 0.000428 0.000447  0.00049 0.000562 0.000671 0.000829  0.00105  0.00136  0.00178  0.00235  0.00308  0.00397  0.00491  0.00571  0.00616  0.00616
        5| 0.000638 0.000638  0.00064  0.00067  0.00073 0.000824  0.00096  0.00115   0.0014  0.00173  0.00216  0.00269  0.00333  0.00403  0.00471  0.00522  0.00546  0.00546
        4| 0.000798 0.000798 0.000804 0.000843 0.000915  0.00102  0.00118  0.00138  0.00165  0.00198  0.00239  0.00288  0.00342  0.00398  0.00448  0.00484  0.00498  0.00498
        3|  0.00091  0.00091 0.000919 0.000963  0.00104  0.00116  0.00133  0.00154  0.00181  0.00214  0.00253  0.00298  0.00345  0.00391  0.00431  0.00457  0.00467  0.00467
        2| 0.000971 0.000971 0.000983  0.00103  0.00112  0.00124  0.00142  0.00164  0.00191  0.00224  0.00261  0.00302  0.00345  0.00386  0.00419  0.00442   0.0045   0.0045
        1| 0.000987 0.000987 0.000999  0.00105  0.00114  0.00127  0.00145  0.00167  0.00195  0.00227  0.00264  0.00305  0.00346  0.00384  0.00416  0.00436  0.00444  0.00444
        0| 0.000987 0.000987 0.000999  0.00105  0.00114  0.00127  0.00145  0.00167  0.00195  0.00227  0.00264  0.00305  0.00346  0.00384  0.00416  0.00436  0.00444  0.00444

