nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0204  -0.0204  -0.0154  -0.0127  -0.0103 -0.00815 -0.00615 -0.00428 -0.00252-0.000798 0.000959  0.00281  0.00492  0.00758   0.0115   0.0184   0.0305   0.0305
       16|  -0.0204  -0.0204  -0.0154  -0.0127  -0.0103 -0.00815 -0.00615 -0.00428 -0.00252-0.000798 0.000959  0.00281  0.00492  0.00758   0.0115   0.0184   0.0305   0.0305
       15|  -0.0148  -0.0148  -0.0134  -0.0115 -0.00952 -0.00758 -0.00574   -0.004 -0.00232-0.000677 0.000982  0.00273  0.00465  0.00687  0.00972   0.0138   0.0193   0.0193
       14|  -0.0113  -0.0113  -0.0106 -0.00949 -0.00808 -0.00656 -0.00502 -0.00349 -0.00198-0.000452  0.00111  0.00275  0.00454  0.00655  0.00888   0.0116   0.0139   0.0139
       13| -0.00894 -0.00894 -0.00857  -0.0078 -0.00676 -0.00557  -0.0043 -0.00298 -0.00164 -0.00026  0.00116  0.00264  0.00422   0.0059  0.00767  0.00938   0.0106   0.0106
       12| -0.00724 -0.00724 -0.00698 -0.00642 -0.00563 -0.00468 -0.00363 -0.00251 -0.00133-0.000119  0.00113  0.00243  0.00376  0.00511  0.00642  0.00753  0.00818  0.00818
       11| -0.00593 -0.00593 -0.00574 -0.00531 -0.00469 -0.00392 -0.00304 -0.00209 -0.00108-2.55e-05  0.00106  0.00216  0.00326  0.00433  0.00529  0.00605  0.00646  0.00646
       10|  -0.0049  -0.0049 -0.00474  -0.0044  -0.0039 -0.00327 -0.00254 -0.00173-0.000871 2.97e-05 0.000952  0.00188  0.00278  0.00362  0.00435  0.00489  0.00516  0.00516
        9| -0.00407 -0.00407 -0.00394 -0.00367 -0.00326 -0.00274 -0.00213 -0.00144-0.000709 5.73e-05 0.000837  0.00161  0.00235  0.00302  0.00358  0.00398  0.00418  0.00418
        8| -0.00341 -0.00341  -0.0033 -0.00308 -0.00274  -0.0023 -0.00179 -0.00121-0.000583 6.67e-05 0.000724  0.00137  0.00197  0.00251  0.00295  0.00326  0.00341  0.00341
        7| -0.00288 -0.00288 -0.00279  -0.0026 -0.00232 -0.00195 -0.00151 -0.00102-0.000487 6.51e-05 0.000621  0.00116  0.00166   0.0021  0.00246   0.0027  0.00282  0.00282
        6| -0.00246 -0.00246 -0.00239 -0.00223 -0.00198 -0.00167 -0.00129-0.000871-0.000415 5.79e-05 0.000531 0.000988  0.00141  0.00177  0.00206  0.00226  0.00235  0.00235
        5| -0.00214 -0.00214 -0.00208 -0.00194 -0.00173 -0.00145 -0.00113-0.000757-0.000361 4.84e-05 0.000457 0.000849  0.00121  0.00152  0.00176  0.00192    0.002    0.002
        4|  -0.0019  -0.0019 -0.00184 -0.00172 -0.00153 -0.00129-0.000999-0.000673-0.000323 3.92e-05 0.000399 0.000742  0.00105  0.00132  0.00153  0.00167  0.00174  0.00174
        3| -0.00173 -0.00173 -0.00167 -0.00156 -0.00139 -0.00117-0.000909-0.000614-0.000296 3.15e-05 0.000356 0.000665 0.000946  0.00118  0.00137   0.0015  0.00156  0.00156
        2| -0.00162 -0.00162 -0.00157 -0.00146 -0.00131  -0.0011-0.000854-0.000577 -0.00028 2.63e-05 0.000329 0.000617 0.000877   0.0011  0.00127  0.00139  0.00144  0.00144
        1| -0.00157 -0.00157 -0.00152 -0.00142 -0.00127 -0.00107-0.000829 -0.00056-0.000272  2.4e-05 0.000317 0.000595 0.000847  0.00106  0.00123  0.00134  0.00139  0.00139
        0| -0.00157 -0.00157 -0.00152 -0.00142 -0.00127 -0.00107-0.000829 -0.00056-0.000272  2.4e-05 0.000317 0.000595 0.000847  0.00106  0.00123  0.00134  0.00139  0.00139

