nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00662 -0.00662 -0.00246 -0.00177 -0.00172 -0.00187 -0.00214 -0.00253 -0.00309 -0.00389 -0.00506  -0.0067 -0.00849 -0.00811  0.00138   0.0303   0.0787   0.0787
       16| -0.00662 -0.00662 -0.00246 -0.00177 -0.00172 -0.00187 -0.00214 -0.00253 -0.00309 -0.00389 -0.00506  -0.0067 -0.00849 -0.00811  0.00138   0.0303   0.0787   0.0787
       15| -0.00354 -0.00354 -0.00312 -0.00269 -0.00248 -0.00249 -0.00266 -0.00298 -0.00348 -0.00427 -0.00547 -0.00732 -0.00991  -0.0125  -0.0106  0.00482   0.0329   0.0329
       14|  -0.0026  -0.0026  -0.0025 -0.00234 -0.00231  -0.0024 -0.00262 -0.00298 -0.00354  -0.0044 -0.00576 -0.00789  -0.0111  -0.0148  -0.0163  -0.0102  0.00257  0.00257
       13|   -0.002   -0.002   -0.002 -0.00199 -0.00204 -0.00217 -0.00242  -0.0028 -0.00338 -0.00427 -0.00571 -0.00809  -0.0118  -0.0164  -0.0194  -0.0163 -0.00911 -0.00911
       12| -0.00154 -0.00154 -0.00158 -0.00162  -0.0017 -0.00185 -0.00209 -0.00245 -0.00297 -0.00378 -0.00508 -0.00727  -0.0108  -0.0151  -0.0176  -0.0149  -0.0102  -0.0102
       11| -0.00114 -0.00114 -0.00119 -0.00124 -0.00133 -0.00146 -0.00165 -0.00193 -0.00233 -0.00293 -0.00386  -0.0054 -0.00776  -0.0105  -0.0118 -0.00917 -0.00564 -0.00564
       10|-0.000772-0.000772 -0.00081-0.000857-0.000925 -0.00102 -0.00115 -0.00132 -0.00156 -0.00188 -0.00236 -0.00307 -0.00407 -0.00503 -0.00482 -0.00218  0.00053  0.00053
        9|-0.000423-0.000423-0.000453-0.000485-0.000524-0.000572-0.000629-0.000694-0.000765-0.000838-0.000909-0.000958-0.000914-0.000541 0.000752  0.00327  0.00534  0.00534
        8|-9.96e-05-9.96e-05-0.000121-0.000134-0.000143-0.000144-0.000133-0.000102-3.74e-05 8.07e-05 0.000287 0.000637  0.00123  0.00226  0.00383  0.00588  0.00735  0.00735
        7| 0.000192 0.000192  0.00018 0.000184 0.000203 0.000243 0.000309 0.000415 0.000576 0.000818  0.00118  0.00171  0.00249  0.00357  0.00491  0.00628  0.00719  0.00719
        6| 0.000446 0.000446 0.000441  0.00046 0.000503 0.000574 0.000683  0.00084  0.00106  0.00137  0.00179  0.00237  0.00312  0.00404  0.00503  0.00588  0.00636  0.00636
        5| 0.000657 0.000657 0.000658 0.000689 0.000749 0.000844 0.000981  0.00117  0.00143  0.00176   0.0022  0.00275  0.00341  0.00414  0.00485  0.00539  0.00565  0.00565
        4| 0.000821 0.000821 0.000827 0.000866 0.000939  0.00105  0.00121  0.00142  0.00169  0.00203  0.00245  0.00295  0.00351   0.0041  0.00463    0.005  0.00515  0.00515
        3| 0.000935 0.000935 0.000945  0.00099  0.00107  0.00119  0.00136  0.00158  0.00186   0.0022   0.0026  0.00306  0.00355  0.00403  0.00445  0.00473  0.00483  0.00483
        2| 0.000999 0.000999  0.00101  0.00106  0.00115  0.00128  0.00145  0.00168  0.00196   0.0023  0.00268  0.00311  0.00355  0.00398  0.00433  0.00457  0.00465  0.00465
        1|  0.00101  0.00101  0.00103  0.00108  0.00117   0.0013  0.00148  0.00171    0.002  0.00233  0.00272  0.00314  0.00356  0.00396  0.00429  0.00451  0.00459  0.00459
        0|  0.00101  0.00101  0.00103  0.00108  0.00117   0.0013  0.00148  0.00171    0.002  0.00233  0.00272  0.00314  0.00356  0.00396  0.00429  0.00451  0.00459  0.00459

