nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0258  -0.0258  -0.0183  -0.0136  -0.0103 -0.00755 -0.00524 -0.00315 -0.00119 0.000738   0.0027  0.00478  0.00709  0.00983   0.0134   0.0185    0.027    0.027
       16|  -0.0258  -0.0258  -0.0183  -0.0136  -0.0103 -0.00755 -0.00524 -0.00315 -0.00119 0.000738   0.0027  0.00478  0.00709  0.00983   0.0134   0.0185    0.027    0.027
       15|  -0.0182  -0.0182  -0.0153  -0.0123 -0.00952 -0.00713 -0.00499 -0.00301 -0.00113 0.000717   0.0026  0.00457  0.00671  0.00913   0.0119   0.0153   0.0187   0.0187
       14|  -0.0137  -0.0137  -0.0124  -0.0104 -0.00839 -0.00642 -0.00455 -0.00277 -0.00103 0.000684  0.00242  0.00422  0.00612  0.00814   0.0103   0.0124    0.014    0.014
       13|  -0.0107  -0.0107 -0.00996 -0.00869  -0.0072 -0.00562 -0.00404 -0.00247-0.000918  0.00063  0.00219  0.00377  0.00539  0.00702  0.00861  0.00999   0.0109   0.0109
       12| -0.00858 -0.00858 -0.00809 -0.00721 -0.00608 -0.00483 -0.00351 -0.00216-0.000801 0.000563  0.00193   0.0033  0.00465  0.00595  0.00713  0.00808  0.00862  0.00862
       11| -0.00695 -0.00695 -0.00661 -0.00596  -0.0051  -0.0041   -0.003 -0.00186-0.000689 0.000491  0.00167  0.00283  0.00395  0.00499  0.00589  0.00658  0.00694  0.00694
       10| -0.00568 -0.00568 -0.00543 -0.00495 -0.00427 -0.00346 -0.00255 -0.00159 -0.00059 0.000422  0.00143   0.0024  0.00333  0.00417  0.00487  0.00538  0.00565  0.00565
        9| -0.00469 -0.00469  -0.0045 -0.00411 -0.00358 -0.00291 -0.00216 -0.00135-0.000503 0.000357  0.00121  0.00203   0.0028  0.00348  0.00403  0.00443  0.00463  0.00463
        8|  -0.0039  -0.0039 -0.00375 -0.00344   -0.003 -0.00246 -0.00183 -0.00115 -0.00043   0.0003  0.00102  0.00171  0.00235  0.00291  0.00336  0.00367  0.00383  0.00383
        7| -0.00328 -0.00328 -0.00315  -0.0029 -0.00254 -0.00209 -0.00156-0.000981-0.000371 0.000251 0.000864  0.00145  0.00198  0.00245  0.00282  0.00307   0.0032   0.0032
        6| -0.00279 -0.00279 -0.00268 -0.00247 -0.00217 -0.00179 -0.00134-0.000845-0.000322  0.00021 0.000735  0.00123  0.00169  0.00208  0.00239   0.0026  0.00271  0.00271
        5| -0.00241 -0.00241 -0.00232 -0.00214 -0.00188 -0.00155 -0.00117-0.000737-0.000284 0.000178 0.000632  0.00106  0.00145  0.00179  0.00205  0.00223  0.00232  0.00232
        4| -0.00212 -0.00212 -0.00204 -0.00189 -0.00166 -0.00137 -0.00103-0.000656-0.000256 0.000152 0.000553 0.000933  0.00128  0.00157   0.0018  0.00196  0.00203  0.00203
        3| -0.00192 -0.00192 -0.00185 -0.00171  -0.0015 -0.00124-0.000937-0.000597-0.000235 0.000134 0.000497 0.000839  0.00115  0.00141  0.00162  0.00176  0.00183  0.00183
        2| -0.00179 -0.00179 -0.00172 -0.00159  -0.0014 -0.00116-0.000876-0.000559-0.000222 0.000122  0.00046 0.000779  0.00107  0.00131   0.0015  0.00163   0.0017   0.0017
        1| -0.00173 -0.00173 -0.00166 -0.00154 -0.00136 -0.00112-0.000847-0.000541-0.000216 0.000116 0.000442  0.00075  0.00103  0.00126  0.00145  0.00157  0.00164  0.00164
        0| -0.00173 -0.00173 -0.00166 -0.00154 -0.00136 -0.00112-0.000847-0.000541-0.000216 0.000116 0.000442  0.00075  0.00103  0.00126  0.00145  0.00157  0.00164  0.00164

