nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00711 -0.00711 -0.00296 -0.00227 -0.00223 -0.00238 -0.00265 -0.00304  -0.0036 -0.00441 -0.00558 -0.00725 -0.00909 -0.00884 0.000536   0.0294    0.078    0.078
       16| -0.00711 -0.00711 -0.00296 -0.00227 -0.00223 -0.00238 -0.00265 -0.00304  -0.0036 -0.00441 -0.00558 -0.00725 -0.00909 -0.00884 0.000536   0.0294    0.078    0.078
       15| -0.00403 -0.00403 -0.00362 -0.00319 -0.00299 -0.00299 -0.00317 -0.00349 -0.00399 -0.00478 -0.00599 -0.00785  -0.0105  -0.0132  -0.0115  0.00386    0.032    0.032
       14| -0.00309 -0.00309 -0.00299 -0.00284 -0.00281  -0.0029 -0.00312 -0.00348 -0.00404  -0.0049 -0.00626  -0.0084  -0.0116  -0.0155  -0.0173  -0.0112  0.00167  0.00167
       13| -0.00249 -0.00249  -0.0025 -0.00248 -0.00253 -0.00267 -0.00291 -0.00329 -0.00387 -0.00475 -0.00617 -0.00853  -0.0123   -0.017  -0.0201   -0.017 -0.00972 -0.00972
       12| -0.00204 -0.00204 -0.00207 -0.00211  -0.0022 -0.00235 -0.00258 -0.00293 -0.00344 -0.00423 -0.00549 -0.00762   -0.011  -0.0153  -0.0179  -0.0152  -0.0104  -0.0104
       11| -0.00164 -0.00164 -0.00168 -0.00173 -0.00182 -0.00195 -0.00214 -0.00241 -0.00279 -0.00336 -0.00425 -0.00569 -0.00792  -0.0105  -0.0118 -0.00914 -0.00562 -0.00562
       10| -0.00127 -0.00127 -0.00131 -0.00135 -0.00142 -0.00151 -0.00164  -0.0018 -0.00202 -0.00232 -0.00275 -0.00339 -0.00426 -0.00507 -0.00476 -0.00212 0.000572 0.000572
        9|-0.000924-0.000924-0.000954-0.000984 -0.00102 -0.00107 -0.00112 -0.00118 -0.00124 -0.00129 -0.00133 -0.00133 -0.00121-0.000742 0.000612  0.00311  0.00517  0.00517
        8|-0.000605-0.000605-0.000625-0.000638-0.000645-0.000644 -0.00063-0.000593-0.000521-0.000392-0.000169 0.000204 0.000821  0.00188  0.00345  0.00544  0.00688  0.00688
        7|-0.000317-0.000317-0.000329-0.000325-0.000305-0.000264-0.000195-8.66e-05 7.83e-05 0.000325  0.00069  0.00122  0.00201  0.00307  0.00438   0.0057  0.00656  0.00656
        6|-6.72e-05-6.72e-05 -7.2e-05-5.31e-05-1.02e-05 6.17e-05 0.000171 0.000329 0.000551 0.000859  0.00128  0.00185  0.00259  0.00349  0.00444  0.00525  0.00571  0.00571
        5|  0.00014  0.00014 0.000141 0.000172 0.000232 0.000326 0.000463 0.000651 0.000905  0.00124  0.00167  0.00221  0.00285  0.00356  0.00424  0.00477  0.00501  0.00501
        4| 0.000301 0.000301 0.000307 0.000346 0.000418 0.000529 0.000683 0.000889  0.00116  0.00149  0.00191   0.0024  0.00295  0.00351  0.00402  0.00438  0.00453  0.00453
        3| 0.000414 0.000414 0.000423 0.000467 0.000549 0.000669 0.000835  0.00105  0.00132  0.00166  0.00205   0.0025  0.00297  0.00344  0.00384  0.00411  0.00422  0.00422
        2| 0.000476 0.000476 0.000487 0.000536 0.000623 0.000751 0.000924  0.00115  0.00142  0.00175  0.00213  0.00255  0.00298  0.00339  0.00373  0.00396  0.00404  0.00404
        1| 0.000491 0.000491 0.000504 0.000554 0.000643 0.000776 0.000954  0.00118  0.00146  0.00179  0.00216  0.00257  0.00298  0.00337  0.00369   0.0039  0.00398  0.00398
        0| 0.000491 0.000491 0.000504 0.000554 0.000643 0.000776 0.000954  0.00118  0.00146  0.00179  0.00216  0.00257  0.00298  0.00337  0.00369   0.0039  0.00398  0.00398

