nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0208  -0.0208  -0.0155  -0.0127  -0.0103 -0.00803 -0.00599 -0.00411 -0.00233-0.000588  0.00118  0.00305  0.00517  0.00785   0.0117   0.0184   0.0302   0.0302
       16|  -0.0208  -0.0208  -0.0155  -0.0127  -0.0103 -0.00803 -0.00599 -0.00411 -0.00233-0.000588  0.00118  0.00305  0.00517  0.00785   0.0117   0.0184   0.0302   0.0302
       15|   -0.015   -0.015  -0.0135  -0.0115 -0.00946 -0.00747  -0.0056 -0.00384 -0.00214-0.000482   0.0012  0.00296   0.0049  0.00714  0.00998    0.014   0.0193   0.0193
       14|  -0.0114  -0.0114  -0.0107  -0.0095 -0.00803 -0.00647 -0.00491 -0.00336 -0.00182 -0.00028   0.0013  0.00295  0.00475  0.00676  0.00907   0.0117    0.014    0.014
       13| -0.00901 -0.00901 -0.00861  -0.0078 -0.00672  -0.0055  -0.0042 -0.00286  -0.0015-0.000111  0.00132  0.00281  0.00439  0.00606  0.00781  0.00948   0.0106   0.0106
       12| -0.00727 -0.00727   -0.007 -0.00641 -0.00559 -0.00462 -0.00354  -0.0024 -0.00121 1.14e-05  0.00127  0.00257   0.0039  0.00524  0.00654  0.00763  0.00827  0.00827
       11| -0.00594 -0.00594 -0.00573 -0.00528 -0.00465 -0.00386 -0.00296   -0.002-0.000972 8.97e-05  0.00118  0.00228  0.00338  0.00445   0.0054  0.00615  0.00655  0.00655
       10| -0.00488 -0.00488 -0.00472 -0.00437 -0.00386 -0.00321 -0.00247 -0.00165-0.000776 0.000133  0.00106  0.00199  0.00289  0.00373  0.00446  0.00499  0.00526  0.00526
        9| -0.00404 -0.00404 -0.00391 -0.00363 -0.00321 -0.00268 -0.00206 -0.00136 -0.00062 0.000153 0.000937  0.00171  0.00245  0.00312  0.00368  0.00408  0.00428  0.00428
        8| -0.00337 -0.00337 -0.00327 -0.00303 -0.00269 -0.00224 -0.00172 -0.00113  -0.0005 0.000156 0.000818  0.00146  0.00207  0.00261  0.00305  0.00336  0.00351  0.00351
        7| -0.00284 -0.00284 -0.00275 -0.00255 -0.00226 -0.00189 -0.00144-0.000944-0.000407  0.00015  0.00071  0.00125  0.00176   0.0022  0.00255  0.00279  0.00291  0.00291
        6| -0.00242 -0.00242 -0.00234 -0.00217 -0.00193 -0.00161 -0.00123-0.000797-0.000337  0.00014 0.000617  0.00108   0.0015  0.00186  0.00216  0.00235  0.00245  0.00245
        5| -0.00209 -0.00209 -0.00202 -0.00188 -0.00167 -0.00139 -0.00106-0.000685-0.000285 0.000129  0.00054 0.000935  0.00129   0.0016  0.00185  0.00202  0.00209  0.00209
        4| -0.00184 -0.00184 -0.00178 -0.00166 -0.00147 -0.00122 -0.00093-0.000601-0.000247 0.000118  0.00048 0.000826  0.00114  0.00141  0.00162  0.00176  0.00183  0.00183
        3| -0.00167 -0.00167 -0.00162  -0.0015 -0.00133 -0.00111-0.000841-0.000542-0.000221 0.000109 0.000437 0.000748  0.00103  0.00127  0.00146  0.00159  0.00164  0.00164
        2| -0.00156 -0.00156 -0.00151  -0.0014 -0.00124 -0.00103-0.000784-0.000505-0.000205 0.000104 0.000409 0.000699  0.00096  0.00118  0.00136  0.00147  0.00153  0.00153
        1| -0.00151 -0.00151 -0.00146 -0.00136  -0.0012   -0.001-0.000759-0.000488-0.000198 0.000101 0.000396 0.000676 0.000929  0.00114  0.00131  0.00142  0.00148  0.00148
        0| -0.00151 -0.00151 -0.00146 -0.00136  -0.0012   -0.001-0.000759-0.000488-0.000198 0.000101 0.000396 0.000676 0.000929  0.00114  0.00131  0.00142  0.00148  0.00148

