nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00679 -0.00679 -0.00271  -0.0021 -0.00213 -0.00233 -0.00265 -0.00309 -0.00369 -0.00453 -0.00578 -0.00769  -0.0103  -0.0122 -0.00518   0.0233   0.0733   0.0733
       16| -0.00679 -0.00679 -0.00271  -0.0021 -0.00213 -0.00233 -0.00265 -0.00309 -0.00369 -0.00453 -0.00578 -0.00769  -0.0103  -0.0122 -0.00518   0.0233   0.0733   0.0733
       15| -0.00375 -0.00375 -0.00338 -0.00301 -0.00287 -0.00291 -0.00312 -0.00347 -0.00399 -0.00477 -0.00598 -0.00795  -0.0112  -0.0161  -0.0178 -0.00342   0.0259   0.0259
       14| -0.00279 -0.00279 -0.00272 -0.00262 -0.00262 -0.00273 -0.00296 -0.00332 -0.00383 -0.00459 -0.00577 -0.00775  -0.0112  -0.0164   -0.021  -0.0155 -0.00124 -0.00124
       13| -0.00221 -0.00221 -0.00223 -0.00223  -0.0023 -0.00243 -0.00265 -0.00297 -0.00343 -0.00409 -0.00508 -0.00669 -0.00941  -0.0134  -0.0168  -0.0137 -0.00608 -0.00608
       12| -0.00178 -0.00178 -0.00182 -0.00187 -0.00194 -0.00207 -0.00225  -0.0025 -0.00284 -0.00329 -0.00393 -0.00487 -0.00628 -0.00808 -0.00906 -0.00622 -0.00166 -0.00166
       11| -0.00143 -0.00143 -0.00147 -0.00152 -0.00159 -0.00168 -0.00181 -0.00196 -0.00215 -0.00237 -0.00263 -0.00291 -0.00317 -0.00321 -0.00225 0.000633  0.00373  0.00373
       10| -0.00112 -0.00112 -0.00115 -0.00119 -0.00124 -0.00129 -0.00136 -0.00142 -0.00147 -0.00149 -0.00145 -0.00128-0.000879 5.71e-06  0.00163  0.00408  0.00617  0.00617
        9|-0.000838-0.000838-0.000867-0.000891-0.000912-0.000929-0.000935-0.000918-0.000863-0.000742-0.000514-0.000115 0.000558  0.00161  0.00306  0.00472  0.00596  0.00596
        8|-0.000592-0.000592-0.000612-0.000621 -0.00062-0.000603-0.000563-0.000487 -0.00036-0.000154 0.000164 0.000639  0.00133  0.00224   0.0033   0.0043  0.00494  0.00494
        7|-0.000377-0.000377 -0.00039-0.000387-0.000366-0.000323 -0.00025-0.000136 3.41e-05 0.000279 0.000621  0.00109  0.00169   0.0024  0.00313  0.00374  0.00406  0.00406
        6|-0.000195-0.000195-0.000202-0.000189-0.000154-9.22e-05 2.49e-06 0.000139 0.000329 0.000584 0.000916  0.00133  0.00183  0.00237  0.00288  0.00327  0.00344  0.00344
        5|-4.76e-05-4.76e-05-5.02e-05-2.93e-05 1.61e-05    9e-05 0.000198 0.000346 0.000541  0.00079   0.0011  0.00146  0.00187  0.00228  0.00265  0.00291  0.00302  0.00302
        4| 6.52e-05 6.52e-05  6.6e-05 9.21e-05 0.000145 0.000226 0.000341 0.000494 0.000688 0.000926  0.00121  0.00153  0.00186  0.00219  0.00247  0.00266  0.00273  0.00273
        3| 0.000142 0.000142 0.000146 0.000176 0.000233  0.00032 0.000439 0.000594 0.000785  0.00101  0.00127  0.00156  0.00184  0.00212  0.00234  0.00249  0.00254  0.00254
        2| 0.000184 0.000184  0.00019 0.000222 0.000283 0.000373 0.000496 0.000652 0.000841  0.00106  0.00131  0.00157  0.00183  0.00207  0.00227  0.00239  0.00244  0.00244
        1| 0.000192 0.000192 0.000199 0.000232 0.000295 0.000389 0.000514 0.000672 0.000862  0.00108  0.00132  0.00158  0.00183  0.00206  0.00224  0.00236   0.0024   0.0024
        0| 0.000192 0.000192 0.000199 0.000232 0.000295 0.000389 0.000514 0.000672 0.000862  0.00108  0.00132  0.00158  0.00183  0.00206  0.00224  0.00236   0.0024   0.0024

