nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0206  -0.0206  -0.0154  -0.0127  -0.0103 -0.00806 -0.00603 -0.00416 -0.00239-0.000655  0.00111  0.00297  0.00508  0.00775   0.0117   0.0184   0.0304   0.0304
       16|  -0.0206  -0.0206  -0.0154  -0.0127  -0.0103 -0.00806 -0.00603 -0.00416 -0.00239-0.000655  0.00111  0.00297  0.00508  0.00775   0.0117   0.0184   0.0304   0.0304
       15|  -0.0148  -0.0148  -0.0134  -0.0115 -0.00945 -0.00748 -0.00563 -0.00388 -0.00219-0.000541  0.00113  0.00289  0.00481  0.00705  0.00989    0.014   0.0194   0.0194
       14|  -0.0113  -0.0113  -0.0106 -0.00946 -0.00801 -0.00648 -0.00493 -0.00339 -0.00186-0.000328  0.00124  0.00289  0.00468  0.00669  0.00902   0.0117    0.014    0.014
       13| -0.00894 -0.00894 -0.00855 -0.00776  -0.0067  -0.0055 -0.00421 -0.00288 -0.00153-0.000147  0.00128  0.00277  0.00434  0.00602  0.00778  0.00947   0.0106   0.0106
       12| -0.00722 -0.00722 -0.00695 -0.00638 -0.00558 -0.00461 -0.00355 -0.00242 -0.00123-1.56e-05  0.00124  0.00254  0.00387  0.00522  0.00651  0.00761  0.00826  0.00826
       11|  -0.0059  -0.0059 -0.00569 -0.00526 -0.00463 -0.00385 -0.00297   -0.002-0.000987 7.01e-05  0.00116  0.00226  0.00336  0.00442  0.00539  0.00614  0.00654  0.00654
       10| -0.00485 -0.00485 -0.00469 -0.00435 -0.00384 -0.00321 -0.00247 -0.00165-0.000785  0.00012  0.00104  0.00197  0.00287  0.00371  0.00444  0.00498  0.00525  0.00525
        9| -0.00402 -0.00402 -0.00389 -0.00361  -0.0032 -0.00267 -0.00205 -0.00136-0.000627 0.000143 0.000925   0.0017  0.00244  0.00311  0.00367  0.00407  0.00426  0.00426
        8| -0.00335 -0.00335 -0.00325 -0.00302 -0.00267 -0.00223 -0.00171 -0.00113-0.000503 0.000149 0.000809  0.00145  0.00206   0.0026  0.00304  0.00335   0.0035   0.0035
        7| -0.00282 -0.00282 -0.00273 -0.00254 -0.00225 -0.00188 -0.00144-0.000943-0.000409 0.000146 0.000703  0.00124  0.00175  0.00219  0.00254  0.00279   0.0029   0.0029
        6|  -0.0024  -0.0024 -0.00233 -0.00216 -0.00192  -0.0016 -0.00122-0.000796-0.000338 0.000137 0.000612  0.00107  0.00149  0.00186  0.00215  0.00235  0.00244  0.00244
        5| -0.00208 -0.00208 -0.00201 -0.00187 -0.00166 -0.00138 -0.00105-0.000683-0.000285 0.000126 0.000537  0.00093  0.00129   0.0016  0.00184  0.00201  0.00209  0.00209
        4| -0.00183 -0.00183 -0.00177 -0.00165 -0.00146 -0.00122-0.000927-0.000599-0.000247 0.000116 0.000478 0.000822  0.00114   0.0014  0.00161  0.00176  0.00182  0.00182
        3| -0.00166 -0.00166 -0.00161 -0.00149 -0.00132  -0.0011-0.000837 -0.00054-0.000221 0.000108 0.000434 0.000744  0.00103  0.00127  0.00145  0.00158  0.00164  0.00164
        2| -0.00155 -0.00155  -0.0015  -0.0014 -0.00124 -0.00103-0.000781-0.000503-0.000204 0.000103 0.000407 0.000696 0.000957  0.00118  0.00135  0.00147  0.00152  0.00152
        1|  -0.0015  -0.0015 -0.00146 -0.00135  -0.0012-0.000996-0.000756-0.000486-0.000197   0.0001 0.000395 0.000674 0.000926  0.00114  0.00131  0.00142  0.00147  0.00147
        0|  -0.0015  -0.0015 -0.00146 -0.00135  -0.0012-0.000996-0.000756-0.000486-0.000197   0.0001 0.000395 0.000674 0.000926  0.00114  0.00131  0.00142  0.00147  0.00147

