nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0069  -0.0069 -0.00279 -0.00216 -0.00216 -0.00233 -0.00263 -0.00305 -0.00363 -0.00446  -0.0057 -0.00759    -0.01  -0.0114 -0.00376    0.025   0.0751   0.0751
       16|  -0.0069  -0.0069 -0.00279 -0.00216 -0.00216 -0.00233 -0.00263 -0.00305 -0.00363 -0.00446  -0.0057 -0.00759    -0.01  -0.0114 -0.00376    0.025   0.0751   0.0751
       15| -0.00383 -0.00383 -0.00345 -0.00306  -0.0029 -0.00293 -0.00311 -0.00346 -0.00397 -0.00475 -0.00598 -0.00798  -0.0112  -0.0156  -0.0165 -0.00178   0.0276   0.0276
       14| -0.00288 -0.00288  -0.0028 -0.00268 -0.00267 -0.00277 -0.00299 -0.00335 -0.00387 -0.00467 -0.00593 -0.00804  -0.0116  -0.0168  -0.0209  -0.0155  -0.0014  -0.0014
       13| -0.00228 -0.00228  -0.0023  -0.0023 -0.00235 -0.00249 -0.00271 -0.00305 -0.00354 -0.00427 -0.00541  -0.0073  -0.0105  -0.0152  -0.0191  -0.0159 -0.00824 -0.00824
       12| -0.00184 -0.00184 -0.00188 -0.00193   -0.002 -0.00213 -0.00233  -0.0026 -0.00299 -0.00353 -0.00434 -0.00561 -0.00764  -0.0103  -0.0122  -0.0095 -0.00478 -0.00478
       11| -0.00148 -0.00148 -0.00152 -0.00157 -0.00164 -0.00174 -0.00188 -0.00206  -0.0023  -0.0026   -0.003 -0.00354 -0.00426 -0.00495 -0.00467  -0.0019   0.0014   0.0014
       10| -0.00115 -0.00115 -0.00118 -0.00122 -0.00127 -0.00134 -0.00141  -0.0015 -0.00158 -0.00166 -0.00171 -0.00169  -0.0015-0.000919 0.000539  0.00318  0.00555  0.00555
        9|-0.000849-0.000849-0.000878-0.000902-0.000926-0.000947-0.000961-0.000958-0.000924-0.000833-0.000645-0.000296 0.000316  0.00137  0.00295  0.00495  0.00649  0.00649
        8|-0.000582-0.000582-0.000602-0.000611 -0.00061-0.000594-0.000557-0.000486-0.000364-0.000164 0.000151 0.000633  0.00136  0.00237  0.00361  0.00487  0.00573  0.00573
        7|-0.000347-0.000347 -0.00036-0.000355-0.000332-0.000287-0.000211-9.35e-05 8.25e-05 0.000338 0.000701   0.0012  0.00187  0.00269  0.00357  0.00433  0.00476  0.00476
        6|-0.000147-0.000147-0.000153-0.000137-9.77e-05-3.11e-05 7.05e-05 0.000217  0.00042 0.000696  0.00106  0.00153  0.00209  0.00272  0.00334  0.00381  0.00404  0.00404
        5| 1.71e-05 1.71e-05 1.61e-05 4.04e-05 9.12e-05 0.000173  0.00029 0.000452 0.000666 0.000942  0.00129   0.0017  0.00216  0.00265  0.00309  0.00341  0.00354  0.00354
        4| 0.000143 0.000143 0.000146 0.000176 0.000235 0.000326 0.000453 0.000622 0.000838   0.0011  0.00142  0.00178  0.00217  0.00256  0.00289  0.00312   0.0032   0.0032
        3|  0.00023  0.00023 0.000235  0.00027 0.000334 0.000432 0.000565 0.000737 0.000951  0.00121   0.0015  0.00183  0.00216  0.00248  0.00275  0.00292  0.00299  0.00299
        2| 0.000277 0.000277 0.000285 0.000322 0.000391 0.000492 0.000629 0.000804  0.00102  0.00127  0.00155  0.00185  0.00215  0.00243  0.00266  0.00281  0.00286  0.00286
        1| 0.000288 0.000288 0.000296 0.000335 0.000406  0.00051 0.000651 0.000828  0.00104  0.00129  0.00157  0.00186  0.00215  0.00242  0.00263  0.00277  0.00282  0.00282
        0| 0.000288 0.000288 0.000296 0.000335 0.000406  0.00051 0.000651 0.000828  0.00104  0.00129  0.00157  0.00186  0.00215  0.00242  0.00263  0.00277  0.00282  0.00282

