nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0068  -0.0068 -0.00271 -0.00211 -0.00213 -0.00233 -0.00265 -0.00309 -0.00368 -0.00452 -0.00578 -0.00768  -0.0103  -0.0122 -0.00512   0.0234   0.0734   0.0734
       16|  -0.0068  -0.0068 -0.00271 -0.00211 -0.00213 -0.00233 -0.00265 -0.00309 -0.00368 -0.00452 -0.00578 -0.00768  -0.0103  -0.0122 -0.00512   0.0234   0.0734   0.0734
       15| -0.00375 -0.00375 -0.00338 -0.00301 -0.00287 -0.00291 -0.00312 -0.00347 -0.00399 -0.00477 -0.00598 -0.00796  -0.0112  -0.0161  -0.0177 -0.00336    0.026    0.026
       14| -0.00279 -0.00279 -0.00273 -0.00262 -0.00262 -0.00274 -0.00296 -0.00332 -0.00383 -0.00459 -0.00578 -0.00776  -0.0112  -0.0165   -0.021  -0.0155 -0.00128 -0.00128
       13| -0.00221 -0.00221 -0.00223 -0.00224  -0.0023 -0.00243 -0.00265 -0.00298 -0.00343 -0.00409  -0.0051 -0.00672 -0.00947  -0.0135   -0.017  -0.0138 -0.00622 -0.00622
       12| -0.00178 -0.00178 -0.00182 -0.00187 -0.00195 -0.00207 -0.00225  -0.0025 -0.00284  -0.0033 -0.00395  -0.0049 -0.00635 -0.00819 -0.00922 -0.00639 -0.00182 -0.00182
       11| -0.00143 -0.00143 -0.00147 -0.00152 -0.00159 -0.00168 -0.00181 -0.00197 -0.00216 -0.00238 -0.00265 -0.00294 -0.00322 -0.00329 -0.00236 0.000519  0.00363  0.00363
       10| -0.00112 -0.00112 -0.00115 -0.00119 -0.00124  -0.0013 -0.00136 -0.00142 -0.00148  -0.0015 -0.00146  -0.0013-0.000905-3.23e-05  0.00159  0.00405  0.00616  0.00616
        9|-0.000838-0.000838-0.000867-0.000891-0.000912-0.000929-0.000935-0.000919-0.000865-0.000745-0.000519-0.000122  0.00055   0.0016  0.00306  0.00474  0.00599  0.00599
        8|-0.000591-0.000591-0.000611 -0.00062-0.000619-0.000602-0.000562-0.000487-0.000359-0.000154 0.000164  0.00064  0.00133  0.00224  0.00332  0.00433  0.00498  0.00498
        7|-0.000375-0.000375-0.000388-0.000385-0.000364 -0.00032-0.000247-0.000133 3.73e-05 0.000283 0.000626  0.00109   0.0017  0.00241  0.00316  0.00377   0.0041   0.0041
        6|-0.000192-0.000192-0.000199-0.000186 -0.00015-8.85e-05 6.51e-06 0.000144 0.000334  0.00059 0.000924  0.00134  0.00184  0.00239  0.00291   0.0033  0.00347  0.00347
        5|-4.38e-05-4.38e-05-4.64e-05-2.53e-05 2.04e-05 9.47e-05 0.000203 0.000352 0.000548 0.000798  0.00111  0.00148  0.00188   0.0023  0.00267  0.00294  0.00304  0.00304
        4| 6.96e-05 6.96e-05 7.05e-05 9.69e-05  0.00015 0.000232 0.000348 0.000501 0.000696 0.000936  0.00122  0.00154  0.00188  0.00221  0.00249  0.00268  0.00275  0.00275
        3| 0.000147 0.000147 0.000151 0.000181 0.000239 0.000326 0.000446 0.000601 0.000793  0.00102  0.00128  0.00157  0.00186  0.00214  0.00236  0.00251  0.00256  0.00256
        2| 0.000189 0.000189 0.000195 0.000228 0.000289  0.00038 0.000503  0.00066  0.00085  0.00107  0.00132  0.00158  0.00185  0.00209  0.00229  0.00241  0.00246  0.00246
        1| 0.000198 0.000198 0.000204 0.000238 0.000301 0.000395 0.000521  0.00068 0.000872  0.00109  0.00134  0.00159  0.00185  0.00208  0.00226  0.00238  0.00242  0.00242
        0| 0.000198 0.000198 0.000204 0.000238 0.000301 0.000395 0.000521  0.00068 0.000872  0.00109  0.00134  0.00159  0.00185  0.00208  0.00226  0.00238  0.00242  0.00242

