nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00673 -0.00673 -0.00266 -0.00209 -0.00214 -0.00237 -0.00272 -0.00318 -0.00379 -0.00463 -0.00588 -0.00775  -0.0104  -0.0125 -0.00585   0.0222   0.0716   0.0716
       16| -0.00673 -0.00673 -0.00266 -0.00209 -0.00214 -0.00237 -0.00272 -0.00318 -0.00379 -0.00463 -0.00588 -0.00775  -0.0104  -0.0125 -0.00585   0.0222   0.0716   0.0716
       15| -0.00371 -0.00371 -0.00335   -0.003 -0.00288 -0.00295 -0.00317 -0.00354 -0.00406 -0.00483   -0.006 -0.00791  -0.0111  -0.0162  -0.0181 -0.00404   0.0249   0.0249
       14| -0.00275 -0.00275 -0.00269  -0.0026 -0.00262 -0.00275 -0.00298 -0.00333 -0.00383 -0.00456 -0.00566  -0.0075  -0.0107  -0.0158  -0.0202  -0.0146-0.000459-0.000459
       13| -0.00217 -0.00217  -0.0022 -0.00222 -0.00228 -0.00242 -0.00264 -0.00295 -0.00337 -0.00397 -0.00485 -0.00624 -0.00852  -0.0119  -0.0147  -0.0114 -0.00397 -0.00397
       12| -0.00176 -0.00176  -0.0018 -0.00185 -0.00193 -0.00205 -0.00223 -0.00246 -0.00275 -0.00314 -0.00366 -0.00437 -0.00537 -0.00652 -0.00679 -0.00376  0.00062  0.00062
       11| -0.00141 -0.00141 -0.00146 -0.00151 -0.00157 -0.00167 -0.00178 -0.00192 -0.00207 -0.00224  -0.0024 -0.00253 -0.00253 -0.00217-0.000842  0.00205  0.00495  0.00495
       10| -0.00111 -0.00111 -0.00115 -0.00119 -0.00124 -0.00129 -0.00134 -0.00139 -0.00142  -0.0014  -0.0013 -0.00106-0.000545 0.000451  0.00209  0.00433  0.00617  0.00617
        9| -0.00085 -0.00085-0.000879-0.000903-0.000924-0.000938-0.000938-0.000913-0.000845-0.000707-0.000457-3.77e-05 0.000646  0.00166  0.00299  0.00441  0.00543  0.00543
        8|-0.000617-0.000617-0.000638-0.000648-0.000646-0.000629-0.000587-0.000509-0.000379-0.000171 0.000144 0.000608  0.00126  0.00209  0.00303  0.00388  0.00439  0.00439
        7|-0.000415-0.000415-0.000429-0.000427-0.000407-0.000366-0.000295-0.000184-1.86e-05 0.000218 0.000544 0.000982  0.00153  0.00217  0.00282  0.00334   0.0036   0.0036
        6|-0.000245-0.000245-0.000254-0.000242-0.000209-0.000151-6.14e-05 6.86e-05 0.000248 0.000489   0.0008  0.00119  0.00164  0.00212  0.00257   0.0029  0.00305  0.00305
        5|-0.000108-0.000108-0.000112-9.35e-05-5.16e-05 1.74e-05 0.000118 0.000257  0.00044 0.000672 0.000956  0.00129  0.00166  0.00203  0.00235  0.00258  0.00267  0.00267
        4| -3.9e-06 -3.9e-06-4.37e-06  1.9e-05 6.72e-05 0.000143  0.00025 0.000392 0.000572 0.000792  0.00105  0.00134  0.00164  0.00194  0.00218  0.00235  0.00241  0.00241
        3| 6.73e-05 6.73e-05 6.92e-05 9.61e-05 0.000149 0.000229 0.000339 0.000482 0.000658 0.000867   0.0011  0.00136  0.00162  0.00187  0.00207   0.0022  0.00224  0.00224
        2| 0.000105 0.000105 0.000109 0.000138 0.000194 0.000278 0.000391 0.000534 0.000708 0.000911  0.00114  0.00137  0.00161  0.00183    0.002  0.00211  0.00215  0.00215
        1| 0.000112 0.000112 0.000117 0.000147 0.000205 0.000291 0.000407 0.000553 0.000728 0.000929  0.00115  0.00138  0.00161  0.00181  0.00198  0.00208  0.00212  0.00212
        0| 0.000112 0.000112 0.000117 0.000147 0.000205 0.000291 0.000407 0.000553 0.000728 0.000929  0.00115  0.00138  0.00161  0.00181  0.00198  0.00208  0.00212  0.00212

