nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0123  -0.0123  -0.0089 -0.00866 -0.00844  -0.0079  -0.0071 -0.00613 -0.00508 -0.00403 -0.00299 -0.00187-0.000377  0.00209  0.00745   0.0197   0.0413   0.0413
       16|  -0.0123  -0.0123  -0.0089 -0.00866 -0.00844  -0.0079  -0.0071 -0.00613 -0.00508 -0.00403 -0.00299 -0.00187-0.000377  0.00209  0.00745   0.0197   0.0413   0.0413
       15| -0.00887 -0.00887 -0.00877 -0.00852 -0.00806  -0.0074 -0.00658 -0.00564 -0.00463  -0.0036 -0.00257 -0.00155-0.000466  0.00104  0.00394   0.0107   0.0218   0.0218
       14| -0.00701 -0.00701 -0.00707 -0.00694 -0.00662 -0.00612 -0.00546 -0.00466 -0.00377  -0.0028 -0.00177-0.000643 0.000655  0.00235  0.00491  0.00917    0.014    0.014
       13| -0.00577 -0.00577  -0.0058 -0.00568 -0.00542   -0.005 -0.00444 -0.00375 -0.00295 -0.00204 -0.00103 0.000126  0.00151  0.00324  0.00551  0.00832   0.0107   0.0107
       12|  -0.0048  -0.0048  -0.0048 -0.00468 -0.00445 -0.00408 -0.00359 -0.00298 -0.00225 -0.00142-0.000468 0.000628  0.00191  0.00342  0.00515   0.0069  0.00809  0.00809
       11| -0.00401 -0.00401   -0.004 -0.00388 -0.00366 -0.00333 -0.00289 -0.00234 -0.00169-0.000939   -8e-05 0.000893  0.00199  0.00319  0.00444  0.00554  0.00617  0.00617
       10| -0.00336 -0.00336 -0.00333 -0.00322 -0.00301 -0.00271 -0.00232 -0.00183 -0.00125-0.000589 0.000161 0.000992  0.00189  0.00282  0.00371  0.00442  0.00479  0.00479
        9| -0.00282 -0.00282 -0.00279 -0.00268 -0.00249 -0.00222 -0.00187 -0.00143-0.000926-0.000346 0.000297 0.000991  0.00171  0.00243  0.00307  0.00355  0.00378  0.00378
        8| -0.00237 -0.00237 -0.00234 -0.00224 -0.00207 -0.00182 -0.00151 -0.00113-0.000683-0.000183 0.000362 0.000936  0.00152  0.00207  0.00254  0.00288  0.00303  0.00303
        7| -0.00201 -0.00201 -0.00198 -0.00188 -0.00173 -0.00151 -0.00123-0.000892-0.000506-7.61e-05 0.000384 0.000859  0.00133  0.00176  0.00212  0.00237  0.00248  0.00248
        6| -0.00172 -0.00172 -0.00169  -0.0016 -0.00146 -0.00126 -0.00101-0.000716-0.000378-8.13e-06 0.000383 0.000778  0.00116   0.0015  0.00178  0.00197  0.00206  0.00206
        5| -0.00149 -0.00149 -0.00146 -0.00138 -0.00125 -0.00107 -0.00085-0.000586-0.000288  3.4e-05  0.00037 0.000705  0.00102   0.0013  0.00153  0.00168  0.00174  0.00174
        4| -0.00132 -0.00132 -0.00129 -0.00122  -0.0011-0.000934-0.000731-0.000493-0.000226 5.95e-05 0.000354 0.000644 0.000916  0.00115  0.00134  0.00147  0.00152  0.00152
        3|  -0.0012  -0.0012 -0.00117  -0.0011 -0.00099-0.000838-0.000649-0.000429-0.000185 7.46e-05  0.00034 0.000599  0.00084  0.00105  0.00121  0.00132  0.00136  0.00136
        2| -0.00113 -0.00113  -0.0011 -0.00103-0.000925-0.000779  -0.0006-0.000391-0.000161 8.32e-05 0.000331 0.000571 0.000793 0.000984  0.00113  0.00123  0.00127  0.00127
        1|  -0.0011  -0.0011 -0.00107 -0.00101  -0.0009-0.000757 -0.00058-0.000376 -0.00015 8.74e-05 0.000328 0.000561 0.000775 0.000959   0.0011   0.0012  0.00123  0.00123
        0|  -0.0011  -0.0011 -0.00107 -0.00101  -0.0009-0.000757 -0.00058-0.000376 -0.00015 8.74e-05 0.000328 0.000561 0.000775 0.000959   0.0011   0.0012  0.00123  0.00123

