nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00671 -0.00671 -0.00266  -0.0021 -0.00216 -0.00241 -0.00277 -0.00324 -0.00386  -0.0047 -0.00593 -0.00777  -0.0104  -0.0126 -0.00601   0.0218   0.0708   0.0708
       16| -0.00671 -0.00671 -0.00266  -0.0021 -0.00216 -0.00241 -0.00277 -0.00324 -0.00386  -0.0047 -0.00593 -0.00777  -0.0104  -0.0126 -0.00601   0.0218   0.0708   0.0708
       15|  -0.0037  -0.0037 -0.00334 -0.00301  -0.0029 -0.00298 -0.00321 -0.00359 -0.00411 -0.00487 -0.00602 -0.00788  -0.0111  -0.0161  -0.0181 -0.00411   0.0246   0.0246
       14| -0.00275 -0.00275 -0.00269 -0.00261 -0.00263 -0.00277   -0.003 -0.00336 -0.00385 -0.00455 -0.00562 -0.00737  -0.0104  -0.0154  -0.0196   -0.014 6.47e-05 6.47e-05
       13| -0.00217 -0.00217  -0.0022 -0.00222 -0.00229 -0.00243 -0.00265 -0.00295 -0.00336 -0.00393 -0.00475 -0.00603 -0.00812  -0.0112  -0.0136  -0.0102 -0.00293 -0.00293
       12| -0.00176 -0.00176  -0.0018 -0.00185 -0.00193 -0.00206 -0.00222 -0.00245 -0.00273 -0.00309 -0.00355 -0.00417 -0.00499 -0.00587 -0.00584 -0.00272  0.00157  0.00157
       11| -0.00142 -0.00142 -0.00146 -0.00151 -0.00158 -0.00167 -0.00178 -0.00191 -0.00205 -0.00219 -0.00231 -0.00237 -0.00228 -0.00178-0.000321  0.00255  0.00534  0.00534
       10| -0.00112 -0.00112 -0.00116  -0.0012 -0.00124 -0.00129 -0.00134 -0.00138  -0.0014 -0.00137 -0.00125-0.000974-0.000422 0.000599  0.00222  0.00435  0.00608  0.00608
        9|-0.000863-0.000863-0.000893-0.000917-0.000937-0.000949-0.000946-0.000917-0.000843-0.000698-0.000441-1.41e-05 0.000668  0.00166  0.00293  0.00426  0.00519  0.00519
        8|-0.000635-0.000635-0.000656-0.000666-0.000664-0.000646-0.000604-0.000525-0.000392-0.000184  0.00013 0.000588  0.00122  0.00202  0.00291  0.00371  0.00417  0.00417
        7|-0.000438-0.000438-0.000452 -0.00045-0.000431 -0.00039 -0.00032-0.000209-4.59e-05 0.000187 0.000507 0.000934  0.00147  0.00208  0.00269  0.00318  0.00341  0.00341
        6|-0.000273-0.000273-0.000281 -0.00027-0.000239-0.000182-9.34e-05 3.41e-05  0.00021 0.000445 0.000747  0.00112  0.00155  0.00201  0.00244  0.00275  0.00289  0.00289
        5|-0.000139-0.000139-0.000144-0.000126-8.53e-05-1.82e-05 8.01e-05 0.000215 0.000393 0.000619 0.000894  0.00121  0.00157  0.00192  0.00223  0.00244  0.00252  0.00252
        4|-3.82e-05-3.82e-05-3.92e-05-1.69e-05 2.97e-05 0.000103 0.000207 0.000345 0.000519 0.000732 0.000981  0.00126  0.00155  0.00183  0.00207  0.00222  0.00228  0.00228
        3| 3.06e-05 3.06e-05 3.21e-05 5.77e-05 0.000108 0.000186 0.000293 0.000431 0.000602 0.000804  0.00103  0.00128  0.00153  0.00176  0.00195  0.00208  0.00212  0.00212
        2| 6.73e-05 6.73e-05 7.05e-05 9.86e-05 0.000152 0.000233 0.000342 0.000481  0.00065 0.000845  0.00106  0.00129  0.00152  0.00172  0.00189  0.00199  0.00203  0.00203
        1| 7.34e-05 7.34e-05 7.76e-05 0.000107 0.000163 0.000246 0.000358 0.000499 0.000668 0.000862  0.00108   0.0013  0.00152  0.00171  0.00187  0.00197    0.002    0.002
        0| 7.34e-05 7.34e-05 7.76e-05 0.000107 0.000163 0.000246 0.000358 0.000499 0.000668 0.000862  0.00108   0.0013  0.00152  0.00171  0.00187  0.00197    0.002    0.002

