nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00695 -0.00695 -0.00284 -0.00219 -0.00218 -0.00235 -0.00264 -0.00305 -0.00362 -0.00444 -0.00567 -0.00753 -0.00988  -0.0109 -0.00297   0.0259   0.0758   0.0758
       16| -0.00695 -0.00695 -0.00284 -0.00219 -0.00218 -0.00235 -0.00264 -0.00305 -0.00362 -0.00444 -0.00567 -0.00753 -0.00988  -0.0109 -0.00297   0.0259   0.0758   0.0758
       15| -0.00388 -0.00388 -0.00349 -0.00309 -0.00292 -0.00294 -0.00313 -0.00346 -0.00397 -0.00475 -0.00598 -0.00797  -0.0111  -0.0152  -0.0157-0.000791   0.0284   0.0284
       14| -0.00292 -0.00292 -0.00284 -0.00271  -0.0027  -0.0028 -0.00302 -0.00337 -0.00391 -0.00471   -0.006 -0.00816  -0.0117  -0.0167  -0.0206  -0.0151 -0.00114 -0.00114
       13| -0.00232 -0.00232 -0.00234 -0.00233 -0.00239 -0.00252 -0.00275  -0.0031  -0.0036 -0.00436 -0.00556 -0.00758   -0.011  -0.0159  -0.0198  -0.0166 -0.00894 -0.00894
       12| -0.00188 -0.00188 -0.00192 -0.00196 -0.00204 -0.00217 -0.00237 -0.00266 -0.00307 -0.00366 -0.00455 -0.00599 -0.00832  -0.0114  -0.0136  -0.0109 -0.00616 -0.00616
       11| -0.00151 -0.00151 -0.00155  -0.0016 -0.00167 -0.00178 -0.00192 -0.00212 -0.00238 -0.00273 -0.00321  -0.0039 -0.00487 -0.00592   -0.006 -0.00328 7.49e-05 7.49e-05
       10| -0.00117 -0.00117 -0.00121 -0.00125  -0.0013 -0.00136 -0.00145 -0.00154 -0.00165 -0.00177 -0.00187 -0.00194 -0.00189 -0.00152-0.000208  0.00247  0.00494  0.00494
        9|-0.000861-0.000861 -0.00089-0.000915 -0.00094-0.000965-0.000984-0.000989-0.000967-0.000895-0.000735-0.000425 0.000136  0.00116  0.00277  0.00491  0.00659  0.00659
        8|-0.000584-0.000584-0.000604-0.000613-0.000612-0.000598-0.000563-0.000495-0.000378-0.000184 0.000124 0.000603  0.00134  0.00239  0.00372  0.00512  0.00609  0.00609
        7|-0.000339-0.000339-0.000351-0.000345-0.000322-0.000277-0.000201 -8.2e-05 9.55e-05 0.000355 0.000725  0.00124  0.00194  0.00281  0.00377  0.00462  0.00512  0.00512
        6|-0.000129-0.000129-0.000134-0.000117-7.68e-05-8.02e-06 9.65e-05 0.000247 0.000457 0.000742  0.00112  0.00161  0.00221  0.00289  0.00356  0.00409  0.00435  0.00435
        5| 4.33e-05 4.33e-05 4.29e-05 6.88e-05 0.000122 0.000207 0.000329 0.000497 0.000721  0.00101  0.00137  0.00181  0.00231  0.00283  0.00331  0.00366  0.00381  0.00381
        4| 0.000176 0.000176 0.000179 0.000212 0.000274 0.000369 0.000502 0.000679 0.000905  0.00119  0.00152  0.00191  0.00233  0.00274   0.0031  0.00335  0.00344  0.00344
        3| 0.000268 0.000268 0.000274 0.000311 0.000379 0.000481 0.000621 0.000802  0.00103   0.0013  0.00161  0.00196  0.00232  0.00266  0.00295  0.00314  0.00321  0.00321
        2| 0.000318 0.000318 0.000326 0.000366 0.000439 0.000546  0.00069 0.000874   0.0011  0.00136  0.00166  0.00198  0.00231  0.00261  0.00286  0.00302  0.00308  0.00308
        1|  0.00033  0.00033 0.000339  0.00038 0.000455 0.000565 0.000713   0.0009  0.00113  0.00139  0.00168    0.002  0.00231  0.00259  0.00283  0.00298  0.00303  0.00303
        0|  0.00033  0.00033 0.000339  0.00038 0.000455 0.000565 0.000713   0.0009  0.00113  0.00139  0.00168    0.002  0.00231  0.00259  0.00283  0.00298  0.00303  0.00303

