nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0118  -0.0118 -0.00846  -0.0083 -0.00818 -0.00776 -0.00706 -0.00619 -0.00523 -0.00424 -0.00329 -0.00228-0.000865  0.00156  0.00704   0.0197   0.0422   0.0422
       16|  -0.0118  -0.0118 -0.00846  -0.0083 -0.00818 -0.00776 -0.00706 -0.00619 -0.00523 -0.00424 -0.00329 -0.00228-0.000865  0.00156  0.00704   0.0197   0.0422   0.0422
       15| -0.00851 -0.00851 -0.00843 -0.00824 -0.00786  -0.0073 -0.00657 -0.00571 -0.00477  -0.0038 -0.00285 -0.00191 -0.00094 0.000473  0.00335   0.0104   0.0219   0.0219
       14| -0.00674 -0.00674 -0.00681 -0.00672 -0.00646 -0.00603 -0.00544 -0.00471 -0.00388 -0.00297   -0.002-0.000935 0.000286  0.00191  0.00445  0.00883    0.014    0.014
       13| -0.00556 -0.00556  -0.0056 -0.00551 -0.00529 -0.00493 -0.00442 -0.00378 -0.00303 -0.00218 -0.00121-9.65e-05  0.00124  0.00297  0.00526  0.00816   0.0106   0.0106
       12| -0.00464 -0.00464 -0.00464 -0.00455 -0.00434 -0.00402 -0.00357   -0.003 -0.00231 -0.00152  -0.0006 0.000468  0.00173  0.00325  0.00501  0.00683  0.00808  0.00808
       11| -0.00388 -0.00388 -0.00387 -0.00377 -0.00357 -0.00327 -0.00286 -0.00235 -0.00173 -0.00101-0.000175 0.000781  0.00187  0.00308  0.00435  0.00548  0.00615  0.00615
       10| -0.00325 -0.00325 -0.00323 -0.00313 -0.00294 -0.00267  -0.0023 -0.00184 -0.00128-0.000639 9.47e-05 0.000914  0.00181  0.00275  0.00365  0.00438  0.00476  0.00476
        9| -0.00273 -0.00273 -0.00271 -0.00261 -0.00243 -0.00218 -0.00184 -0.00143-0.000942-0.000379 0.000251 0.000936  0.00166  0.00237  0.00302  0.00351  0.00375  0.00375
        8|  -0.0023  -0.0023 -0.00227 -0.00218 -0.00202 -0.00179 -0.00149 -0.00112-0.000691-0.000204  0.00033 0.000898  0.00147  0.00203   0.0025  0.00285    0.003    0.003
        7| -0.00195 -0.00195 -0.00192 -0.00183 -0.00168 -0.00148 -0.00121-0.000884-0.000508-8.92e-05 0.000363 0.000832   0.0013  0.00173  0.00209  0.00234  0.00245  0.00245
        6| -0.00167 -0.00167 -0.00164 -0.00156 -0.00142 -0.00123-0.000993-0.000706-0.000377-1.56e-05 0.000368 0.000759  0.00114  0.00148  0.00176  0.00195  0.00203  0.00203
        5| -0.00144 -0.00144 -0.00142 -0.00134 -0.00122 -0.00105-0.000831-0.000575-0.000285 3.04e-05  0.00036 0.000691  0.00101  0.00128  0.00151  0.00166  0.00172  0.00172
        4| -0.00128 -0.00128 -0.00125 -0.00118 -0.00107-0.000909-0.000712-0.000481-0.000221 5.86e-05 0.000348 0.000634 0.000902  0.00114  0.00132  0.00145   0.0015   0.0015
        3| -0.00116 -0.00116 -0.00114 -0.00107-0.000962-0.000814-0.000631-0.000417-0.000179 7.54e-05 0.000336 0.000591 0.000829  0.00103   0.0012   0.0013  0.00135  0.00135
        2| -0.00109 -0.00109 -0.00107   -0.001-0.000899-0.000757-0.000583-0.000379-0.000154 8.49e-05 0.000328 0.000565 0.000784 0.000972  0.00112  0.00122  0.00125  0.00125
        1| -0.00107 -0.00107 -0.00104-0.000978-0.000875-0.000735-0.000563-0.000364-0.000144 8.96e-05 0.000326 0.000556 0.000767 0.000948  0.00109  0.00118  0.00122  0.00122
        0| -0.00107 -0.00107 -0.00104-0.000978-0.000875-0.000735-0.000563-0.000364-0.000144 8.96e-05 0.000326 0.000556 0.000767 0.000948  0.00109  0.00118  0.00122  0.00122

