nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0067  -0.0067 -0.00265 -0.00211 -0.00219 -0.00245 -0.00282 -0.00329 -0.00391 -0.00475 -0.00596 -0.00778  -0.0104  -0.0126 -0.00606   0.0215   0.0702   0.0702
       16|  -0.0067  -0.0067 -0.00265 -0.00211 -0.00219 -0.00245 -0.00282 -0.00329 -0.00391 -0.00475 -0.00596 -0.00778  -0.0104  -0.0126 -0.00606   0.0215   0.0702   0.0702
       15|  -0.0037  -0.0037 -0.00335 -0.00303 -0.00293 -0.00301 -0.00325 -0.00363 -0.00415  -0.0049 -0.00603 -0.00785   -0.011   -0.016  -0.0179 -0.00409   0.0243   0.0243
       14| -0.00275 -0.00275  -0.0027 -0.00262 -0.00265 -0.00279 -0.00303 -0.00338 -0.00386 -0.00455 -0.00558 -0.00729  -0.0103  -0.0151  -0.0192  -0.0135 0.000476 0.000476
       13| -0.00217 -0.00217  -0.0022 -0.00223  -0.0023 -0.00244 -0.00266 -0.00295 -0.00336  -0.0039 -0.00469  -0.0059 -0.00785  -0.0107  -0.0129  -0.0094 -0.00221 -0.00221
       12| -0.00176 -0.00176 -0.00181 -0.00186 -0.00194 -0.00206 -0.00223 -0.00244 -0.00271 -0.00305 -0.00348 -0.00403 -0.00474 -0.00545 -0.00521 -0.00204  0.00218  0.00218
       11| -0.00142 -0.00142 -0.00147 -0.00152 -0.00159 -0.00167 -0.00178  -0.0019 -0.00203 -0.00216 -0.00226 -0.00228 -0.00212 -0.00153-2.49e-06  0.00285  0.00556  0.00556
       10| -0.00113 -0.00113 -0.00117 -0.00121 -0.00125  -0.0013 -0.00135 -0.00138 -0.00139 -0.00135 -0.00122-0.000922-0.000346 0.000687  0.00229  0.00435    0.006    0.006
        9|-0.000874-0.000874-0.000904-0.000928-0.000948-0.000959-0.000955-0.000923-0.000845-0.000694-0.000431-6.26e-07 0.000679  0.00165  0.00289  0.00416  0.00503  0.00503
        8|-0.000649-0.000649-0.000671-0.000681-0.000679-0.000661-0.000617-0.000537-0.000404-0.000195 0.000119 0.000573  0.00119  0.00197  0.00284  0.00359  0.00403  0.00403
        7|-0.000456-0.000456 -0.00047-0.000468 -0.00045-0.000409-0.000338-0.000228-6.55e-05 0.000165 0.000482 0.000901  0.00142  0.00201   0.0026  0.00307  0.00329  0.00329
        6|-0.000293-0.000293-0.000302-0.000291 -0.00026-0.000204-0.000117 9.63e-06 0.000184 0.000415 0.000712  0.00108   0.0015  0.00194  0.00236  0.00266  0.00278  0.00278
        5|-0.000162-0.000162-0.000167 -0.00015 -0.00011-4.37e-05 5.32e-05 0.000186 0.000361 0.000583 0.000852  0.00117  0.00151  0.00185  0.00215  0.00235  0.00243  0.00243
        4| -6.3e-05 -6.3e-05-6.42e-05-4.26e-05 3.04e-06 7.52e-05 0.000177 0.000312 0.000484 0.000692 0.000936  0.00121  0.00149  0.00176  0.00199  0.00214  0.00219  0.00219
        3| 4.42e-06 4.42e-06 5.53e-06 3.05e-05 8.01e-05 0.000156 0.000261 0.000397 0.000564 0.000761 0.000985  0.00123  0.00147  0.00169  0.00188    0.002  0.00204  0.00204
        2| 4.02e-05 4.02e-05 4.31e-05 7.04e-05 0.000123 0.000202 0.000309 0.000445  0.00061 0.000801  0.00101  0.00123  0.00145  0.00165  0.00182  0.00192  0.00195  0.00195
        1|  4.6e-05  4.6e-05 4.98e-05 7.84e-05 0.000133 0.000215 0.000324 0.000462 0.000628 0.000818  0.00103  0.00124  0.00145  0.00165   0.0018  0.00189  0.00193  0.00193
        0|  4.6e-05  4.6e-05 4.98e-05 7.84e-05 0.000133 0.000215 0.000324 0.000462 0.000628 0.000818  0.00103  0.00124  0.00145  0.00165   0.0018  0.00189  0.00193  0.00193

