nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00704 -0.00704 -0.00291 -0.00224 -0.00221 -0.00237 -0.00265 -0.00306 -0.00362 -0.00443 -0.00564  -0.0074  -0.0095  -0.0099 -0.00118   0.0278    0.077    0.077
       16| -0.00704 -0.00704 -0.00291 -0.00224 -0.00221 -0.00237 -0.00265 -0.00306 -0.00362 -0.00443 -0.00564  -0.0074  -0.0095  -0.0099 -0.00118   0.0278    0.077    0.077
       15| -0.00396 -0.00396 -0.00356 -0.00315 -0.00296 -0.00298 -0.00315 -0.00348 -0.00399 -0.00477   -0.006 -0.00794  -0.0108  -0.0142  -0.0136  0.00155   0.0303   0.0303
       14| -0.00301 -0.00301 -0.00292 -0.00278 -0.00276 -0.00285 -0.00307 -0.00343 -0.00398 -0.00481 -0.00615 -0.00832  -0.0118  -0.0163  -0.0192  -0.0134-1.09e-05-1.09e-05
       13| -0.00241 -0.00241 -0.00242 -0.00241 -0.00247  -0.0026 -0.00284  -0.0032 -0.00374 -0.00457 -0.00589 -0.00811  -0.0118  -0.0168  -0.0205  -0.0174 -0.00974 -0.00974
       12| -0.00196 -0.00196   -0.002 -0.00204 -0.00212 -0.00226 -0.00248  -0.0028 -0.00326 -0.00394 -0.00502 -0.00681 -0.00974  -0.0136  -0.0162  -0.0135 -0.00866 -0.00866
       11| -0.00157 -0.00157 -0.00162 -0.00167 -0.00174 -0.00186 -0.00203 -0.00226 -0.00258 -0.00303  -0.0037 -0.00474 -0.00632 -0.00818 -0.00895 -0.00633 -0.00287 -0.00287
       10| -0.00122 -0.00122 -0.00126  -0.0013 -0.00136 -0.00143 -0.00154 -0.00166 -0.00182 -0.00202 -0.00226 -0.00257 -0.00293 -0.00309 -0.00225 0.000421  0.00303  0.00303
        9|-0.000892-0.000892 -0.00092-0.000948-0.000978 -0.00101 -0.00104 -0.00107 -0.00108 -0.00106-0.000985-0.000796-0.000402 0.000429  0.00199  0.00437  0.00628  0.00628
        8|-0.000593-0.000593-0.000612-0.000623-0.000625-0.000615-0.000588-0.000532-0.000432-0.000261 1.89e-05 0.000467  0.00118  0.00227  0.00376  0.00547   0.0067   0.0067
        7|-0.000326-0.000326-0.000337-0.000332-0.000309-0.000264-0.000189-7.25e-05 0.000103 0.000363  0.00074  0.00128  0.00203  0.00301  0.00414  0.00521  0.00588  0.00588
        6|-9.55e-05-9.55e-05  -0.0001-8.15e-05-3.89e-05 3.29e-05 0.000142 0.000298 0.000518 0.000819  0.00122  0.00176  0.00243  0.00322  0.00402  0.00468  0.00502  0.00502
        5| 9.46e-05 9.46e-05 9.53e-05 0.000124 0.000181 0.000272 0.000403 0.000584 0.000824  0.00114  0.00153  0.00202  0.00259  0.00321  0.00378  0.00421   0.0044   0.0044
        4| 0.000242 0.000242 0.000247 0.000282  0.00035 0.000454 0.000599 0.000792  0.00104  0.00135  0.00173  0.00216  0.00264  0.00313  0.00356  0.00386  0.00398  0.00398
        3| 0.000344 0.000344 0.000352 0.000393 0.000468  0.00058 0.000734 0.000934  0.00118  0.00149  0.00184  0.00223  0.00265  0.00305  0.00339  0.00362  0.00371  0.00371
        2|   0.0004   0.0004  0.00041 0.000455 0.000535 0.000653 0.000813  0.00102  0.00127  0.00156   0.0019  0.00227  0.00264    0.003  0.00329  0.00348  0.00355  0.00355
        1| 0.000414 0.000414 0.000425 0.000471 0.000554 0.000676 0.000839  0.00105   0.0013  0.00159  0.00193  0.00229  0.00265  0.00298  0.00326  0.00343   0.0035   0.0035
        0| 0.000414 0.000414 0.000425 0.000471 0.000554 0.000676 0.000839  0.00105   0.0013  0.00159  0.00193  0.00229  0.00265  0.00298  0.00326  0.00343   0.0035   0.0035

