t: 9.05029
nCells: 16x16, dx: 0.125, dy: 0.125

u (19x18): 
         |        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|        0     1.92     1.87     1.83     1.79     1.77     1.74     1.72      1.7     1.68     1.66     1.65     1.63     1.62     1.65     1.76        0
       16|        0    0.079    0.133    0.173    0.205    0.233    0.257    0.278    0.298    0.317    0.335    0.354     0.37    0.379    0.349    0.236        0
       15|        0  -0.0357  -0.0347  -0.0268   -0.018 -0.00899 6.17e-05  0.00946   0.0196   0.0316   0.0467   0.0665   0.0902    0.114    0.122   0.0801        0
       14|        0 -0.00858  -0.0168  -0.0208  -0.0221  -0.0219  -0.0204  -0.0176   -0.013 -0.00554  0.00576   0.0214   0.0393    0.049   0.0424   0.0187        0
       13|        0 -0.00625  -0.0125  -0.0165  -0.0191  -0.0205  -0.0209  -0.0206  -0.0192  -0.0165  -0.0124 -0.00712 -0.00293 -0.00514  -0.0158  -0.0176        0
       12|        0 -0.00435  -0.0096  -0.0138   -0.017  -0.0193  -0.0212  -0.0228  -0.0245  -0.0269   -0.031  -0.0378  -0.0477  -0.0581  -0.0594  -0.0405        0
       11|        0 -0.00339 -0.00797  -0.0121  -0.0156  -0.0187  -0.0216  -0.0247  -0.0287  -0.0346  -0.0439  -0.0581  -0.0757  -0.0896  -0.0867  -0.0553        0
       10|        0 -0.00287 -0.00701   -0.011  -0.0147  -0.0182  -0.0218  -0.0258  -0.0309  -0.0379  -0.0483  -0.0633  -0.0818  -0.0972  -0.0959  -0.0627        0
        9|        0 -0.00257  -0.0064  -0.0103   -0.014  -0.0176  -0.0215  -0.0258   -0.031  -0.0376  -0.0465  -0.0581  -0.0718  -0.0837  -0.0843  -0.0583        0
        8|        0 -0.00238 -0.00597 -0.00966  -0.0133  -0.0169  -0.0207  -0.0248  -0.0296  -0.0351  -0.0417  -0.0492  -0.0567  -0.0621  -0.0601  -0.0416        0
        7|        0 -0.00225 -0.00562 -0.00913  -0.0126  -0.0161  -0.0196  -0.0233  -0.0273  -0.0316   -0.036  -0.0402  -0.0432  -0.0433  -0.0379  -0.0237        0
        6|        0 -0.00214 -0.00532 -0.00864  -0.0119  -0.0152  -0.0184  -0.0216  -0.0248  -0.0279  -0.0306  -0.0325  -0.0328  -0.0303  -0.0238  -0.0127        0
        5|        0 -0.00204 -0.00506  -0.0082  -0.0113  -0.0143  -0.0171  -0.0199  -0.0224  -0.0245   -0.026  -0.0265  -0.0254   -0.022  -0.0159 -0.00751        0
        4|        0 -0.00197 -0.00484 -0.00781  -0.0107  -0.0135   -0.016  -0.0183  -0.0203  -0.0217  -0.0224  -0.0221  -0.0204  -0.0169  -0.0116 -0.00514        0
        3|        0 -0.00188 -0.00462 -0.00744  -0.0102  -0.0127   -0.015   -0.017  -0.0186  -0.0196  -0.0198   -0.019   -0.017  -0.0137 -0.00918 -0.00395        0
        2|        0 -0.00169 -0.00417 -0.00674 -0.00921  -0.0115  -0.0136  -0.0154  -0.0167  -0.0174  -0.0174  -0.0165  -0.0146  -0.0116 -0.00761 -0.00323        0
        1|        0-0.000987 -0.00257 -0.00424 -0.00587 -0.00743 -0.00887  -0.0101  -0.0111  -0.0117  -0.0118  -0.0112 -0.00995 -0.00788 -0.00514 -0.00213        0
        0|        0 0.000985  0.00256  0.00423  0.00586  0.00741  0.00884   0.0101   0.0111   0.0116   0.0117   0.0112   0.0099  0.00784  0.00511  0.00211        0

v (18x19): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
