nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00715 -0.00715 -0.00299 -0.00228 -0.00223 -0.00237 -0.00264 -0.00302 -0.00358 -0.00438 -0.00553 -0.00714 -0.00883 -0.00824  0.00145   0.0303   0.0785   0.0785
       16| -0.00715 -0.00715 -0.00299 -0.00228 -0.00223 -0.00237 -0.00264 -0.00302 -0.00358 -0.00438 -0.00553 -0.00714 -0.00883 -0.00824  0.00145   0.0303   0.0785   0.0785
       15| -0.00406 -0.00406 -0.00364  -0.0032 -0.00299 -0.00299 -0.00316 -0.00348 -0.00398 -0.00476 -0.00596 -0.00778  -0.0103  -0.0126  -0.0104  0.00507   0.0329   0.0329
       14| -0.00313 -0.00313 -0.00303 -0.00287 -0.00283 -0.00291 -0.00313 -0.00349 -0.00406 -0.00493 -0.00628 -0.00839  -0.0115  -0.0149  -0.0161 -0.00978  0.00275  0.00275
       13| -0.00253 -0.00253 -0.00254 -0.00252 -0.00257  -0.0027 -0.00295 -0.00334 -0.00393 -0.00484 -0.00631 -0.00871  -0.0124  -0.0168  -0.0194  -0.0163 -0.00936 -0.00936
       12| -0.00208 -0.00208 -0.00211 -0.00215 -0.00224 -0.00239 -0.00263   -0.003 -0.00355 -0.00439 -0.00576 -0.00806  -0.0117   -0.016  -0.0185  -0.0157   -0.011   -0.011
       11| -0.00167 -0.00167 -0.00172 -0.00177 -0.00186   -0.002  -0.0022  -0.0025 -0.00292 -0.00357 -0.00459 -0.00629 -0.00888  -0.0119  -0.0132  -0.0106 -0.00701 -0.00701
       10|  -0.0013  -0.0013 -0.00134 -0.00139 -0.00146 -0.00156  -0.0017 -0.00189 -0.00215 -0.00252 -0.00308 -0.00394 -0.00517 -0.00639 -0.00634 -0.00369-0.000957-0.000957
        9|-0.000944-0.000944-0.000974 -0.00101 -0.00105  -0.0011 -0.00117 -0.00125 -0.00134 -0.00145 -0.00158 -0.00173 -0.00183 -0.00164-0.000466  0.00207  0.00418  0.00418
        8|-0.000614-0.000614-0.000635 -0.00065-0.000661-0.000667-0.000663-0.000642-0.000593-0.000497-0.000325-2.17e-05 0.000506  0.00148  0.00305  0.00517   0.0067   0.0067
        7|-0.000315-0.000315-0.000327-0.000324-0.000307 -0.00027-0.000207-0.000107 4.58e-05 0.000277 0.000625  0.00114  0.00191  0.00302  0.00441  0.00589  0.00686  0.00686
        6|-5.36e-05-5.36e-05-5.87e-05-4.03e-05  1.6e-06 7.21e-05 0.000179 0.000335 0.000555 0.000862  0.00129  0.00187  0.00264   0.0036  0.00465  0.00557   0.0061   0.0061
        5| 0.000164 0.000164 0.000165 0.000195 0.000256 0.000352  0.00049 0.000681 0.000938  0.00128  0.00172  0.00229  0.00298  0.00375   0.0045  0.00509  0.00537  0.00537
        4| 0.000333 0.000333 0.000339 0.000379 0.000453 0.000566 0.000724 0.000937  0.00121  0.00156    0.002  0.00252  0.00311  0.00373  0.00429  0.00469  0.00485  0.00485
        3| 0.000451 0.000451  0.00046 0.000507  0.00059 0.000716 0.000887  0.00111   0.0014  0.00175  0.00216  0.00264  0.00315  0.00367  0.00411  0.00441  0.00452  0.00452
        2| 0.000516 0.000516 0.000528 0.000579 0.000669 0.000802 0.000982  0.00121   0.0015  0.00185  0.00225   0.0027  0.00317  0.00362  0.00399  0.00424  0.00433  0.00433
        1| 0.000532 0.000532 0.000545 0.000597  0.00069 0.000828  0.00101  0.00125  0.00154  0.00189  0.00229  0.00273  0.00318   0.0036  0.00395  0.00418  0.00426  0.00426
        0| 0.000532 0.000532 0.000545 0.000597  0.00069 0.000828  0.00101  0.00125  0.00154  0.00189  0.00229  0.00273  0.00318   0.0036  0.00395  0.00418  0.00426  0.00426

