nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00942 -0.00942 -0.00595 -0.00597  -0.0063 -0.00646 -0.00641 -0.00616 -0.00577 -0.00534 -0.00498 -0.00477 -0.00433 -0.00235  0.00392   0.0202   0.0486   0.0486
       16| -0.00942 -0.00942 -0.00595 -0.00597  -0.0063 -0.00646 -0.00641 -0.00616 -0.00577 -0.00534 -0.00498 -0.00477 -0.00433 -0.00235  0.00392   0.0202   0.0486   0.0486
       15| -0.00646 -0.00646  -0.0064 -0.00639 -0.00638 -0.00631 -0.00611 -0.00578 -0.00535 -0.00488 -0.00446 -0.00421 -0.00416 -0.00378 -0.00118  0.00756   0.0227   0.0227
       14| -0.00514 -0.00514 -0.00524  -0.0053 -0.00532 -0.00525 -0.00507 -0.00477 -0.00438 -0.00391  -0.0034 -0.00288 -0.00231 -0.00146  0.00061   0.0058   0.0128   0.0128
       13| -0.00427 -0.00427 -0.00436  -0.0044 -0.00439  -0.0043 -0.00412 -0.00383 -0.00343 -0.00293 -0.00233  -0.0016-0.000627 0.000801   0.0031  0.00665     0.01     0.01
       12|  -0.0036  -0.0036 -0.00365 -0.00366 -0.00362 -0.00351 -0.00331 -0.00301 -0.00261 -0.00209 -0.00144-0.000614 0.000478  0.00195  0.00391   0.0062  0.00794  0.00794
       11| -0.00303 -0.00303 -0.00306 -0.00305 -0.00298 -0.00285 -0.00264 -0.00234 -0.00194 -0.00142-0.000779 3.27e-05  0.00105   0.0023  0.00374  0.00514  0.00604  0.00604
       10| -0.00255 -0.00255 -0.00257 -0.00254 -0.00245 -0.00231  -0.0021  -0.0018 -0.00141-0.000922-0.000321 0.000406  0.00127  0.00224  0.00325  0.00412   0.0046   0.0046
        9| -0.00215 -0.00215 -0.00215 -0.00211 -0.00202 -0.00187 -0.00166 -0.00137 -0.00101-0.000563-2.79e-05 0.000594  0.00129  0.00203  0.00274  0.00329  0.00357  0.00357
        8| -0.00181 -0.00181 -0.00181 -0.00176 -0.00166 -0.00152 -0.00131 -0.00104-0.000713-0.000314 0.000149 0.000668  0.00122  0.00178  0.00229  0.00266  0.00283  0.00283
        7| -0.00153 -0.00153 -0.00152 -0.00147 -0.00138 -0.00123 -0.00104-0.000796-0.000497-0.000147 0.000249 0.000678  0.00112  0.00155  0.00192  0.00218  0.00229  0.00229
        6| -0.00131 -0.00131 -0.00129 -0.00124 -0.00115 -0.00101-0.000835-0.000611-0.000344-3.72e-05 0.000301 0.000657  0.00101  0.00135  0.00162  0.00181  0.00189  0.00189
        5| -0.00113 -0.00113 -0.00111 -0.00106-0.000975-0.000847 -0.00068-0.000475-0.000236 3.37e-05 0.000325 0.000625 0.000918  0.00118   0.0014  0.00155   0.0016   0.0016
        4|-0.000993-0.000993-0.000979 -0.00093-0.000845-0.000724-0.000568 -0.00038-0.000162 7.86e-05 0.000334 0.000592  0.00084  0.00106  0.00124  0.00135   0.0014   0.0014
        3|  -0.0009  -0.0009-0.000886-0.000837-0.000755-0.000639-0.000492-0.000315-0.000114 0.000106 0.000336 0.000566 0.000783 0.000974  0.00112  0.00122  0.00126  0.00126
        2|-0.000845-0.000845-0.000831-0.000783-0.000702 -0.00059-0.000447-0.000277-8.55e-05 0.000122 0.000337  0.00055  0.00075 0.000923  0.00106  0.00115  0.00118  0.00118
        1|-0.000829-0.000829-0.000814-0.000766-0.000685-0.000572-0.000431-0.000263-7.39e-05  0.00013  0.00034 0.000546 0.000739 0.000905  0.00104  0.00112  0.00115  0.00115
        0|-0.000829-0.000829-0.000814-0.000766-0.000685-0.000572-0.000431-0.000263-7.39e-05  0.00013  0.00034 0.000546 0.000739 0.000905  0.00104  0.00112  0.00115  0.00115

