nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0266  -0.0266  -0.0187  -0.0138  -0.0103 -0.00758 -0.00522 -0.00309 -0.00108 0.000889  0.00289  0.00502  0.00739   0.0102   0.0137   0.0187   0.0269   0.0269
       16|  -0.0266  -0.0266  -0.0187  -0.0138  -0.0103 -0.00758 -0.00522 -0.00309 -0.00108 0.000889  0.00289  0.00502  0.00739   0.0102   0.0137   0.0187   0.0269   0.0269
       15|  -0.0188  -0.0188  -0.0157  -0.0124 -0.00963 -0.00717 -0.00498 -0.00296 -0.00104 0.000856  0.00278   0.0048  0.00699  0.00945   0.0123   0.0156   0.0188   0.0188
       14|  -0.0142  -0.0142  -0.0127  -0.0106 -0.00852 -0.00649 -0.00457 -0.00274-0.000961 0.000796  0.00257  0.00441  0.00634  0.00838   0.0105   0.0126   0.0141   0.0141
       13|  -0.0111  -0.0111  -0.0102  -0.0089 -0.00733  -0.0057 -0.00407 -0.00246-0.000867 0.000718  0.00231  0.00392  0.00557  0.00721   0.0088   0.0102    0.011    0.011
       12| -0.00884 -0.00884 -0.00831 -0.00738 -0.00621 -0.00491 -0.00354 -0.00216-0.000766  0.00063  0.00203  0.00342  0.00479   0.0061  0.00729  0.00824  0.00878  0.00878
       11| -0.00716 -0.00716  -0.0068 -0.00612 -0.00522 -0.00418 -0.00305 -0.00187-0.000667 0.000542  0.00174  0.00293  0.00406  0.00512  0.00603  0.00671  0.00709  0.00709
       10| -0.00586 -0.00586 -0.00559 -0.00508 -0.00437 -0.00353  -0.0026  -0.0016-0.000577 0.000459  0.00149  0.00248  0.00342  0.00427  0.00498   0.0055  0.00578  0.00578
        9| -0.00483 -0.00483 -0.00463 -0.00423 -0.00367 -0.00298  -0.0022 -0.00137-0.000497 0.000385  0.00126  0.00209  0.00287  0.00357  0.00413  0.00454  0.00475  0.00475
        8| -0.00402 -0.00402 -0.00386 -0.00354 -0.00308 -0.00252 -0.00187 -0.00117-0.000428  0.00032  0.00106  0.00177  0.00242  0.00298  0.00344  0.00377  0.00393  0.00393
        7| -0.00338 -0.00338 -0.00325 -0.00299 -0.00261 -0.00214 -0.00159-0.000999-0.000371 0.000266 0.000894  0.00149  0.00204  0.00251  0.00289  0.00315  0.00329  0.00329
        6| -0.00288 -0.00288 -0.00276 -0.00255 -0.00223 -0.00183 -0.00137-0.000862-0.000325 0.000222 0.000759  0.00127  0.00173  0.00213  0.00245  0.00267  0.00278  0.00278
        5| -0.00248 -0.00248 -0.00239  -0.0022 -0.00193 -0.00159 -0.00119-0.000754-0.000288 0.000186 0.000652  0.00109  0.00149  0.00184  0.00211  0.00229  0.00239  0.00239
        4| -0.00219 -0.00219 -0.00211 -0.00194 -0.00171 -0.00141 -0.00106-0.000671 -0.00026 0.000159  0.00057 0.000959  0.00131  0.00161  0.00185  0.00201  0.00209  0.00209
        3| -0.00198 -0.00198  -0.0019 -0.00176 -0.00155 -0.00128-0.000962-0.000611 -0.00024 0.000139 0.000511 0.000862  0.00118  0.00145  0.00166  0.00181  0.00188  0.00188
        2| -0.00184 -0.00184 -0.00177 -0.00164 -0.00144 -0.00119-0.000899-0.000573-0.000227 0.000126 0.000473 0.000799  0.00109  0.00134  0.00154  0.00168  0.00174  0.00174
        1| -0.00178 -0.00178 -0.00171 -0.00158 -0.00139 -0.00115-0.000869-0.000554 -0.00022  0.00012 0.000454 0.000769  0.00105  0.00129  0.00148  0.00161  0.00168  0.00168
        0| -0.00178 -0.00178 -0.00171 -0.00158 -0.00139 -0.00115-0.000869-0.000554 -0.00022  0.00012 0.000454 0.000769  0.00105  0.00129  0.00148  0.00161  0.00168  0.00168

