nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00671 -0.00671 -0.00265  -0.0021 -0.00218 -0.00243 -0.00279 -0.00327 -0.00389 -0.00472 -0.00594 -0.00777  -0.0104  -0.0126 -0.00604   0.0217   0.0705   0.0705
       16| -0.00671 -0.00671 -0.00265  -0.0021 -0.00218 -0.00243 -0.00279 -0.00327 -0.00389 -0.00472 -0.00594 -0.00777  -0.0104  -0.0126 -0.00604   0.0217   0.0705   0.0705
       15|  -0.0037  -0.0037 -0.00335 -0.00302 -0.00291   -0.003 -0.00323  -0.0036 -0.00413 -0.00488 -0.00602 -0.00786  -0.0111  -0.0161   -0.018 -0.00411   0.0244   0.0244
       14| -0.00275 -0.00275 -0.00269 -0.00261 -0.00264 -0.00277 -0.00301 -0.00337 -0.00385 -0.00455  -0.0056 -0.00733  -0.0104  -0.0152  -0.0194  -0.0137 0.000264 0.000264
       13| -0.00217 -0.00217  -0.0022 -0.00222  -0.0023 -0.00244 -0.00265 -0.00295 -0.00336 -0.00392 -0.00472 -0.00597 -0.00799  -0.0109  -0.0133 -0.00981 -0.00257 -0.00257
       12| -0.00176 -0.00176 -0.00181 -0.00186 -0.00194 -0.00206 -0.00223 -0.00244 -0.00272 -0.00307 -0.00351  -0.0041 -0.00486 -0.00566 -0.00552 -0.00238  0.00188  0.00188
       11| -0.00142 -0.00142 -0.00147 -0.00152 -0.00158 -0.00167 -0.00178  -0.0019 -0.00204 -0.00217 -0.00228 -0.00232  -0.0022 -0.00165-0.000159   0.0027  0.00545  0.00545
       10| -0.00113 -0.00113 -0.00117  -0.0012 -0.00125  -0.0013 -0.00134 -0.00138  -0.0014 -0.00136 -0.00123-0.000947-0.000383 0.000644  0.00226  0.00436  0.00604  0.00604
        9|-0.000868-0.000868-0.000898-0.000922-0.000942-0.000954 -0.00095 -0.00092-0.000844-0.000696-0.000436-7.19e-06 0.000674  0.00166  0.00291  0.00421  0.00511  0.00511
        8|-0.000642-0.000642-0.000663-0.000673-0.000672-0.000653 -0.00061-0.000531-0.000398-0.000189 0.000124  0.00058  0.00121    0.002  0.00287  0.00365   0.0041   0.0041
        7|-0.000446-0.000446-0.000461-0.000459 -0.00044-0.000399-0.000329-0.000219-5.56e-05 0.000176 0.000495 0.000917  0.00144  0.00204  0.00265  0.00312  0.00335  0.00335
        6|-0.000283-0.000283-0.000291-0.000281-0.000249-0.000193-0.000105  2.2e-05 0.000197  0.00043 0.000729   0.0011  0.00152  0.00198   0.0024  0.00271  0.00283  0.00283
        5|-0.000151-0.000151-0.000155-0.000138-9.73e-05-3.08e-05 6.68e-05 0.000201 0.000377 0.000601 0.000873  0.00119  0.00154  0.00188  0.00219   0.0024  0.00248  0.00248
        4|-5.04e-05-5.04e-05-5.15e-05-2.95e-05 1.65e-05 8.94e-05 0.000192 0.000329 0.000502 0.000712 0.000959  0.00123  0.00152  0.00179  0.00203  0.00218  0.00224  0.00224
        3| 1.77e-05 1.77e-05  1.9e-05 4.43e-05 9.44e-05 0.000171 0.000277 0.000414 0.000583 0.000782  0.00101  0.00125   0.0015  0.00173  0.00192  0.00204  0.00208  0.00208
        2| 5.39e-05 5.39e-05  5.7e-05 8.47e-05 0.000138 0.000218 0.000326 0.000464  0.00063 0.000823  0.00104  0.00126  0.00149  0.00169  0.00185  0.00196  0.00199  0.00199
        1| 5.99e-05 5.99e-05 6.39e-05 9.28e-05 0.000148 0.000231 0.000341 0.000481 0.000648  0.00084  0.00105  0.00127  0.00148  0.00168  0.00183  0.00193  0.00196  0.00196
        0| 5.99e-05 5.99e-05 6.39e-05 9.28e-05 0.000148 0.000231 0.000341 0.000481 0.000648  0.00084  0.00105  0.00127  0.00148  0.00168  0.00183  0.00193  0.00196  0.00196

