nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00306 -0.00202 -0.00183 -0.00186 -0.00201 -0.00222 -0.00253 -0.00292 -0.00344 -0.00412 -0.00503 -0.00624 -0.00782 -0.00957  -0.0105 -0.00645  0.00995   0.0502    0.113    0.113
       20| -0.00855 -0.00855 -0.00306 -0.00202 -0.00183 -0.00186 -0.00201 -0.00222 -0.00253 -0.00292 -0.00344 -0.00412 -0.00503 -0.00624 -0.00782 -0.00957  -0.0105 -0.00645  0.00995   0.0502    0.113    0.113
       19|  -0.0045  -0.0045 -0.00383 -0.00317 -0.00279 -0.00264 -0.00266 -0.00277   -0.003 -0.00334 -0.00381 -0.00446 -0.00535 -0.00658 -0.00828  -0.0104  -0.0126  -0.0131 -0.00597   0.0173    0.054    0.054
       18| -0.00324 -0.00324 -0.00308 -0.00279 -0.00262 -0.00257 -0.00263 -0.00278 -0.00302 -0.00338 -0.00389 -0.00458 -0.00554 -0.00689 -0.00882  -0.0114  -0.0143  -0.0161  -0.0139 -0.00333   0.0131   0.0131
       17| -0.00253 -0.00253  -0.0025  -0.0024 -0.00235 -0.00237 -0.00246 -0.00264 -0.00291 -0.00329 -0.00382 -0.00456 -0.00561 -0.00714 -0.00939  -0.0126  -0.0165  -0.0196  -0.0196  -0.0144 -0.00618 -0.00618
       16| -0.00203 -0.00203 -0.00205 -0.00203 -0.00204  -0.0021 -0.00223 -0.00242 -0.00269 -0.00307  -0.0036 -0.00433  -0.0054 -0.00702 -0.00954  -0.0133  -0.0182  -0.0226  -0.0236  -0.0193  -0.0135  -0.0135
       15| -0.00162 -0.00162 -0.00165 -0.00168 -0.00172  -0.0018 -0.00193 -0.00211 -0.00237 -0.00272 -0.00319 -0.00386 -0.00485 -0.00636  -0.0088  -0.0126  -0.0176  -0.0219  -0.0225  -0.0182  -0.0134  -0.0134
       14| -0.00126 -0.00126 -0.00129 -0.00133 -0.00138 -0.00146 -0.00158 -0.00174 -0.00195 -0.00224 -0.00263 -0.00316 -0.00394 -0.00514 -0.00705    -0.01  -0.0139  -0.0171  -0.0169  -0.0125 -0.00848 -0.00848
       13|-0.000915-0.000915-0.000948-0.000984 -0.00103  -0.0011  -0.0012 -0.00132 -0.00148 -0.00168 -0.00195  -0.0023  -0.0028 -0.00354 -0.00468 -0.00638 -0.00848 -0.00998 -0.00886 -0.00484 -0.00163 -0.00163
       12|-0.000591-0.000591 -0.00062 -0.00065-0.000688-0.000737-0.000799-0.000876-0.000969 -0.00108 -0.00122 -0.00139  -0.0016 -0.00189 -0.00228  -0.0028 -0.00329 -0.00315 -0.00132  0.00211  0.00443  0.00443
       11|-0.000284-0.000284-0.000308 -0.00033-0.000353-0.000378-0.000406-0.000435-0.000463-0.000488-0.000505-0.000506-0.000481-0.000414-0.000273 5.12e-07 0.000554  0.00173  0.00379  0.00642  0.00796  0.00796
       10| 3.52e-06 3.52e-06-1.54e-05-2.68e-05-3.36e-05-3.55e-05-3.04e-05-1.53e-05 1.45e-05 6.59e-05 0.000149 0.000278 0.000475 0.000773  0.00122  0.00188  0.00291  0.00433  0.00611  0.00787  0.00881  0.00881
        9| 0.000269 0.000269 0.000255 0.000253 0.000262 0.000282 0.000316 0.000369 0.000447 0.000559 0.000716 0.000935  0.00124  0.00166  0.00224  0.00304  0.00408  0.00533  0.00663  0.00769   0.0082   0.0082
        8| 0.000509 0.000509 0.000499 0.000506 0.000528 0.000567 0.000626 0.000709 0.000824 0.000979  0.00119  0.00146  0.00182  0.00229  0.00289  0.00366  0.00457  0.00554  0.00645  0.00708  0.00733  0.00733
        7|  0.00072  0.00072 0.000714 0.000728 0.000762 0.000815 0.000893    0.001  0.00114  0.00133  0.00156  0.00186  0.00224  0.00271  0.00329  0.00396  0.00471  0.00545  0.00609   0.0065  0.00663  0.00663
        6| 0.000899 0.000899 0.000897 0.000917 0.000959  0.00102  0.00112  0.00124   0.0014   0.0016  0.00185  0.00216  0.00254  0.00299  0.00351  0.00409   0.0047  0.00527  0.00574  0.00603  0.00611  0.00611
        5|  0.00105  0.00105  0.00105  0.00107  0.00112  0.00119   0.0013  0.00143   0.0016  0.00181  0.00207  0.00238  0.00274  0.00316  0.00363  0.00413  0.00463  0.00509  0.00545  0.00566  0.00572  0.00572
        4|  0.00116  0.00116  0.00116  0.00119  0.00124  0.00132  0.00143  0.00157  0.00175  0.00197  0.00223  0.00253  0.00288  0.00327   0.0037  0.00413  0.00456  0.00493  0.00522   0.0054  0.00544  0.00544
        3|  0.00123  0.00123  0.00123  0.00127  0.00132  0.00141  0.00153  0.00167  0.00186  0.00208  0.00234  0.00263  0.00297  0.00334  0.00373  0.00412   0.0045  0.00482  0.00507  0.00522  0.00526  0.00526
        2|  0.00127  0.00127  0.00128  0.00131  0.00137  0.00146  0.00158  0.00173  0.00192  0.00214   0.0024  0.00269  0.00302  0.00338  0.00375  0.00411  0.00446  0.00475  0.00498  0.00511  0.00515  0.00515
        1|  0.00128  0.00128  0.00128  0.00131  0.00138  0.00147  0.00159  0.00174  0.00193  0.00216  0.00242  0.00272  0.00304  0.00339  0.00376  0.00412  0.00445  0.00474  0.00495  0.00508  0.00512  0.00512
        0|  0.00128  0.00128  0.00128  0.00131  0.00138  0.00147  0.00159  0.00174  0.00193  0.00216  0.00242  0.00272  0.00304  0.00339  0.00376  0.00412  0.00445  0.00474  0.00495  0.00508  0.00512  0.00512

