nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0363  -0.0363  -0.0264  -0.0203  -0.0161  -0.0127 -0.00995 -0.00751  -0.0053 -0.00323 -0.00123 0.000738  0.00273   0.0048  0.00701  0.00944   0.0122   0.0156   0.0199    0.026   0.0362   0.0362
       20|  -0.0363  -0.0363  -0.0264  -0.0203  -0.0161  -0.0127 -0.00995 -0.00751  -0.0053 -0.00323 -0.00123 0.000738  0.00273   0.0048  0.00701  0.00944   0.0122   0.0156   0.0199    0.026   0.0362   0.0362
       19|  -0.0265  -0.0265  -0.0226  -0.0186  -0.0151  -0.0122  -0.0096 -0.00729 -0.00516 -0.00315 -0.00121 0.000716  0.00266  0.00467   0.0068  0.00911   0.0117   0.0146   0.0181   0.0221   0.0262   0.0262
       18|  -0.0206  -0.0206  -0.0188  -0.0162  -0.0137  -0.0112 -0.00899 -0.00689 -0.00491 -0.00301 -0.00116 0.000675  0.00252  0.00442  0.00641  0.00851   0.0108   0.0132   0.0158   0.0184   0.0202   0.0202
       17|  -0.0166  -0.0166  -0.0156   -0.014  -0.0121  -0.0101 -0.00822 -0.00636 -0.00457 -0.00281 -0.00109 0.000618  0.00234  0.00409  0.00589  0.00775  0.00968   0.0116   0.0135   0.0152   0.0163   0.0163
       16|  -0.0137  -0.0137  -0.0131   -0.012  -0.0106   -0.009 -0.00739 -0.00578 -0.00418 -0.00259 -0.00102 0.000551  0.00212  0.00371  0.00532  0.00693  0.00855   0.0101   0.0115   0.0127   0.0133   0.0133
       15|  -0.0115  -0.0115  -0.0111  -0.0102 -0.00916 -0.00791 -0.00657 -0.00518 -0.00377 -0.00236 -0.00094 0.000478   0.0019  0.00332  0.00473  0.00612  0.00746  0.00872  0.00981   0.0106   0.0111   0.0111
       14| -0.00972 -0.00972  -0.0094 -0.00878 -0.00793 -0.00692  -0.0058 -0.00461 -0.00338 -0.00213-0.000863 0.000405  0.00167  0.00292  0.00416  0.00535  0.00647  0.00749  0.00835  0.00897   0.0093   0.0093
       13| -0.00828 -0.00828 -0.00803 -0.00754 -0.00686 -0.00603 -0.00509 -0.00408 -0.00301 -0.00191-0.000788 0.000335  0.00145  0.00256  0.00363  0.00465  0.00559  0.00643  0.00711   0.0076  0.00785  0.00785
       12| -0.00709 -0.00709 -0.00689  -0.0065 -0.00595 -0.00526 -0.00447 -0.00359 -0.00267  -0.0017 -0.00072  0.00027  0.00125  0.00222  0.00315  0.00402  0.00482  0.00551  0.00607  0.00646  0.00666  0.00666
