nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00306 -0.00201 -0.00181 -0.00184 -0.00198  -0.0022  -0.0025 -0.00289 -0.00341 -0.00409 -0.00499 -0.00619 -0.00774 -0.00941  -0.0102 -0.00596   0.0105   0.0507    0.113    0.113
       20| -0.00855 -0.00855 -0.00306 -0.00201 -0.00181 -0.00184 -0.00198  -0.0022  -0.0025 -0.00289 -0.00341 -0.00409 -0.00499 -0.00619 -0.00774 -0.00941  -0.0102 -0.00596   0.0105   0.0507    0.113    0.113
       19|  -0.0045  -0.0045 -0.00383 -0.00316 -0.00278 -0.00263 -0.00264 -0.00275 -0.00297 -0.00331 -0.00379 -0.00444 -0.00532 -0.00654 -0.00821  -0.0103  -0.0123  -0.0125 -0.00529   0.0179   0.0545   0.0545
       18| -0.00325 -0.00325 -0.00308 -0.00279 -0.00261 -0.00256 -0.00262 -0.00276 -0.00301 -0.00337 -0.00388 -0.00458 -0.00553 -0.00688 -0.00877  -0.0113   -0.014  -0.0155  -0.0131 -0.00249   0.0138   0.0138
       17| -0.00254 -0.00254 -0.00251 -0.00241 -0.00235 -0.00237 -0.00246 -0.00264 -0.00291  -0.0033 -0.00383 -0.00458 -0.00564 -0.00717 -0.00941  -0.0125  -0.0162  -0.0189  -0.0186  -0.0135 -0.00548 -0.00548
       16| -0.00204 -0.00204 -0.00206 -0.00204 -0.00205 -0.00211 -0.00223 -0.00243  -0.0027 -0.00309 -0.00363 -0.00439 -0.00548 -0.00714 -0.00969  -0.0134  -0.0182  -0.0222  -0.0229  -0.0188  -0.0132  -0.0132
       15| -0.00163 -0.00163 -0.00166 -0.00168 -0.00173 -0.00181 -0.00194 -0.00213 -0.00239 -0.00275 -0.00325 -0.00395 -0.00498 -0.00657 -0.00912   -0.013  -0.0181  -0.0223  -0.0227  -0.0184  -0.0137  -0.0137
       14| -0.00126 -0.00126  -0.0013 -0.00133 -0.00139 -0.00147 -0.00159 -0.00176 -0.00198 -0.00228 -0.00269 -0.00327 -0.00411 -0.00541 -0.00749  -0.0107  -0.0148   -0.018  -0.0178  -0.0134 -0.00934 -0.00934
       13|-0.000919-0.000919-0.000953-0.000989 -0.00104 -0.00111 -0.00121 -0.00134 -0.00151 -0.00173 -0.00202 -0.00241 -0.00298 -0.00382 -0.00514  -0.0071 -0.00951  -0.0112  -0.0101 -0.00601 -0.00273 -0.00273
       12|-0.000592-0.000592-0.000621-0.000652-0.000692-0.000745-0.000811-0.000894-0.000997 -0.00112 -0.00128 -0.00149 -0.00175 -0.00212 -0.00265 -0.00338 -0.00412 -0.00421 -0.00242   0.0011   0.0035   0.0035
       11| -0.00028 -0.00028-0.000305-0.000327-0.000352 -0.00038-0.000412-0.000447-0.000484-0.000521-0.000555-0.000582-0.000595-0.000583-0.000526-0.000368 2.95e-05  0.00109  0.00315  0.00589  0.00748  0.00748
       10| 1.26e-05 1.26e-05-6.65e-06-1.89e-05-2.72e-05-3.14e-05-2.98e-05-1.94e-05 3.96e-06 4.64e-05 0.000117  0.00023 0.000404 0.000672  0.00108   0.0017  0.00269  0.00409  0.00593  0.00779  0.00877  0.00877
        9| 0.000284 0.000284 0.000269 0.000267 0.000274 0.000293 0.000325 0.000375 0.000448 0.000554 0.000704 0.000915  0.00121  0.00162  0.00219  0.00298  0.00404  0.00533   0.0067  0.00784  0.00837  0.00837
        8| 0.000529 0.000529 0.000519 0.000526 0.000547 0.000585 0.000642 0.000724 0.000837  0.00099  0.00119  0.00146  0.00182  0.00229  0.00291  0.00369  0.00463  0.00565   0.0066  0.00728  0.00754  0.00754
        7| 0.000745 0.000745 0.000739 0.000753 0.000786  0.00084 0.000918  0.00102  0.00117  0.00135  0.00159  0.00189  0.00227  0.00275  0.00334  0.00404  0.00482   0.0056  0.00627   0.0067  0.00684  0.00684
        6| 0.000929 0.000929 0.000927 0.000947 0.000989  0.00106  0.00115  0.00127  0.00143  0.00164  0.00189  0.00221  0.00259  0.00305  0.00359  0.00419  0.00483  0.00543  0.00592  0.00622   0.0063   0.0063
        5|  0.00108  0.00108  0.00108   0.0011  0.00115  0.00123  0.00133  0.00147  0.00164  0.00186  0.00212  0.00244  0.00281  0.00324  0.00373  0.00425  0.00477  0.00525  0.00562  0.00585  0.00591  0.00591
        4|  0.00119  0.00119   0.0012  0.00122  0.00128  0.00136  0.00147  0.00162   0.0018  0.00202  0.00229   0.0026  0.00296  0.00336   0.0038  0.00425   0.0047  0.00509   0.0054  0.00558  0.00562  0.00562
        3|  0.00127  0.00127  0.00127  0.00131  0.00136  0.00145  0.00157  0.00172  0.00191  0.00213   0.0024  0.00271  0.00305  0.00343  0.00384  0.00425  0.00464  0.00498  0.00524  0.00539  0.00543  0.00543
        2|  0.00131  0.00131  0.00131  0.00135  0.00141   0.0015  0.00162  0.00178  0.00197   0.0022  0.00246  0.00277  0.00311  0.00347  0.00386  0.00424   0.0046  0.00491  0.00514  0.00528  0.00532  0.00532
        1|  0.00132  0.00132  0.00132  0.00136  0.00142  0.00151  0.00163  0.00179  0.00199  0.00222  0.00249  0.00279  0.00313  0.00349  0.00387  0.00425  0.00459  0.00489  0.00512  0.00525  0.00529  0.00529
        0|  0.00132  0.00132  0.00132  0.00136  0.00142  0.00151  0.00163  0.00179  0.00199  0.00222  0.00249  0.00279  0.00313  0.00349  0.00387  0.00425  0.00459  0.00489  0.00512  0.00525  0.00529  0.00529

