nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00305 -0.00199 -0.00178 -0.00181 -0.00194 -0.00215 -0.00245 -0.00284 -0.00335 -0.00402 -0.00492 -0.00609 -0.00758 -0.00913 -0.00965  -0.0052   0.0114   0.0515    0.114    0.114
       20| -0.00855 -0.00855 -0.00305 -0.00199 -0.00178 -0.00181 -0.00194 -0.00215 -0.00245 -0.00284 -0.00335 -0.00402 -0.00492 -0.00609 -0.00758 -0.00913 -0.00965  -0.0052   0.0114   0.0515    0.114    0.114
       19|  -0.0045  -0.0045 -0.00382 -0.00315 -0.00276  -0.0026  -0.0026  -0.0027 -0.00293 -0.00326 -0.00374 -0.00438 -0.00526 -0.00646 -0.00808    -0.01  -0.0117  -0.0117 -0.00428   0.0188   0.0552   0.0552
       18| -0.00326 -0.00326 -0.00308 -0.00278  -0.0026 -0.00254 -0.00259 -0.00274 -0.00298 -0.00334 -0.00385 -0.00455  -0.0055 -0.00683 -0.00868   -0.011  -0.0134  -0.0144  -0.0118 -0.00124   0.0149   0.0149
       17| -0.00255 -0.00255 -0.00252 -0.00241 -0.00235 -0.00236 -0.00245 -0.00263 -0.00291  -0.0033 -0.00384  -0.0046 -0.00568 -0.00721 -0.00941  -0.0124  -0.0157  -0.0178   -0.017  -0.0119 -0.00435 -0.00435
       16| -0.00205 -0.00205 -0.00207 -0.00205 -0.00206 -0.00212 -0.00224 -0.00244 -0.00272 -0.00312 -0.00368 -0.00446  -0.0056 -0.00732 -0.00989  -0.0135  -0.0179  -0.0213  -0.0217  -0.0178  -0.0126  -0.0126
       15| -0.00164 -0.00164 -0.00167  -0.0017 -0.00174 -0.00182 -0.00196 -0.00215 -0.00243 -0.00281 -0.00333 -0.00408 -0.00518  -0.0069 -0.00961  -0.0136  -0.0186  -0.0225  -0.0226  -0.0184   -0.014   -0.014
       14| -0.00127 -0.00127 -0.00131 -0.00134  -0.0014 -0.00149 -0.00161 -0.00179 -0.00203 -0.00236 -0.00281 -0.00344 -0.00438 -0.00586 -0.00821  -0.0118  -0.0161  -0.0194  -0.0189  -0.0145  -0.0105  -0.0105
       13|-0.000926-0.000926-0.000959-0.000997 -0.00105 -0.00113 -0.00123 -0.00137 -0.00156 -0.00181 -0.00214  -0.0026 -0.00327  -0.0043 -0.00592 -0.00833  -0.0112  -0.0132   -0.012 -0.00779 -0.00441 -0.00441
       12|-0.000592-0.000592-0.000622-0.000655-0.000698-0.000756 -0.00083-0.000925 -0.00105  -0.0012  -0.0014 -0.00166 -0.00202 -0.00255 -0.00333 -0.00443 -0.00561 -0.00604 -0.00427-0.000599  0.00193  0.00193
       11|-0.000273-0.000273-0.000298-0.000322 -0.00035-0.000384-0.000423-0.000469-0.000521 -0.00058-0.000646-0.000719-0.000802-0.000897-0.000999 -0.00107-0.000953-0.000126  0.00193  0.00483  0.00653  0.00653
       10| 2.79e-05 2.79e-05 8.13e-06-5.67e-06-1.67e-05-2.51e-05-2.95e-05-2.77e-05-1.63e-05 9.65e-06 5.75e-05 0.000138 0.000269 0.000477 0.000805  0.00132   0.0022  0.00356  0.00547  0.00751  0.00854  0.00854
        9| 0.000308 0.000308 0.000293 0.000289 0.000295  0.00031 0.000338 0.000381 0.000447 0.000542 0.000678 0.000871  0.00114  0.00153  0.00207  0.00285  0.00392  0.00525  0.00674    0.008  0.00856  0.00856
        8| 0.000562 0.000562 0.000552 0.000558 0.000578 0.000613 0.000668 0.000747 0.000855    0.001   0.0012  0.00147  0.00182  0.00229   0.0029  0.00371  0.00469  0.00579  0.00683  0.00757  0.00786  0.00786
        7| 0.000786 0.000786  0.00078 0.000794 0.000827 0.000879 0.000956  0.00106   0.0012  0.00138  0.00162  0.00193  0.00231  0.00281  0.00342  0.00415  0.00498  0.00582  0.00655  0.00701  0.00716  0.00716
        6| 0.000978 0.000978 0.000975 0.000996  0.00104   0.0011   0.0012  0.00132  0.00149  0.00169  0.00195  0.00227  0.00267  0.00315  0.00371  0.00435  0.00503  0.00568  0.00621  0.00653  0.00661  0.00661
        5|  0.00113  0.00113  0.00113  0.00116  0.00121  0.00129  0.00139  0.00153  0.00171  0.00193   0.0022  0.00253  0.00291  0.00337  0.00388  0.00443  0.00499  0.00551  0.00591  0.00615  0.00621  0.00621
        4|  0.00125  0.00125  0.00126  0.00128  0.00134  0.00143  0.00154  0.00169  0.00188   0.0021  0.00238   0.0027  0.00308   0.0035  0.00397  0.00445  0.00493  0.00535  0.00568  0.00587  0.00591  0.00591
        3|  0.00133  0.00133  0.00134  0.00137  0.00143  0.00152  0.00164   0.0018  0.00199  0.00222   0.0025  0.00282  0.00318  0.00359  0.00401  0.00445  0.00487  0.00524  0.00551  0.00568  0.00572  0.00572
        2|  0.00137  0.00137  0.00138  0.00141  0.00148  0.00157   0.0017  0.00186  0.00205  0.00229  0.00257  0.00289  0.00325  0.00363  0.00404  0.00445  0.00483  0.00517  0.00542  0.00556   0.0056   0.0056
        1|  0.00138  0.00138  0.00139  0.00142  0.00149  0.00158  0.00171  0.00187  0.00207  0.00231  0.00259  0.00291  0.00327  0.00365  0.00406  0.00445  0.00483  0.00515  0.00539  0.00553  0.00557  0.00557
        0|  0.00138  0.00138  0.00139  0.00142  0.00149  0.00158  0.00171  0.00187  0.00207  0.00231  0.00259  0.00291  0.00327  0.00365  0.00406  0.00445  0.00483  0.00515  0.00539  0.00553  0.00557  0.00557

