nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00836 -0.00836 -0.00295 -0.00202 -0.00191   -0.002 -0.00219 -0.00243 -0.00275 -0.00316 -0.00367 -0.00432 -0.00519 -0.00641  -0.0082  -0.0108  -0.0138  -0.0141 -0.00124   0.0389    0.104    0.104
       20| -0.00836 -0.00836 -0.00295 -0.00202 -0.00191   -0.002 -0.00219 -0.00243 -0.00275 -0.00316 -0.00367 -0.00432 -0.00519 -0.00641  -0.0082  -0.0108  -0.0138  -0.0141 -0.00124   0.0389    0.104    0.104
       19| -0.00437 -0.00437 -0.00373 -0.00316 -0.00285 -0.00274 -0.00279 -0.00293 -0.00316 -0.00349 -0.00394 -0.00454 -0.00534 -0.00649 -0.00825   -0.011  -0.0153  -0.0206  -0.0188  0.00341   0.0424   0.0424
       18| -0.00307 -0.00307 -0.00293  -0.0027 -0.00258 -0.00257 -0.00264  -0.0028 -0.00303 -0.00335 -0.00377 -0.00434 -0.00511 -0.00623 -0.00796  -0.0108  -0.0155   -0.022  -0.0259  -0.0162  0.00315  0.00315
       17| -0.00234 -0.00234 -0.00233 -0.00227 -0.00224 -0.00227 -0.00237 -0.00252 -0.00274 -0.00303 -0.00342 -0.00393 -0.00463 -0.00563 -0.00716 -0.00968  -0.0139  -0.0196  -0.0236  -0.0178 -0.00712 -0.00712
       16| -0.00185 -0.00185 -0.00188 -0.00188  -0.0019 -0.00195 -0.00205 -0.00219 -0.00237 -0.00262 -0.00293 -0.00334 -0.00388 -0.00461 -0.00568 -0.00734 -0.00992  -0.0131  -0.0147  -0.0102 -0.00371 -0.00371
       15| -0.00146 -0.00146  -0.0015 -0.00153 -0.00157 -0.00162 -0.00171 -0.00182 -0.00197 -0.00215 -0.00237 -0.00263 -0.00296 -0.00336 -0.00387 -0.00454 -0.00539 -0.00607 -0.00518 -0.00108  0.00325  0.00325
       14| -0.00114 -0.00114 -0.00118 -0.00121 -0.00125  -0.0013 -0.00137 -0.00145 -0.00154 -0.00165 -0.00177 -0.00189 -0.00201  -0.0021 -0.00214 -0.00206 -0.00174-0.000778   0.0013  0.00482  0.00779  0.00779
       13| -0.00086 -0.00086-0.000894-0.000923-0.000955-0.000991 -0.00103 -0.00108 -0.00112 -0.00116 -0.00119 -0.00118 -0.00113-0.000996-0.000721-0.000219 0.000679  0.00211   0.0042  0.00672  0.00858  0.00858
