nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00843 -0.00843 -0.00299 -0.00203 -0.00189 -0.00197 -0.00213 -0.00236 -0.00267 -0.00306 -0.00357 -0.00423 -0.00513 -0.00639 -0.00821  -0.0107  -0.0133  -0.0124  0.00178   0.0426    0.108    0.108
       20| -0.00843 -0.00843 -0.00299 -0.00203 -0.00189 -0.00197 -0.00213 -0.00236 -0.00267 -0.00306 -0.00357 -0.00423 -0.00513 -0.00639 -0.00821  -0.0107  -0.0133  -0.0124  0.00178   0.0426    0.108    0.108
       19|  -0.0044  -0.0044 -0.00377 -0.00316 -0.00283 -0.00271 -0.00274 -0.00287 -0.00309 -0.00342 -0.00388 -0.00449 -0.00535 -0.00657 -0.00843  -0.0112  -0.0152  -0.0193  -0.0158  0.00725   0.0461   0.0461
       18| -0.00311 -0.00311 -0.00297 -0.00272 -0.00259 -0.00256 -0.00263 -0.00278 -0.00301 -0.00334 -0.00379  -0.0044 -0.00526 -0.00651 -0.00846  -0.0115  -0.0162  -0.0221  -0.0246  -0.0146  0.00431  0.00431
       17| -0.00238 -0.00238 -0.00237 -0.00229 -0.00226 -0.00228 -0.00238 -0.00253 -0.00277 -0.00309 -0.00352 -0.00411 -0.00493 -0.00613 -0.00803  -0.0111  -0.0161  -0.0225  -0.0266  -0.0209 -0.00997 -0.00997
       16| -0.00188 -0.00188 -0.00191  -0.0019 -0.00192 -0.00197 -0.00207 -0.00223 -0.00244 -0.00272  -0.0031  -0.0036 -0.00429 -0.00529 -0.00683 -0.00936  -0.0133  -0.0182  -0.0208  -0.0163 -0.00943 -0.00943
       15| -0.00149 -0.00149 -0.00152 -0.00155 -0.00158 -0.00165 -0.00174 -0.00187 -0.00204 -0.00226 -0.00255 -0.00292  -0.0034 -0.00406 -0.00502 -0.00649 -0.00864   -0.011  -0.0114 -0.00727 -0.00252 -0.00252
       14| -0.00115 -0.00115 -0.00119 -0.00122 -0.00126 -0.00131 -0.00139 -0.00149 -0.00161 -0.00176 -0.00194 -0.00215  -0.0024 -0.00269 -0.00306  -0.0035 -0.00398 -0.00409 -0.00267  0.00114  0.00456  0.00456
       13|-0.000848-0.000848-0.000881 -0.00091-0.000945-0.000987 -0.00104  -0.0011 -0.00117 -0.00124 -0.00131 -0.00137 -0.00141  -0.0014 -0.00131 -0.00106-0.000517 0.000668   0.0028  0.00595  0.00834  0.00834
       12|-0.000574-0.000574-0.000603-0.000626-0.000649-0.000673-0.000697-0.000719-0.000734-0.000737-0.000717-0.000658-0.000537-0.000318 5.25e-05 0.000659  0.00164   0.0031  0.00503  0.00719  0.00868  0.00868
       11|-0.000325-0.000325-0.000348-0.000363-0.000374 -0.00038-0.000378-0.000365-0.000335-0.000281-0.000189 -4.2e-05 0.000184 0.000523  0.00102  0.00175  0.00275  0.00402  0.00545  0.00674  0.00754  0.00754
       10|-9.84e-05-9.84e-05-0.000117-0.000124-0.000123-0.000111 -8.7e-05-4.52e-05 2.03e-05 0.000118  0.00026 0.000462 0.000745  0.00113  0.00166  0.00236  0.00322  0.00421  0.00519  0.00597  0.00636  0.00636
        9| 0.000105 0.000105 9.13e-05 9.09e-05 0.000103 0.000128 0.000171 0.000236 0.000328 0.000455 0.000628 0.000859  0.00116  0.00156  0.00206  0.00267  0.00337  0.00411  0.00479  0.00527  0.00547  0.00547
        8| 0.000284 0.000284 0.000274  0.00028 0.000301 0.000338 0.000395 0.000476 0.000586 0.000731  0.00092  0.00116  0.00147  0.00184  0.00229   0.0028  0.00336  0.00392  0.00439  0.00471  0.00482  0.00482
        7| 0.000439 0.000439 0.000432 0.000443  0.00047 0.000516 0.000584 0.000676 0.000797 0.000952  0.00115  0.00139  0.00168  0.00202  0.00241  0.00284  0.00329  0.00371  0.00406  0.00428  0.00435  0.00435
        6| 0.000569 0.000569 0.000565 0.000579 0.000612 0.000664 0.000738 0.000838 0.000965  0.00112  0.00132  0.00155  0.00182  0.00213  0.00248  0.00284   0.0032  0.00353  0.00379  0.00395    0.004    0.004
        5| 0.000673 0.000673 0.000671 0.000688 0.000724 0.000781 0.000861 0.000964  0.00109  0.00125  0.00144  0.00167  0.00192   0.0022   0.0025  0.00281  0.00311  0.00337  0.00358   0.0037  0.00374  0.00374
        4| 0.000751 0.000751 0.000751  0.00077 0.000809  0.00087 0.000952  0.00106  0.00119  0.00135  0.00153  0.00175  0.00198  0.00224  0.00251  0.00278  0.00304  0.00326  0.00343  0.00353  0.00356  0.00356
