nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00851 -0.00851 -0.00305 -0.00205 -0.00189 -0.00194  -0.0021 -0.00233 -0.00263 -0.00303 -0.00355 -0.00422 -0.00514 -0.00641 -0.00815  -0.0103  -0.0121 -0.00946  0.00611   0.0468    0.111    0.111
       20| -0.00851 -0.00851 -0.00305 -0.00205 -0.00189 -0.00194  -0.0021 -0.00233 -0.00263 -0.00303 -0.00355 -0.00422 -0.00514 -0.00641 -0.00815  -0.0103  -0.0121 -0.00946  0.00611   0.0468    0.111    0.111
       19| -0.00447 -0.00447 -0.00382 -0.00319 -0.00284  -0.0027 -0.00273 -0.00285 -0.00308 -0.00342 -0.00389 -0.00453 -0.00541 -0.00667  -0.0085  -0.0111  -0.0142  -0.0164  -0.0107   0.0128   0.0505   0.0505
       18| -0.00319 -0.00319 -0.00304 -0.00277 -0.00262 -0.00259 -0.00265  -0.0028 -0.00305  -0.0034 -0.00388 -0.00454 -0.00547 -0.00681 -0.00881  -0.0118  -0.0158  -0.0198  -0.0197 -0.00914  0.00853  0.00853
       17| -0.00247 -0.00247 -0.00245 -0.00236 -0.00232 -0.00234 -0.00244 -0.00261 -0.00286 -0.00322  -0.0037 -0.00437 -0.00531 -0.00672 -0.00892  -0.0123  -0.0172  -0.0226  -0.0249  -0.0195 -0.00965 -0.00965
       16| -0.00196 -0.00196 -0.00198 -0.00198 -0.00199 -0.00205 -0.00216 -0.00233 -0.00258 -0.00291 -0.00336 -0.00398 -0.00486 -0.00618  -0.0083  -0.0117  -0.0169  -0.0224  -0.0247  -0.0201  -0.0135  -0.0135
       15| -0.00156 -0.00156 -0.00159 -0.00161 -0.00165 -0.00173 -0.00184 -0.00199 -0.00221 -0.00249 -0.00286 -0.00337 -0.00408 -0.00513  -0.0068 -0.00949  -0.0134  -0.0175  -0.0187  -0.0144 -0.00936 -0.00936
       14|  -0.0012  -0.0012 -0.00124 -0.00127 -0.00132 -0.00139 -0.00148 -0.00161 -0.00177 -0.00198 -0.00225  -0.0026 -0.00306 -0.00372 -0.00471 -0.00623  -0.0083  -0.0102 -0.00983  -0.0058 -0.00197 -0.00197
       13|-0.000881-0.000881-0.000913-0.000945-0.000986 -0.00104 -0.00111 -0.00119  -0.0013 -0.00143 -0.00158 -0.00175 -0.00197 -0.00223 -0.00256 -0.00298  -0.0034 -0.00333 -0.00171   0.0019  0.00472  0.00472
       12|-0.000581-0.000581-0.000609-0.000635-0.000664-0.000698-0.000737 -0.00078-0.000826 -0.00087-0.000908-0.000929-0.000922-0.000862-0.000716-0.000417 0.000175  0.00139  0.00349  0.00638  0.00834  0.00834
       11|-0.000303-0.000303-0.000326-0.000343-0.000358 -0.00037-0.000379-0.000381-0.000372-0.000344-0.000287-0.000185-1.53e-05 0.000257 0.000682  0.00134  0.00236   0.0038  0.00566  0.00762  0.00885  0.00885
       10| -4.6e-05 -4.6e-05-6.39e-05 -7.2e-05-7.27e-05 -6.5e-05-4.61e-05-1.18e-05  4.4e-05  0.00013 0.000259 0.000447 0.000719  0.00111  0.00165  0.00242  0.00345   0.0047  0.00607  0.00725  0.00791  0.00791
        9| 0.000188 0.000188 0.000175 0.000175 0.000187 0.000212 0.000255 0.000319  0.00041 0.000539 0.000716 0.000957  0.00128  0.00171  0.00229  0.00302   0.0039  0.00488  0.00582  0.00652  0.00685  0.00685
        8| 0.000396 0.000396 0.000387 0.000395 0.000418 0.000458 0.000519 0.000605 0.000723  0.00088  0.00109  0.00135   0.0017  0.00213  0.00267  0.00331  0.00403  0.00477  0.00542  0.00587  0.00604  0.00604
        7| 0.000578 0.000578 0.000572 0.000586 0.000618 0.000669 0.000745 0.000847 0.000982  0.00116  0.00138  0.00165  0.00199   0.0024  0.00289  0.00343  0.00401  0.00457  0.00504  0.00534  0.00544  0.00544
        6| 0.000732 0.000732 0.000729 0.000747 0.000785 0.000846 0.000931  0.00104  0.00119  0.00137   0.0016  0.00187   0.0022  0.00258    0.003  0.00346  0.00393  0.00437  0.00472  0.00493    0.005    0.005
        5| 0.000856 0.000856 0.000855 0.000877  0.00092 0.000987  0.00108   0.0012  0.00135  0.00154  0.00177  0.00203  0.00234  0.00268  0.00306  0.00346  0.00384  0.00419  0.00446  0.00463  0.00468  0.00468
        4|  0.00095  0.00095 0.000951 0.000975  0.00102  0.00109  0.00119  0.00132  0.00147  0.00166  0.00188  0.00214  0.00243  0.00275  0.00309  0.00343  0.00376  0.00405  0.00427  0.00441  0.00445  0.00445
