nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0085  -0.0085 -0.00305 -0.00205 -0.00189 -0.00195 -0.00211 -0.00233 -0.00264 -0.00303 -0.00355 -0.00423 -0.00514 -0.00641 -0.00816  -0.0103  -0.0122  -0.0096  0.00592   0.0467     0.11     0.11
       20|  -0.0085  -0.0085 -0.00305 -0.00205 -0.00189 -0.00195 -0.00211 -0.00233 -0.00264 -0.00303 -0.00355 -0.00423 -0.00514 -0.00641 -0.00816  -0.0103  -0.0122  -0.0096  0.00592   0.0467     0.11     0.11
       19| -0.00446 -0.00446 -0.00381 -0.00319 -0.00284  -0.0027 -0.00273 -0.00285 -0.00308 -0.00342 -0.00389 -0.00453 -0.00541 -0.00667  -0.0085  -0.0111  -0.0143  -0.0165  -0.0109   0.0125   0.0503   0.0503
       18| -0.00319 -0.00319 -0.00303 -0.00277 -0.00262 -0.00259 -0.00265  -0.0028 -0.00305  -0.0034 -0.00387 -0.00453 -0.00546 -0.00681  -0.0088  -0.0118  -0.0159  -0.0199  -0.0199 -0.00942  0.00831  0.00831
       17| -0.00246 -0.00246 -0.00244 -0.00236 -0.00231 -0.00234 -0.00244 -0.00261 -0.00286 -0.00321 -0.00369 -0.00436  -0.0053 -0.00669 -0.00888  -0.0123  -0.0172  -0.0227  -0.0251  -0.0196 -0.00975 -0.00975
       16| -0.00196 -0.00196 -0.00198 -0.00197 -0.00199 -0.00205 -0.00216 -0.00233 -0.00257  -0.0029 -0.00335 -0.00396 -0.00483 -0.00614 -0.00823  -0.0116  -0.0167  -0.0223  -0.0247  -0.0201  -0.0134  -0.0134
       15| -0.00155 -0.00155 -0.00159 -0.00161 -0.00165 -0.00172 -0.00183 -0.00199  -0.0022 -0.00248 -0.00285 -0.00335 -0.00405 -0.00508 -0.00671 -0.00934  -0.0132  -0.0172  -0.0184  -0.0141 -0.00909 -0.00909
       14|  -0.0012  -0.0012 -0.00124 -0.00127 -0.00131 -0.00138 -0.00148  -0.0016 -0.00176 -0.00197 -0.00223 -0.00257 -0.00303 -0.00367 -0.00462 -0.00607 -0.00806 -0.00989 -0.00947 -0.00545 -0.00164 -0.00164
       13|-0.000879-0.000879-0.000912-0.000943-0.000984 -0.00104  -0.0011 -0.00119 -0.00129 -0.00142 -0.00156 -0.00173 -0.00193 -0.00218 -0.00248 -0.00286 -0.00322 -0.00308 -0.00143  0.00217  0.00496  0.00496
       12|-0.000581-0.000581-0.000609-0.000634-0.000663-0.000696-0.000734-0.000776 -0.00082-0.000862-0.000896-0.000913-0.000898-0.000828-0.000666-0.000344 0.000281  0.00152  0.00363  0.00649  0.00843  0.00843
       11|-0.000304-0.000304-0.000327-0.000343-0.000358 -0.00037-0.000378-0.000379-0.000369-0.000339-0.000279-0.000175-9.29e-07 0.000276 0.000708  0.00137   0.0024  0.00384  0.00568  0.00761  0.00882  0.00882
       10|-4.81e-05-4.81e-05 -6.6e-05 -7.4e-05-7.46e-05-6.66e-05-4.73e-05-1.24e-05 4.41e-05 0.000131 0.000261 0.000451 0.000724  0.00111  0.00166  0.00243  0.00345  0.00469  0.00604  0.00719  0.00784  0.00784
        9| 0.000184 0.000184 0.000171 0.000171 0.000183 0.000209 0.000252 0.000316 0.000408 0.000536 0.000714 0.000955  0.00128  0.00171  0.00228  0.00301  0.00388  0.00485  0.00577  0.00646  0.00679  0.00679
        8| 0.000391 0.000391 0.000382  0.00039 0.000413 0.000453 0.000514   0.0006 0.000718 0.000874  0.00108  0.00135  0.00169  0.00212  0.00265  0.00329    0.004  0.00473  0.00537  0.00581  0.00598  0.00598
        7| 0.000572 0.000572 0.000566 0.000579 0.000611 0.000663 0.000738  0.00084 0.000974  0.00115  0.00137  0.00164  0.00198  0.00239  0.00287   0.0034  0.00398  0.00453  0.00499  0.00529  0.00539  0.00539
        6| 0.000724 0.000724 0.000721 0.000739 0.000778 0.000838 0.000923  0.00104  0.00118  0.00136  0.00159  0.00186  0.00218  0.00256  0.00298  0.00343   0.0039  0.00433  0.00467  0.00489  0.00495  0.00495
        5| 0.000847 0.000847 0.000847 0.000868 0.000912 0.000978  0.00107  0.00119  0.00134  0.00153  0.00175  0.00201  0.00232  0.00266  0.00304  0.00342  0.00381  0.00415  0.00442  0.00458  0.00463  0.00463
        4| 0.000941 0.000941 0.000942 0.000966  0.00101  0.00108  0.00118  0.00131  0.00146  0.00165  0.00187  0.00212  0.00241  0.00273  0.00306   0.0034  0.00373  0.00401  0.00423  0.00436   0.0044   0.0044
        3|    0.001    0.001  0.00101  0.00103  0.00108  0.00116  0.00126  0.00138  0.00154  0.00173  0.00195  0.00219  0.00247  0.00277  0.00307  0.00338  0.00367  0.00391   0.0041  0.00422  0.00425  0.00425
        2|  0.00104  0.00104  0.00104  0.00107  0.00112   0.0012   0.0013  0.00143  0.00159  0.00178  0.00199  0.00224   0.0025  0.00279  0.00308  0.00337  0.00363  0.00386  0.00403  0.00413  0.00416  0.00416
        1|  0.00104  0.00104  0.00105  0.00107  0.00113   0.0012  0.00131  0.00144   0.0016  0.00179  0.00201  0.00225  0.00252   0.0028  0.00309  0.00337  0.00362  0.00384  0.00401  0.00411  0.00414  0.00414
        0|  0.00104  0.00104  0.00105  0.00107  0.00113   0.0012  0.00131  0.00144   0.0016  0.00179  0.00201  0.00225  0.00252   0.0028  0.00309  0.00337  0.00362  0.00384  0.00401  0.00411  0.00414  0.00414

